bank_transaction_id,bank_account_id,settlement_id,description,type,amount,currency,posted_at,value_date,status
BANK_000154,ACC_BNP_EUR_02,SETTLE_000154,SETTLEMENT PAYOUT REF SETTLE_000154,CREDIT,2088.30,EUR,2026-04-02 23:52:16,2026-04-02,POSTED
BANK_000155,ACC_HSBC_GBP_02,SETTLE_000155,SETTLEMENT PAYOUT REF SETTLE_000155,CREDIT,42.99,GBP,2026-04-02 03:20:21,2026-04-02,POSTED
BANK_000157,ACC_DB_EUR_01,SETTLE_000157,SETTLEMENT PAYOUT REF SETTLE_000157,CREDIT,36.11,EUR,2026-02-07 23:05:26,2026-02-07,POSTED
BANK_000159,ACC_HSBC_GBP_02,SETTLE_000159,SETTLEMENT PAYOUT REF SETTLE_000159,CREDIT,250.22,GBP,2026-01-09 11:48:53,2026-01-09,POSTED
BANK_000161_DUP,ACC_BNP_EUR_02,SETTLE_000161,SETTLEMENT PAYOUT DUP REF SETTLE_000161,CREDIT,36.39,EUR,2026-02-11 08:10:48,2026-02-11,POSTED
BANK_000161,ACC_BNP_EUR_02,SETTLE_000161,SETTLEMENT PAYOUT REF SETTLE_000161,CREDIT,36.39,EUR,2026-02-11 08:00:48,2026-02-11,POSTED
BANK_000162,ACC_DB_EUR_01,SETTLE_000162,SETTLEMENT PAYOUT REF SETTLE_000162,CREDIT,62.13,EUR,2026-03-24 18:38:40,2026-03-24,POSTED
BANK_000163,ACC_BOA_USD_02,SETTLE_000163,SETTLEMENT PAYOUT REF SETTLE_000163,CREDIT,34.48,USD,2026-03-02 23:32:14,2026-03-02,POSTED
BANK_000164,ACC_BARC_GBP_01,SETTLE_000164,SETTLEMENT PAYOUT REF SETTLE_000164,CREDIT,23.98,GBP,2026-01-23 07:03:33,2026-01-23,POSTED
BANK_000166,ACC_HDFC_INR_01,SETTLE_000166,SETTLEMENT PAYOUT REF SETTLE_000166,CREDIT,1973.01,INR,2026-01-16 07:48:07,2026-01-16,POSTED
BANK_000167,ACC_DB_EUR_01,SETTLE_000167,SETTLEMENT PAYOUT REF SETTLE_000167,CREDIT,119.23,EUR,2026-03-21 17:58:48,2026-03-21,POSTED
BANK_000168,ACC_TD_CAD_02,SETTLE_000168,SETTLEMENT PAYOUT REF SETTLE_000168,CREDIT,238.08,CAD,2026-03-30 14:48:58,2026-03-30,POSTED
BANK_000169,ACC_JPM_USD_01,SETTLE_000169,SETTLEMENT PAYOUT REF SETTLE_000169,CREDIT,511.89,USD,2026-02-05 10:59:05,2026-02-05,POSTED
BANK_000171,ACC_JPM_USD_01,SETTLE_000171,SETTLEMENT PAYOUT REF SETTLE_000171,CREDIT,100.42,USD,2026-01-12 18:18:26,2026-01-12,POSTED
BANK_000172,ACC_BOA_USD_02,SETTLE_000172,SETTLEMENT PAYOUT REF SETTLE_000172,CREDIT,1904.90,USD,2026-03-13 10:57:12,2026-03-13,POSTED
BANK_000173,ACC_JPM_USD_01,SETTLE_000173,SETTLEMENT PAYOUT REF SETTLE_000173,CREDIT,208.65,USD,2026-03-28 00:37:50,2026-03-28,POSTED
BANK_000174,ACC_JPM_USD_01,SETTLE_000174,SETTLEMENT PAYOUT REF SETTLE_000174,CREDIT,3367.47,USD,2026-03-15 10:56:16,2026-03-15,POSTED
BANK_000175,ACC_BNP_EUR_02,SETTLE_000175,SETTLEMENT PAYOUT REF SETTLE_000175,CREDIT,154.81,EUR,2026-01-31 16:17:55,2026-01-31,POSTED
BANK_000176,ACC_HSBC_GBP_02,SETTLE_000176,SETTLEMENT PAYOUT REF SETTLE_000176,CREDIT,37.95,GBP,2026-03-06 22:06:12,2026-03-06,POSTED
BANK_000177,ACC_JPM_USD_01,SETTLE_000177,SETTLEMENT PAYOUT REF SETTLE_000177,CREDIT,74.79,USD,2026-02-03 13:19:56,2026-02-03,POSTED
BANK_000178,ACC_RBC_CAD_01,SETTLE_000178,SETTLEMENT PAYOUT REF SETTLE_000178,CREDIT,457.03,CAD,2026-03-06 20:49:05,2026-03-06,POSTED
BANK_000179,ACC_BNP_EUR_02,SETTLE_000179,SETTLEMENT PAYOUT REF SETTLE_000179,CREDIT,35.87,EUR,2026-03-28 22:38:14,2026-03-28,POSTED
BANK_000180,ACC_HSBC_GBP_02,SETTLE_000180,SETTLEMENT PAYOUT REF SETTLE_000180,CREDIT,390.70,GBP,2026-03-29 06:15:08,2026-03-29,POSTED
BANK_000181,ACC_BARC_GBP_01,SETTLE_000181,SETTLEMENT PAYOUT REF SETTLE_000181,CREDIT,242.01,GBP,2026-02-06 13:52:45,2026-02-06,POSTED
BANK_000182,ACC_BOA_USD_02,SETTLE_000182,SETTLEMENT PAYOUT REF SETTLE_000182,CREDIT,54.81,USD,2026-01-22 23:41:01,2026-01-22,POSTED
BANK_000183,ACC_RBC_CAD_01,SETTLE_000183,SETTLEMENT PAYOUT REF SETTLE_000183,CREDIT,1136.82,CAD,2026-01-28 23:23:01,2026-01-28,POSTED
BANK_000184,ACC_HSBC_GBP_02,SETTLE_000184,SETTLEMENT PAYOUT REF SETTLE_000184,CREDIT,296.90,GBP,2026-02-13 05:05:11,2026-02-13,POSTED
BANK_000185,ACC_BOA_USD_02,SETTLE_000185,SETTLEMENT PAYOUT REF SETTLE_000185,CREDIT,535.87,USD,2026-02-02 01:35:13,2026-02-02,POSTED
BANK_000186,ACC_HSBC_GBP_02,SETTLE_000186,SETTLEMENT PAYOUT REF SETTLE_000186,CREDIT,257.61,GBP,2026-01-14 16:11:57,2026-01-14,POSTED
BANK_000187,ACC_JPM_USD_01,SETTLE_000187,SETTLEMENT PAYOUT REF SETTLE_000187,CREDIT,1053.76,USD,2026-03-06 05:34:50,2026-03-06,POSTED
BANK_000189,ACC_BNP_EUR_02,SETTLE_000189,SETTLEMENT PAYOUT REF SETTLE_000189,CREDIT,75.08,EUR,2026-03-21 21:18:10,2026-03-21,POSTED
BANK_000190,ACC_HDFC_INR_01,SETTLE_000190,SETTLEMENT PAYOUT REF SETTLE_000190,CREDIT,1466.02,INR,2026-03-20 11:39:15,2026-03-20,POSTED
BANK_000191,ACC_JPM_USD_01,SETTLE_000191,SETTLEMENT PAYOUT REF SETTLE_000191,CREDIT,594.44,USD,2026-01-05 03:11:43,2026-01-05,POSTED
BANK_000192,ACC_HSBC_GBP_02,SETTLE_000192,SETTLEMENT PAYOUT REF SETTLE_000192,CREDIT,93.39,GBP,2026-01-27 03:31:04,2026-01-27,POSTED
BANK_000193,ACC_WF_USD_03,SETTLE_000193,SETTLEMENT PAYOUT REF SETTLE_000193,CREDIT,180.21,USD,2026-02-11 14:20:23,2026-02-11,POSTED
BANK_000194,ACC_HSBC_GBP_02,SETTLE_000194,SETTLEMENT PAYOUT REF SETTLE_000194,CREDIT,236.58,GBP,2026-03-26 06:24:21,2026-03-26,POSTED
BANK_000195,ACC_JPM_USD_01,SETTLE_000195,SETTLEMENT PAYOUT REF SETTLE_000195,CREDIT,103.10,USD,2026-01-18 11:37:59,2026-01-18,POSTED
BANK_000196,ACC_RBC_CAD_01,SETTLE_000196,SETTLEMENT PAYOUT REF SETTLE_000196,CREDIT,454.86,CAD,2026-02-01 09:53:11,2026-02-01,POSTED
BANK_000197,ACC_DB_EUR_01,SETTLE_000197,SETTLEMENT PAYOUT REF SETTLE_000197,CREDIT,202.32,EUR,2026-03-28 16:07:08,2026-03-28,POSTED
BANK_000198,ACC_DB_EUR_01,SETTLE_000198,SETTLEMENT PAYOUT REF SETTLE_000198,CREDIT,76.55,EUR,2026-03-26 17:07:14,2026-03-26,POSTED
BANK_000199,ACC_BOA_USD_02,SETTLE_000199,SETTLEMENT PAYOUT REF SETTLE_000199,CREDIT,277.33,USD,2026-02-08 20:24:39,2026-02-08,POSTED
BANK_000200,ACC_DB_EUR_01,SETTLE_000200,SETTLEMENT PAYOUT REF SETTLE_000200,CREDIT,45.11,EUR,2026-03-04 08:44:30,2026-03-04,POSTED
BANK_000201,ACC_TD_CAD_02,SETTLE_000201,SETTLEMENT PAYOUT REF SETTLE_000201,CREDIT,41.45,CAD,2026-01-14 17:29:03,2026-01-14,POSTED
BANK_000202,ACC_DB_EUR_01,SETTLE_000202,SETTLEMENT PAYOUT REF SETTLE_000202,CREDIT,580.59,EUR,2026-01-12 12:18:37,2026-01-12,POSTED
BANK_000203,ACC_BNP_EUR_02,SETTLE_000203,SETTLEMENT PAYOUT REF SETTLE_000203,CREDIT,40.90,EUR,2026-02-10 19:21:26,2026-02-10,POSTED
BANK_000204,ACC_DB_EUR_01,SETTLE_000204,SETTLEMENT PAYOUT REF SETTLE_000204,CREDIT,59.89,EUR,2026-03-03 16:06:36,2026-03-03,POSTED
BANK_000205,ACC_BOA_USD_02,SETTLE_000205,SETTLEMENT PAYOUT REF SETTLE_000205,CREDIT,57.66,USD,2026-01-28 04:41:00,2026-01-28,POSTED
BANK_000206,ACC_BOA_USD_02,SETTLE_000206,SETTLEMENT PAYOUT REF SETTLE_000206,CREDIT,457.81,USD,2026-01-27 05:38:12,2026-01-27,POSTED
BANK_000207,ACC_WF_USD_03,SETTLE_000207,SETTLEMENT PAYOUT REF SETTLE_000207,CREDIT,405.72,USD,2026-03-14 04:16:28,2026-03-14,POSTED
BANK_000208,ACC_DB_EUR_01,SETTLE_000208,SETTLEMENT PAYOUT REF SETTLE_000208,CREDIT,154.70,EUR,2026-01-24 17:43:58,2026-01-24,POSTED
BANK_000209,ACC_JPM_USD_01,SETTLE_000209,SETTLEMENT PAYOUT REF SETTLE_000209,CREDIT,205.57,USD,2026-02-21 01:56:55,2026-02-21,POSTED
BANK_000210,ACC_WF_USD_03,SETTLE_000210,SETTLEMENT PAYOUT REF SETTLE_000210,CREDIT,1762.07,USD,2026-01-31 10:11:18,2026-01-31,POSTED
BANK_000211,ACC_BOA_USD_02,SETTLE_000211,SETTLEMENT PAYOUT REF SETTLE_000211,CREDIT,491.50,USD,2026-03-07 05:26:27,2026-03-07,POSTED
BANK_000212,ACC_BOA_USD_02,SETTLE_000212,SETTLEMENT PAYOUT REF SETTLE_000212,CREDIT,448.25,USD,2026-03-19 15:59:13,2026-03-19,POSTED
BANK_000213,ACC_HDFC_INR_01,SETTLE_000213,SETTLEMENT PAYOUT REF SETTLE_000213,CREDIT,290.02,INR,2026-01-06 09:15:07,2026-01-06,POSTED
BANK_000214_DUP,ACC_BNP_EUR_02,SETTLE_000214,SETTLEMENT PAYOUT DUP REF SETTLE_000214,CREDIT,853.77,EUR,2026-03-14 17:27:43,2026-03-14,POSTED
BANK_000214,ACC_DB_EUR_01,SETTLE_000214,SETTLEMENT PAYOUT REF SETTLE_000214,CREDIT,853.77,EUR,2026-03-14 17:17:43,2026-03-14,POSTED
BANK_000215,ACC_BNP_EUR_02,SETTLE_000215,SETTLEMENT PAYOUT REF SETTLE_000215,CREDIT,34.70,EUR,2026-03-11 06:58:43,2026-03-11,POSTED
BANK_000216,ACC_HSBC_GBP_02,SETTLE_000216,SETTLEMENT PAYOUT REF SETTLE_000216,CREDIT,606.46,GBP,2026-03-30 21:43:41,2026-03-30,POSTED
BANK_000217,ACC_JPM_USD_01,SETTLE_000217,SETTLEMENT PAYOUT REF SETTLE_000217,CREDIT,149.49,USD,2026-01-25 11:13:56,2026-01-25,POSTED
BANK_000218,ACC_TD_CAD_02,SETTLE_000218,SETTLEMENT PAYOUT REF SETTLE_000218,CREDIT,543.46,CAD,2026-01-09 07:26:12,2026-01-09,POSTED
BANK_000220,ACC_DB_EUR_01,SETTLE_000220,SETTLEMENT PAYOUT REF SETTLE_000220,CREDIT,3147.45,EUR,2026-01-24 18:48:54,2026-01-24,POSTED
BANK_000221,ACC_HDFC_INR_01,SETTLE_000221,SETTLEMENT PAYOUT REF SETTLE_000221,CREDIT,9877.01,INR,2026-01-19 09:36:33,2026-01-19,POSTED
BANK_000224,ACC_BNP_EUR_02,SETTLE_000224,SETTLEMENT PAYOUT REF SETTLE_000224,CREDIT,748.25,EUR,2026-02-08 09:39:21,2026-02-08,POSTED
BANK_000225,ACC_RBC_CAD_01,SETTLE_000225,SETTLEMENT PAYOUT REF SETTLE_000225,CREDIT,20.52,CAD,2026-02-20 09:12:43,2026-02-20,POSTED
BANK_000226,ACC_HDFC_INR_01,SETTLE_000226,SETTLEMENT PAYOUT REF SETTLE_000226,CREDIT,4896.02,INR,2026-01-29 12:14:44,2026-01-29,POSTED
BANK_000227,ACC_RBC_CAD_01,SETTLE_000227,SETTLEMENT PAYOUT REF SETTLE_000227,CREDIT,423.54,CAD,2026-02-20 15:50:35,2026-02-20,POSTED
BANK_000228,ACC_DB_EUR_01,SETTLE_000228,SETTLEMENT PAYOUT REF SETTLE_000228,CREDIT,314.98,EUR,2026-02-21 08:38:30,2026-02-21,POSTED
BANK_000230,ACC_JPM_USD_01,SETTLE_000230,SETTLEMENT PAYOUT REF SETTLE_000230,CREDIT,321.85,USD,2026-02-18 14:06:20,2026-02-18,POSTED
BANK_000231,ACC_BNP_EUR_02,SETTLE_000231,SETTLEMENT PAYOUT REF SETTLE_000231,CREDIT,56.15,EUR,2026-03-20 00:29:15,2026-03-20,POSTED
BANK_000232,ACC_DB_EUR_01,SETTLE_000232,SETTLEMENT PAYOUT REF SETTLE_000232,CREDIT,59.84,EUR,2026-01-28 07:47:23,2026-01-28,POSTED
BANK_000233,ACC_HSBC_GBP_02,SETTLE_000233,SETTLEMENT PAYOUT REF SETTLE_000233,CREDIT,64.76,GBP,2026-03-15 07:52:21,2026-03-15,POSTED
BANK_000234,ACC_HSBC_GBP_02,SETTLE_000234,SETTLEMENT PAYOUT REF SETTLE_000234,CREDIT,26.49,GBP,2026-02-28 15:52:32,2026-02-28,POSTED
BANK_000235,ACC_HDFC_INR_01,SETTLE_000235,SETTLEMENT PAYOUT REF SETTLE_000235,CREDIT,1973.01,INR,2026-01-29 08:13:16,2026-01-29,POSTED
BANK_000236,ACC_JPM_USD_01,SETTLE_000236,SETTLEMENT PAYOUT REF SETTLE_000236,CREDIT,539.83,USD,2026-02-23 01:52:42,2026-02-23,POSTED
BANK_000237,ACC_BNP_EUR_02,SETTLE_000237,SETTLEMENT PAYOUT REF SETTLE_000237,CREDIT,613.52,EUR,2026-03-11 03:23:57,2026-03-11,POSTED
BANK_000238,ACC_BOA_USD_02,SETTLE_000238,SETTLEMENT PAYOUT REF SETTLE_000238,CREDIT,296.52,USD,2026-03-22 01:38:26,2026-03-22,POSTED
BANK_000239,ACC_DB_EUR_01,SETTLE_000239,SETTLEMENT PAYOUT REF SETTLE_000239,CREDIT,31.44,EUR,2026-02-14 12:44:06,2026-02-14,POSTED
BANK_000240,ACC_RBC_CAD_01,SETTLE_000240,SETTLEMENT PAYOUT REF SETTLE_000240,CREDIT,158.22,CAD,2026-01-17 11:23:18,2026-01-17,POSTED
BANK_000241,ACC_BNP_EUR_02,SETTLE_000241,SETTLEMENT PAYOUT REF SETTLE_000241,CREDIT,1881.73,EUR,2026-02-13 16:38:55,2026-02-13,POSTED
BANK_000242,ACC_RBC_CAD_01,SETTLE_000242,SETTLEMENT PAYOUT REF SETTLE_000242,CREDIT,39.46,CAD,2026-03-11 01:15:23,2026-03-11,POSTED
BANK_000243,ACC_BNP_EUR_02,SETTLE_000243,SETTLEMENT PAYOUT REF SETTLE_000243,CREDIT,593.62,EUR,2026-01-12 22:48:03,2026-01-12,POSTED
BANK_000244,ACC_JPM_USD_01,SETTLE_000244,SETTLEMENT PAYOUT REF SETTLE_000244,CREDIT,741.34,USD,2026-02-12 09:58:26,2026-02-12,POSTED
BANK_000247,ACC_JPM_USD_01,SETTLE_000247,SETTLEMENT PAYOUT REF SETTLE_000247,CREDIT,595.17,USD,2026-03-28 16:00:00,2026-03-28,POSTED
BANK_000248,ACC_DB_EUR_01,SETTLE_000248,SETTLEMENT PAYOUT REF SETTLE_000248,CREDIT,1466.02,EUR,2026-01-16 22:50:56,2026-01-16,POSTED
BANK_000249,ACC_BNP_EUR_02,SETTLE_000249,SETTLEMENT PAYOUT REF SETTLE_000249,CREDIT,396.00,EUR,2026-01-18 14:34:21,2026-01-18,POSTED
BANK_000250,ACC_DB_EUR_01,SETTLE_000250,SETTLEMENT PAYOUT REF SETTLE_000250,CREDIT,1608.00,EUR,2026-02-01 19:52:47,2026-02-01,POSTED
BANK_000251,ACC_BOA_USD_02,SETTLE_000251,SETTLEMENT PAYOUT REF SETTLE_000251,CREDIT,116.71,USD,2026-03-06 07:27:23,2026-03-06,POSTED
BANK_000252,ACC_BNP_EUR_02,SETTLE_000252,SETTLEMENT PAYOUT REF SETTLE_000252,CREDIT,44.58,EUR,2026-03-09 12:28:40,2026-03-09,POSTED
BANK_000253,ACC_JPM_USD_01,SETTLE_000253,SETTLEMENT PAYOUT REF SETTLE_000253,CREDIT,90.16,USD,2026-01-31 05:25:31,2026-01-31,POSTED
BANK_000254,ACC_BOA_USD_02,SETTLE_000254,SETTLEMENT PAYOUT REF SETTLE_000254,CREDIT,34.92,USD,2026-02-17 23:18:48,2026-02-17,POSTED
BANK_000255,ACC_TD_CAD_02,SETTLE_000255,SETTLEMENT PAYOUT REF SETTLE_000255,CREDIT,33.44,CAD,2026-02-10 13:13:50,2026-02-10,POSTED
BANK_000256,ACC_HDFC_INR_01,SETTLE_000256,SETTLEMENT PAYOUT REF SETTLE_000256,CREDIT,2459.51,INR,2026-01-30 16:35:17,2026-01-30,POSTED
BANK_000257,ACC_ICICI_INR_02,SETTLE_000257,SETTLEMENT PAYOUT REF SETTLE_000257,CREDIT,787.41,INR,2026-03-19 21:49:00,2026-03-19,POSTED
BANK_000258,ACC_BARC_GBP_01,SETTLE_000258,SETTLEMENT PAYOUT REF SETTLE_000258,CREDIT,28.00,GBP,2026-01-06 09:47:51,2026-01-06,POSTED
BANK_000259,ACC_BNP_EUR_02,SETTLE_000259,SETTLEMENT PAYOUT REF SETTLE_000259,CREDIT,895.94,EUR,2026-03-15 03:44:42,2026-03-15,POSTED
BANK_000260,ACC_BARC_GBP_01,SETTLE_000260,SETTLEMENT PAYOUT REF SETTLE_000260,CREDIT,71.40,GBP,2026-04-03 10:02:19,2026-04-03,POSTED
BANK_000261,ACC_HDFC_INR_01,SETTLE_000261,SETTLEMENT PAYOUT REF SETTLE_000261,CREDIT,1014.65,INR,2026-02-15 05:29:15,2026-02-15,POSTED
BANK_000262,ACC_ICICI_INR_02,SETTLE_000262,SETTLEMENT PAYOUT REF SETTLE_000262,CREDIT,985.01,INR,2026-03-05 16:56:52,2026-03-05,POSTED
BANK_000263,ACC_BOA_USD_02,SETTLE_000263,SETTLEMENT PAYOUT REF SETTLE_000263,CREDIT,70.11,USD,2026-03-28 15:24:56,2026-03-28,POSTED
BANK_000264,ACC_BNP_EUR_02,SETTLE_000264,SETTLEMENT PAYOUT REF SETTLE_000264,CREDIT,463.96,EUR,2026-03-27 14:37:07,2026-03-27,POSTED
BANK_000265,ACC_ICICI_INR_02,SETTLE_000265,SETTLEMENT PAYOUT REF SETTLE_000265,CREDIT,9796.02,INR,2026-02-21 00:05:08,2026-02-21,POSTED
BANK_000266,ACC_HSBC_GBP_02,SETTLE_000266,SETTLEMENT PAYOUT REF SETTLE_000266,CREDIT,44.88,GBP,2026-01-10 04:21:00,2026-01-10,POSTED
BANK_000267,ACC_BNP_EUR_02,SETTLE_000267,SETTLEMENT PAYOUT REF SETTLE_000267,CREDIT,1695.70,EUR,2026-02-25 16:08:20,2026-02-25,POSTED
BANK_000268,ACC_JPM_USD_01,SETTLE_000268,SETTLEMENT PAYOUT REF SETTLE_000268,CREDIT,56.39,USD,2026-03-30 22:15:27,2026-03-30,POSTED
BANK_000269,ACC_BOA_USD_02,SETTLE_000269,SETTLEMENT PAYOUT REF SETTLE_000269,CREDIT,2320.40,USD,2026-03-13 00:19:37,2026-03-13,POSTED
BANK_000270,ACC_BOA_USD_02,SETTLE_000270,SETTLEMENT PAYOUT REF SETTLE_000270,CREDIT,78.05,USD,2026-03-14 22:29:10,2026-03-14,POSTED
BANK_000271,ACC_BOA_USD_02,SETTLE_000271,SETTLEMENT PAYOUT REF SETTLE_000271,CREDIT,455.83,USD,2026-01-09 02:59:51,2026-01-09,POSTED
BANK_000272,ACC_BNP_EUR_02,SETTLE_000272,SETTLEMENT PAYOUT REF SETTLE_000272,CREDIT,516.54,EUR,2026-03-18 19:10:16,2026-03-18,POSTED
BANK_000273,ACC_BARC_GBP_01,SETTLE_000273,SETTLEMENT PAYOUT REF SETTLE_000273,CREDIT,25.51,GBP,2026-02-06 01:32:43,2026-02-06,POSTED
BANK_000274,ACC_WF_USD_03,SETTLE_000274,SETTLEMENT PAYOUT REF SETTLE_000274,CREDIT,70.17,USD,2026-03-23 12:32:56,2026-03-23,POSTED
BANK_000275,ACC_BNP_EUR_02,SETTLE_000275,SETTLEMENT PAYOUT REF SETTLE_000275,CREDIT,205.02,EUR,2026-02-17 17:22:25,2026-02-17,POSTED
BANK_000276,ACC_ICICI_INR_02,SETTLE_000276,SETTLEMENT PAYOUT REF SETTLE_000276,CREDIT,1468.02,INR,2026-03-31 16:39:36,2026-03-31,POSTED
BANK_000277,ACC_DB_EUR_01,SETTLE_000277,SETTLEMENT PAYOUT REF SETTLE_000277,CREDIT,65.48,EUR,2026-02-21 08:07:09,2026-02-21,POSTED
BANK_000278,ACC_JPM_USD_01,SETTLE_000278,SETTLEMENT PAYOUT REF SETTLE_000278,CREDIT,32.92,USD,2026-01-26 02:11:48,2026-01-26,POSTED
BANK_000279,ACC_WF_USD_03,SETTLE_000279,SETTLEMENT PAYOUT REF SETTLE_000279,CREDIT,63.73,USD,2026-03-25 18:46:50,2026-03-25,POSTED
BANK_000280,ACC_DB_EUR_01,SETTLE_000280,SETTLEMENT PAYOUT REF SETTLE_000280,CREDIT,309.01,EUR,2026-01-05 13:55:27,2026-01-05,POSTED
BANK_000281,ACC_BARC_GBP_01,SETTLE_000281,SETTLEMENT PAYOUT REF SETTLE_000281,CREDIT,3058.77,GBP,2026-01-06 13:57:28,2026-01-06,POSTED
BANK_000282,ACC_HSBC_GBP_02,SETTLE_000282,SETTLEMENT PAYOUT REF SETTLE_000282,CREDIT,629.70,GBP,2026-03-28 19:20:01,2026-03-28,POSTED
BANK_000284,ACC_ICICI_INR_02,SETTLE_000284,SETTLEMENT PAYOUT REF SETTLE_000284,CREDIT,1956.02,INR,2026-01-11 21:19:09,2026-01-11,POSTED
BANK_000285,ACC_BARC_GBP_01,SETTLE_000285,SETTLEMENT PAYOUT REF SETTLE_000285,CREDIT,54.08,GBP,2026-03-20 16:11:40,2026-03-20,POSTED
BANK_000286,ACC_WF_USD_03,SETTLE_000286,SETTLEMENT PAYOUT REF SETTLE_000286,CREDIT,690.23,USD,2026-02-17 17:53:12,2026-02-17,POSTED
BANK_000287,ACC_WF_USD_03,SETTLE_000287,SETTLEMENT PAYOUT REF SETTLE_000287,CREDIT,49.14,USD,2026-01-09 18:14:16,2026-01-09,POSTED
BANK_000288,ACC_DB_EUR_01,SETTLE_000288,SETTLEMENT PAYOUT REF SETTLE_000288,CREDIT,18.00,EUR,2026-03-29 05:08:30,2026-03-29,POSTED
BANK_000289,ACC_HDFC_INR_01,SETTLE_000289,SETTLEMENT PAYOUT REF SETTLE_000289,CREDIT,299.00,INR,2026-01-09 15:42:51,2026-01-09,POSTED
BANK_000290,ACC_BNP_EUR_02,SETTLE_000290,SETTLEMENT PAYOUT REF SETTLE_000290,CREDIT,192.51,EUR,2026-02-06 13:55:58,2026-02-06,POSTED
BANK_000291,ACC_HSBC_GBP_02,SETTLE_000291,SETTLEMENT PAYOUT REF SETTLE_000291,CREDIT,1201.07,GBP,2026-01-10 13:21:57,2026-01-10,POSTED
BANK_000292,ACC_JPM_USD_01,SETTLE_000292,SETTLEMENT PAYOUT REF SETTLE_000292,CREDIT,11.46,USD,2026-02-18 03:46:54,2026-02-18,POSTED
BANK_000293,ACC_RBC_CAD_01,SETTLE_000293,SETTLEMENT PAYOUT REF SETTLE_000293,CREDIT,2149.90,CAD,2026-03-14 03:51:43,2026-03-14,POSTED
BANK_000294,ACC_TD_CAD_02,SETTLE_000294,SETTLEMENT PAYOUT REF SETTLE_000294,CREDIT,200.10,CAD,2026-02-27 14:29:27,2026-02-27,POSTED
BANK_000295,ACC_BOA_USD_02,SETTLE_000295,SETTLEMENT PAYOUT REF SETTLE_000295,CREDIT,1927.73,USD,2026-01-22 11:26:49,2026-01-22,POSTED
BANK_000296,ACC_HDFC_INR_01,SETTLE_000296,SETTLEMENT PAYOUT REF SETTLE_000296,CREDIT,2446.02,INR,2026-03-12 00:59:01,2026-03-12,POSTED
BANK_000297,ACC_HDFC_INR_01,SETTLE_000297,SETTLEMENT PAYOUT REF SETTLE_000297,CREDIT,2446.02,INR,2026-03-03 12:16:13,2026-03-03,POSTED
BANK_000298,ACC_WF_USD_03,SETTLE_000298,SETTLEMENT PAYOUT REF SETTLE_000298,CREDIT,25.32,USD,2026-03-21 23:29:05,2026-03-21,POSTED
BANK_000300,ACC_BOA_USD_02,SETTLE_000300,SETTLEMENT PAYOUT REF SETTLE_000300,CREDIT,35.46,USD,2026-01-15 22:32:10,2026-01-15,POSTED
BANK_000301,ACC_BARC_GBP_01,SETTLE_000301,SETTLEMENT PAYOUT REF SETTLE_000301,CREDIT,198.95,GBP,2026-02-11 12:28:26,2026-02-11,POSTED
BANK_000302,ACC_BARC_GBP_01,SETTLE_000302,SETTLEMENT PAYOUT REF SETTLE_000302,CREDIT,519.78,GBP,2026-02-16 02:00:28,2026-02-16,POSTED
BANK_000303,ACC_WF_USD_03,SETTLE_000303,SETTLEMENT PAYOUT REF SETTLE_000303,CREDIT,526.44,USD,2026-03-02 09:05:05,2026-03-02,POSTED
BANK_000304,ACC_BNP_EUR_02,SETTLE_000304,SETTLEMENT PAYOUT REF SETTLE_000304,CREDIT,57.38,EUR,2026-03-19 19:14:35,2026-03-19,POSTED
BANK_000305,ACC_WF_USD_03,SETTLE_000305,SETTLEMENT PAYOUT REF SETTLE_000305,CREDIT,812.53,USD,2026-02-09 22:57:03,2026-02-09,POSTED
BANK_000306,ACC_BNP_EUR_02,SETTLE_000306,SETTLEMENT PAYOUT REF SETTLE_000306,CREDIT,49.94,EUR,2026-03-30 02:35:00,2026-03-30,POSTED
BANK_000307,ACC_HDFC_INR_01,SETTLE_000307,SETTLEMENT PAYOUT REF SETTLE_000307,CREDIT,999.00,INR,2026-01-31 13:12:24,2026-01-31,POSTED
BANK_000308,ACC_BOA_USD_02,SETTLE_000308,SETTLEMENT PAYOUT REF SETTLE_000308,CREDIT,3.44,USD,2026-04-01 07:04:47,2026-04-01,POSTED
BANK_000309,ACC_JPM_USD_01,SETTLE_000309,SETTLEMENT PAYOUT REF SETTLE_000309,CREDIT,1116.46,USD,2026-03-25 03:27:53,2026-03-25,POSTED
BANK_000310,ACC_WF_USD_03,SETTLE_000310,SETTLEMENT PAYOUT REF SETTLE_000310,CREDIT,412.17,USD,2026-02-07 01:14:06,2026-02-07,POSTED
BANK_000311,ACC_JPM_USD_01,SETTLE_000311,SETTLEMENT PAYOUT REF SETTLE_000311,CREDIT,802.27,USD,2026-03-09 21:04:22,2026-03-09,POSTED
BANK_000312,ACC_HSBC_GBP_02,SETTLE_000312,SETTLEMENT PAYOUT REF SETTLE_000312,CREDIT,60.87,GBP,2026-03-06 07:29:21,2026-03-06,POSTED
BANK_000313,ACC_BARC_GBP_01,SETTLE_000313,SETTLEMENT PAYOUT REF SETTLE_000313,CREDIT,1580.96,GBP,2026-01-23 00:42:43,2026-01-23,POSTED
BANK_000314,ACC_HSBC_GBP_02,SETTLE_000314,SETTLEMENT PAYOUT REF SETTLE_000314,CREDIT,317.02,GBP,2026-01-07 06:26:51,2026-01-07,POSTED
