settlement_id,processor_id,merchant_id,currency,gross_amount,fee_amount,net_amount,transaction_count,settlement_date,status
SETTLE_000269,STRIPE,MERCH_0073,USD,2355.99,35.59,2320.40,1,2026-03-11,SETTLED
SETTLE_000270,STRIPE,MERCH_0017,USD,79.49,1.44,78.05,1,2026-03-13,SETTLED
SETTLE_000271,STRIPE,MERCH_0030,USD,469.75,13.92,455.83,1,2026-01-07,SETTLED
SETTLE_000272,ADYEN,MERCH_0007,EUR,518.50,1.96,516.54,1,2026-03-17,SETTLED
SETTLE_000273,ADYEN,MERCH_0046,GBP,26.00,0.49,25.51,1,2026-02-04,SETTLED
SETTLE_000274,STRIPE,MERCH_0002,USD,71.49,1.32,70.17,1,2026-03-22,SETTLED
SETTLE_000275,STRIPE,MERCH_0084,EUR,206.25,1.23,205.02,1,2026-01-30,SETTLED
SETTLE_000276,STRIPE,MERCH_0091,INR,1499.00,30.98,1468.02,1,2026-03-30,SETTLED
SETTLE_000277,STRIPE,MERCH_0041,EUR,67.00,1.52,65.48,1,2026-02-20,SETTLED
SETTLE_000278,ADYEN,MERCH_0018,USD,33.75,0.83,32.92,1,2026-01-24,SETTLED
SETTLE_000279,STRIPE,MERCH_0003,USD,64.95,1.22,63.73,1,2026-03-24,SETTLED
SETTLE_000280,ADYEN,MERCH_0050,EUR,310.25,1.24,309.01,1,2026-01-04,SETTLED
SETTLE_000281,CHECKOUT_COM,MERCH_0085,GBP,3114.99,56.22,3058.77,1,2026-01-05,SETTLED
SETTLE_000282,ADYEN,MERCH_0044,GBP,647.00,17.30,629.70,1,2026-03-27,SETTLED
SETTLE_000284,STRIPE,MERCH_0036,INR,1999.00,42.98,1956.02,1,2026-01-10,SETTLED
SETTLE_000285,PAYPAL,MERCH_0035,GBP,56.00,1.92,54.08,1,2026-03-19,SETTLED
SETTLE_000286,STRIPE,MERCH_0057,USD,700.99,10.76,690.23,1,2026-02-16,SETTLED
SETTLE_000287,CHECKOUT_COM,MERCH_0071,USD,50.50,1.36,49.14,1,2026-01-08,SETTLED
SETTLE_000288,PAYPAL,MERCH_0023,EUR,19.00,1.00,18.00,1,2026-03-27,SETTLED
SETTLE_000289,STRIPE,MERCH_0071,INR,299.00,0.00,299.00,1,2026-01-08,SETTLED
SETTLE_000290,STRIPE,MERCH_0077,EUR,196.49,3.98,192.51,1,2026-02-05,SETTLED
SETTLE_000291,PAYPAL,MERCH_0088,GBP,1237.25,36.18,1201.07,1,2026-01-09,SETTLED
SETTLE_000292,ADYEN,MERCH_0084,USD,20.00,8.54,11.46,1,2026-02-17,SETTLED
SETTLE_000293,CHECKOUT_COM,MERCH_0041,CAD,2202.99,53.09,2149.90,1,2026-03-12,SETTLED
SETTLE_000294,CHECKOUT_COM,MERCH_0010,CAD,205.25,5.15,200.10,1,2026-02-26,SETTLED
SETTLE_000295,PAYPAL,MERCH_0041,USD,1997.95,70.22,1927.73,1,2026-01-21,SETTLED
SETTLE_000296,STRIPE,MERCH_0041,INR,2499.00,52.98,2446.02,1,2026-03-10,SETTLED
SETTLE_000297,STRIPE,MERCH_0047,INR,2499.00,52.98,2446.02,1,2026-03-02,SETTLED
SETTLE_000298,ADYEN,MERCH_0078,USD,25.99,0.67,25.32,1,2026-03-20,SETTLED
SETTLE_000299,STRIPE,MERCH_0099,GBP,30.80,0.79,30.01,1,2026-03-30,SETTLED
SETTLE_000300,STRIPE,MERCH_0096,USD,36.25,0.79,35.46,1,2026-01-14,SETTLED
SETTLE_000301,CHECKOUT_COM,MERCH_0046,GBP,202.75,3.80,198.95,1,2026-02-10,SETTLED
SETTLE_000302,ADYEN,MERCH_0010,GBP,527.80,8.02,519.78,1,2026-02-14,SETTLED
SETTLE_000303,PAYPAL,MERCH_0020,USD,545.99,19.55,526.44,1,2026-02-28,SETTLED
SETTLE_000304,STRIPE,MERCH_0076,EUR,58.75,1.37,57.38,1,2026-03-18,SETTLED
SETTLE_000305,ADYEN,MERCH_0037,USD,822.50,9.97,812.53,1,2026-02-08,SETTLED
SETTLE_000306,PAYPAL,MERCH_0036,EUR,51.99,2.05,49.94,1,2026-03-28,SETTLED
SETTLE_000307,STRIPE,MERCH_0029,INR,999.00,0.00,999.00,1,2026-01-30,SETTLED
SETTLE_000308,STRIPE,MERCH_0004,USD,3.75,0.31,3.44,1,2026-03-30,SETTLED
SETTLE_000309,CHECKOUT_COM,MERCH_0067,USD,1142.95,26.49,1116.46,1,2026-03-24,SETTLED
SETTLE_000310,STRIPE,MERCH_0036,USD,415.75,3.58,412.17,1,2026-02-05,SETTLED
SETTLE_000311,STRIPE,MERCH_0095,USD,808.99,6.72,802.27,1,2026-03-08,SETTLED
SETTLE_000312,PAYPAL,MERCH_0072,GBP,63.00,2.13,60.87,1,2026-03-04,SETTLED
SETTLE_000313,PAYPAL,MERCH_0037,GBP,1628.49,47.53,1580.96,1,2026-01-21,SETTLED
SETTLE_000314,ADYEN,MERCH_0091,GBP,321.95,4.93,317.02,1,2026-01-06,SETTLED
SETTLE_000315,CHECKOUT_COM,MERCH_0030,EUR,482.80,8.39,474.41,1,2026-03-08,SETTLED
SETTLE_000316,ADYEN,MERCH_0029,USD,1983.25,41.77,1941.48,1,2026-03-28,SETTLED
SETTLE_000317,STRIPE,MERCH_0060,EUR,212.99,4.30,208.69,1,2026-03-07,SETTLED
SETTLE_000318,CHECKOUT_COM,MERCH_0004,CAD,2326.75,56.06,2270.69,1,2026-01-28,SETTLED
SETTLE_000319,CHECKOUT_COM,MERCH_0053,USD,21.25,0.69,20.56,1,2026-03-21,SETTLED
SETTLE_000320,ADYEN,MERCH_0006,GBP,251.75,3.88,247.87,1,2026-02-14,SETTLED
SETTLE_000321,STRIPE,MERCH_0078,USD,57.25,1.96,55.29,1,2026-01-04,SETTLED
SETTLE_000322,ADYEN,MERCH_0007,EUR,2845.75,39.95,2805.80,1,2026-01-22,SETTLED
SETTLE_000323,STRIPE,MERCH_0048,CAD,798.75,23.46,775.29,1,2026-02-11,SETTLED
SETTLE_000324,ADYEN,MERCH_0063,USD,46.95,1.11,45.84,1,2026-01-17,SETTLED
SETTLE_000325,STRIPE,MERCH_0052,INR,499.00,0.00,499.00,1,2026-03-22,SETTLED
SETTLE_000326,STRIPE,MERCH_0096,EUR,481.49,2.61,478.88,1,2026-03-02,SETTLED
SETTLE_000327,STRIPE,MERCH_0066,INR,999.00,0.00,999.00,1,2026-01-31,SETTLED
SETTLE_000328,CHECKOUT_COM,MERCH_0012,GBP,627.95,11.45,616.50,1,2026-02-10,SETTLED
SETTLE_000329,STRIPE,MERCH_0048,EUR,93.80,2.03,91.77,1,2026-03-12,SETTLED
SETTLE_000330,STRIPE,MERCH_0083,EUR,36.49,0.38,36.11,1,2026-02-03,SETTLED
SETTLE_000331,CHECKOUT_COM,MERCH_0019,EUR,78.75,1.52,77.23,1,2026-03-03,SETTLED
SETTLE_000332,ADYEN,MERCH_0042,GBP,41.00,0.71,40.29,1,2026-03-01,SETTLED
SETTLE_000333,CHECKOUT_COM,MERCH_0041,USD,164.80,3.99,160.81,1,2026-02-02,SETTLED
SETTLE_000334,CHECKOUT_COM,MERCH_0097,CAD,71.49,1.94,69.55,2,2026-01-18,SETTLED
SETTLE_000335,ADYEN,MERCH_0018,EUR,70.00,0.39,69.61,1,2026-02-11,SETTLED
SETTLE_000336,PAYPAL,MERCH_0079,GBP,41.50,1.50,40.00,1,2026-02-26,SETTLED
SETTLE_000337,ADYEN,MERCH_0061,USD,75.50,1.01,74.49,1,2026-01-22,SETTLED
SETTLE_000338,STRIPE,MERCH_0009,CAD,631.75,18.62,613.13,1,2026-02-01,SETTLED
SETTLE_000339,CHECKOUT_COM,MERCH_0009,GBP,16.75,0.45,16.30,1,2026-03-05,SETTLED
SETTLE_000340,PAYPAL,MERCH_0072,INR,499.00,7.99,491.01,1,2026-03-05,SETTLED
SETTLE_000341,STRIPE,MERCH_0034,EUR,50.25,0.45,49.80,1,2026-01-12,SETTLED
SETTLE_000342,STRIPE,MERCH_0022,INR,499.00,12.98,486.02,1,2026-03-19,SETTLED
SETTLE_000343,STRIPE,MERCH_0001,USD,531.50,8.22,523.28,1,2026-01-09,SETTLED
SETTLE_000344,CHECKOUT_COM,MERCH_0098,GBP,64.25,1.31,62.94,1,2026-01-25,SETTLED
SETTLE_000345,PAYPAL,MERCH_0068,EUR,3246.75,104.29,3142.46,1,2026-03-29,SETTLED
SETTLE_000346,STRIPE,MERCH_0063,EUR,263.25,5.25,258.00,1,2026-03-09,SETTLED
SETTLE_000347,STRIPE,MERCH_0028,CAD,16.25,0.77,15.48,1,2026-03-28,SETTLED
SETTLE_000348,STRIPE,MERCH_0076,EUR,2710.99,51.76,2659.23,1,2026-02-03,SETTLED
SETTLE_000349,STRIPE,MERCH_0051,INR,15000.00,0.00,15000.00,1,2026-03-10,SETTLED
SETTLE_000350,PAYPAL,MERCH_0063,GBP,18.49,0.84,17.65,1,2026-02-17,SETTLED
SETTLE_000351,CHECKOUT_COM,MERCH_0054,USD,50.00,1.35,48.65,1,2026-01-07,SETTLED
SETTLE_000352,STRIPE,MERCH_0087,GBP,493.99,9.59,484.40,1,2026-03-30,SETTLED
SETTLE_000353,STRIPE,MERCH_0098,INR,799.00,0.00,799.00,1,2026-01-16,SETTLED
SETTLE_000354,ADYEN,MERCH_0040,EUR,51.49,0.83,50.66,1,2026-02-25,SETTLED
SETTLE_000355,PAYPAL,MERCH_0024,GBP,91.00,2.94,88.06,1,2026-02-28,SETTLED
SETTLE_000356,STRIPE,MERCH_0040,EUR,51.95,0.46,51.49,1,2026-03-15,SETTLED
SETTLE_000357,STRIPE,MERCH_0029,CAD,1713.50,49.99,1663.51,1,2026-01-28,SETTLED
SETTLE_000358,PAYPAL,MERCH_0075,GBP,255.80,7.72,248.08,1,2026-02-05,SETTLED
SETTLE_000359,PAYPAL,MERCH_0090,GBP,79.95,2.62,77.33,1,2026-02-05,SETTLED
SETTLE_000360,STRIPE,MERCH_0034,INR,499.00,0.00,499.00,1,2026-02-16,SETTLED
SETTLE_000361,ADYEN,MERCH_0060,EUR,145.25,2.14,143.11,1,2026-02-02,SETTLED
SETTLE_000362,PAYPAL,MERCH_0061,GBP,60.49,2.05,58.44,1,2026-02-04,SETTLED
SETTLE_000363,PAYPAL,MERCH_0057,USD,565.25,20.22,545.03,1,2026-02-28,SETTLED
SETTLE_000364,STRIPE,MERCH_0087,USD,600.75,9.26,591.49,1,2026-01-31,SETTLED
SETTLE_000365,STRIPE,MERCH_0004,GBP,2797.95,53.36,2744.59,1,2026-02-21,SETTLED
SETTLE_000366,STRIPE,MERCH_0007,EUR,250.99,1.45,249.54,1,2026-02-01,SETTLED
SETTLE_000367,STRIPE,MERCH_0039,GBP,2439.75,46.56,2393.19,1,2026-01-10,SETTLED
SETTLE_000368,ADYEN,MERCH_0001,EUR,484.49,6.89,477.60,1,2026-01-17,SETTLED
SETTLE_000369,STRIPE,MERCH_0098,EUR,217.99,1.29,216.70,1,2026-02-08,SETTLED
SETTLE_000370,CHECKOUT_COM,MERCH_0069,EUR,137.00,2.51,134.49,1,2026-02-05,SETTLED
SETTLE_000371,ADYEN,MERCH_0079,EUR,222.49,0.93,221.56,1,2026-03-16,SETTLED
SETTLE_000372,PAYPAL,MERCH_0012,GBP,372.50,11.10,361.40,1,2026-02-08,SETTLED
SETTLE_000373,ADYEN,MERCH_0054,EUR,165.49,0.73,164.76,1,2026-01-18,SETTLED
SETTLE_000374,PAYPAL,MERCH_0021,EUR,92.25,3.71,88.54,1,2026-01-14,SETTLED
SETTLE_000375,PAYPAL,MERCH_0055,GBP,542.49,16.03,526.46,1,2026-03-15,SETTLED
SETTLE_000376,ADYEN,MERCH_0023,EUR,28.49,0.25,28.24,1,2026-02-22,SETTLED
SETTLE_000377,ADYEN,MERCH_0056,USD,77.00,1.74,75.26,1,2026-02-16,SETTLED
SETTLE_000378,ADYEN,MERCH_0055,USD,264.00,5.66,258.34,1,2026-03-08,SETTLED
SETTLE_000379,STRIPE,MERCH_0039,EUR,625.99,12.14,613.85,1,2026-03-01,SETTLED
SETTLE_000380,CHECKOUT_COM,MERCH_0017,EUR,2065.25,35.29,2029.96,1,2026-03-04,SETTLED
SETTLE_000381,ADYEN,MERCH_0006,EUR,27.00,0.49,26.51,1,2026-02-03,SETTLED
SETTLE_000382,STRIPE,MERCH_0055,GBP,212.95,4.25,208.70,1,2026-01-04,SETTLED
SETTLE_000383,PAYPAL,MERCH_0089,USD,70.80,2.96,67.84,1,2026-02-07,SETTLED
SETTLE_000384,STRIPE,MERCH_0006,GBP,67.95,1.49,66.46,1,2026-02-10,SETTLED
SETTLE_000385,PAYPAL,MERCH_0035,GBP,43.99,1.58,42.41,1,2026-03-01,SETTLED
SETTLE_000386,CHECKOUT_COM,MERCH_0094,USD,417.25,9.80,407.45,1,2026-03-23,SETTLED
SETTLE_000387,CHECKOUT_COM,MERCH_0044,USD,591.50,13.80,577.70,1,2026-02-04,SETTLED
SETTLE_000388,PAYPAL,MERCH_0052,USD,434.49,15.65,418.84,1,2026-03-07,SETTLED
SETTLE_000389,PAYPAL,MERCH_0038,INR,299.00,5.59,293.41,1,2026-02-15,SETTLED
SETTLE_000390,ADYEN,MERCH_0054,USD,2188.80,46.08,2142.72,1,2026-03-16,SETTLED
SETTLE_000391,STRIPE,MERCH_0051,EUR,35.95,0.93,35.02,1,2026-01-22,SETTLED
SETTLE_000392,PAYPAL,MERCH_0046,EUR,61.95,2.37,59.58,1,2026-02-11,SETTLED
SETTLE_000393,CHECKOUT_COM,MERCH_0029,USD,541.95,12.66,529.29,1,2026-02-19,SETTLED
SETTLE_000394,CHECKOUT_COM,MERCH_0069,USD,181.50,4.37,177.13,1,2026-03-17,SETTLED
SETTLE_000395,STRIPE,MERCH_0025,INR,9999.00,202.98,9796.02,1,2026-03-03,SETTLED
SETTLE_000396,PAYPAL,MERCH_0079,USD,460.80,16.57,444.23,1,2026-01-18,SETTLED
SETTLE_000397,ADYEN,MERCH_0025,EUR,40.75,0.68,40.07,1,2026-02-15,SETTLED
SETTLE_000398,STRIPE,MERCH_0074,INR,999.00,22.98,976.02,1,2026-02-15,SETTLED
SETTLE_000399,STRIPE,MERCH_0021,USD,497.00,4.23,492.77,1,2026-02-16,SETTLED
SETTLE_000400,PAYPAL,MERCH_0034,EUR,142.00,4.93,137.07,1,2026-01-14,SETTLED
SETTLE_000401,PAYPAL,MERCH_0092,GBP,208.80,6.36,202.44,1,2026-03-04,SETTLED
SETTLE_000402,ADYEN,MERCH_0047,INR,2627.50,31.63,2595.87,1,2026-03-07,SETTLED
SETTLE_000403,STRIPE,MERCH_0097,INR,1499.00,0.00,1499.00,1,2026-03-16,SETTLED
SETTLE_000404,STRIPE,MERCH_0077,EUR,107.50,0.74,106.76,1,2026-03-17,SETTLED
SETTLE_000405,PAYPAL,MERCH_0092,GBP,531.95,15.73,516.22,1,2026-02-26,SETTLED
SETTLE_000406,STRIPE,MERCH_0050,INR,999.00,22.98,976.02,1,2026-03-05,SETTLED
SETTLE_000407,CHECKOUT_COM,MERCH_0047,CAD,255.25,6.35,248.90,1,2026-03-15,SETTLED
SETTLE_000408,CHECKOUT_COM,MERCH_0063,CAD,63.80,1.75,62.05,1,2026-03-27,SETTLED
SETTLE_000409,STRIPE,MERCH_0027,INR,15000.00,0.00,15000.00,1,2026-01-16,SETTLED
SETTLE_000410,PAYPAL,MERCH_0095,INR,2499.00,31.99,2467.01,1,2026-02-06,SETTLED
SETTLE_000411,CHECKOUT_COM,MERCH_0071,GBP,880.49,16.00,864.49,1,2026-03-25,SETTLED
SETTLE_000412,PAYPAL,MERCH_0095,GBP,73.75,2.44,71.31,1,2026-03-10,SETTLED
SETTLE_000413,STRIPE,MERCH_0012,USD,143.50,1.40,142.10,1,2026-03-14,SETTLED
SETTLE_000414,STRIPE,MERCH_0013,USD,155.99,2.59,153.40,2,2026-03-28,SETTLED
SETTLE_000415,STRIPE,MERCH_0013,CAD,36.80,1.37,35.43,1,2026-02-28,SETTLED
SETTLE_000416,STRIPE,MERCH_0076,INR,9999.00,0.00,9999.00,1,2026-01-02,SETTLED
SETTLE_000417,ADYEN,MERCH_0066,USD,1670.95,35.21,1635.74,1,2026-03-05,SETTLED
SETTLE_000418,STRIPE,MERCH_0040,GBP,80.80,1.74,79.06,1,2026-01-13,SETTLED
SETTLE_000419,CHECKOUT_COM,MERCH_0087,USD,632.99,14.76,618.23,1,2026-01-11,SETTLED
SETTLE_000420,ADYEN,MERCH_0040,USD,53.80,0.75,53.05,1,2026-01-31,SETTLED
SETTLE_000421,STRIPE,MERCH_0025,GBP,241.50,4.79,236.71,1,2026-03-19,SETTLED
SETTLE_000422,ADYEN,MERCH_0030,USD,57.99,1.34,56.65,1,2026-02-17,SETTLED
SETTLE_000423,ADYEN,MERCH_0055,GBP,494.00,7.51,486.49,1,2026-02-09,SETTLED
SETTLE_000424,PAYPAL,MERCH_0003,INR,1499.00,19.99,1479.01,1,2026-01-22,SETTLED
SETTLE_000425,STRIPE,MERCH_0042,CAD,531.75,15.72,516.03,1,2026-02-25,SETTLED
SETTLE_000426,PAYPAL,MERCH_0042,USD,839.80,29.80,810.00,1,2026-03-13,SETTLED
SETTLE_000427,STRIPE,MERCH_0078,USD,70.99,1.31,69.68,1,2026-02-07,SETTLED
SETTLE_000428,ADYEN,MERCH_0018,GBP,3066.50,46.10,3020.40,1,2026-02-02,SETTLED
SETTLE_000429,CHECKOUT_COM,MERCH_0032,GBP,379.95,6.99,372.96,1,2026-02-26,SETTLED
SETTLE_000430,STRIPE,MERCH_0099,CAD,44.50,1.59,42.91,1,2026-03-15,SETTLED
SETTLE_000431,STRIPE,MERCH_0078,EUR,579.25,11.26,567.99,1,2026-01-15,SETTLED
SETTLE_000432,STRIPE,MERCH_0003,USD,584.99,9.02,575.97,1,2026-02-13,SETTLED
SETTLE_000433,STRIPE,MERCH_0012,EUR,270.50,5.39,265.11,1,2026-03-19,SETTLED
SETTLE_000435,STRIPE,MERCH_0052,CAD,43.25,1.55,41.70,1,2026-01-30,SETTLED
SETTLE_000436,PAYPAL,MERCH_0084,USD,3013.99,105.68,2908.31,1,2026-03-18,SETTLED
SETTLE_000437,CHECKOUT_COM,MERCH_0024,GBP,634.00,11.56,622.44,1,2026-01-04,SETTLED
SETTLE_000438,ADYEN,MERCH_0026,GBP,42.95,0.74,42.21,1,2026-01-18,SETTLED
SETTLE_000439,STRIPE,MERCH_0049,CAD,71.25,2.37,68.88,1,2026-02-14,SETTLED
SETTLE_000440,PAYPAL,MERCH_0023,USD,41.49,1.94,39.55,1,2026-04-01,SETTLED
SETTLE_000441,STRIPE,MERCH_0096,CAD,2727.75,79.40,2648.35,1,2026-02-11,SETTLED
SETTLE_000442,ADYEN,MERCH_0003,GBP,1060.25,16.00,1044.25,1,2026-02-08,SETTLED
SETTLE_000443,PAYPAL,MERCH_0030,GBP,740.25,21.77,718.48,1,2026-03-06,SETTLED
SETTLE_000444,STRIPE,MERCH_0023,EUR,75.50,0.58,74.92,1,2026-01-03,SETTLED
SETTLE_000445,STRIPE,MERCH_0048,GBP,34.25,0.85,33.40,1,2026-03-23,SETTLED
SETTLE_000447,STRIPE,MERCH_0004,EUR,63.25,0.52,62.73,1,2026-01-05,SETTLED
SETTLE_000448,STRIPE,MERCH_0013,INR,2499.00,52.98,2446.02,1,2026-02-05,SETTLED
SETTLE_000449,PAYPAL,MERCH_0018,GBP,175.00,5.37,169.63,1,2026-03-21,SETTLED
SETTLE_000450,PAYPAL,MERCH_0062,USD,80.75,3.31,77.44,1,2026-03-16,SETTLED
SETTLE_000451,PAYPAL,MERCH_0013,EUR,47.49,6.91,40.58,1,2026-01-29,SETTLED
SETTLE_000452,ADYEN,MERCH_0098,GBP,116.99,1.85,115.14,1,2026-02-03,SETTLED
SETTLE_000453,STRIPE,MERCH_0002,USD,56.75,1.10,55.65,1,2026-03-04,SETTLED
SETTLE_000454,CHECKOUT_COM,MERCH_0081,USD,350.75,8.27,342.48,1,2026-02-10,SETTLED
SETTLE_000455,ADYEN,MERCH_0044,USD,548.80,6.69,542.11,1,2026-01-27,SETTLED
SETTLE_000456,PAYPAL,MERCH_0009,GBP,1168.00,34.17,1133.83,1,2026-02-12,SETTLED
SETTLE_000457,CHECKOUT_COM,MERCH_0017,USD,165.25,4.00,161.25,1,2026-02-01,SETTLED
SETTLE_000458,STRIPE,MERCH_0088,USD,443.75,13.17,430.58,1,2026-03-18,SETTLED
SETTLE_000459,CHECKOUT_COM,MERCH_0047,CAD,57.50,1.60,55.90,1,2026-01-24,SETTLED
SETTLE_000460,ADYEN,MERCH_0026,EUR,68.95,0.39,68.56,1,2026-01-07,SETTLED
SETTLE_000461,CHECKOUT_COM,MERCH_0010,GBP,23.95,0.58,23.37,1,2026-03-12,SETTLED
SETTLE_000462,STRIPE,MERCH_0021,GBP,39.25,0.95,38.30,2,2026-02-09,SETTLED
SETTLE_000463,PAYPAL,MERCH_0052,USD,33.50,1.66,31.84,1,2026-03-13,SETTLED
SETTLE_000464,STRIPE,MERCH_0014,INR,1499.00,32.98,1466.02,1,2026-02-17,SETTLED
SETTLE_000465,STRIPE,MERCH_0010,INR,2499.00,0.00,2499.00,1,2026-03-28,SETTLED
SETTLE_000466,ADYEN,MERCH_0091,USD,171.75,3.73,168.02,1,2026-03-16,SETTLED
SETTLE_000467,STRIPE,MERCH_0064,USD,1798.49,27.23,1771.26,1,2026-02-12,SETTLED
SETTLE_000469,PAYPAL,MERCH_0075,USD,287.25,10.52,276.73,1,2026-01-23,SETTLED
SETTLE_000470,PAYPAL,MERCH_0049,INR,299.00,5.59,293.41,1,2026-02-21,SETTLED
SETTLE_000471,PAYPAL,MERCH_0098,USD,221.25,8.21,213.04,1,2026-02-06,SETTLED
SETTLE_000472,PAYPAL,MERCH_0005,GBP,107.25,3.41,103.84,1,2026-03-22,SETTLED
SETTLE_000473,STRIPE,MERCH_0038,USD,340.80,10.18,330.62,1,2026-03-21,SETTLED
SETTLE_000474,STRIPE,MERCH_0036,USD,350.99,5.51,345.48,1,2026-03-19,SETTLED
SETTLE_000475,ADYEN,MERCH_0083,EUR,257.99,1.05,256.94,1,2026-03-15,SETTLED
SETTLE_000476,STRIPE,MERCH_0079,INR,1599.00,34.98,1564.02,1,2026-03-15,SETTLED
SETTLE_000477,ADYEN,MERCH_0082,EUR,77.75,0.42,77.33,1,2026-03-16,SETTLED
SETTLE_000478,STRIPE,MERCH_0022,EUR,599.75,11.65,588.10,1,2026-01-03,SETTLED
SETTLE_000479,STRIPE,MERCH_0051,USD,495.49,4.21,491.28,1,2026-01-21,SETTLED
SETTLE_000480,ADYEN,MERCH_0051,EUR,381.49,1.49,380.00,1,2026-04-01,SETTLED
SETTLE_000481,STRIPE,MERCH_0006,EUR,43.95,0.42,43.53,1,2026-02-24,SETTLED
SETTLE_000482,STRIPE,MERCH_0057,USD,117.95,3.72,114.23,1,2026-01-16,SETTLED
SETTLE_000483,STRIPE,MERCH_0073,GBP,477.25,9.27,467.98,1,2026-02-11,SETTLED
SETTLE_000484,STRIPE,MERCH_0048,INR,4999.00,102.98,4896.02,1,2026-03-30,SETTLED
SETTLE_000485,STRIPE,MERCH_0069,EUR,188.80,3.84,184.96,1,2026-01-14,SETTLED
SETTLE_000486,PAYPAL,MERCH_0059,USD,36.25,1.76,34.49,1,2026-02-19,SETTLED
SETTLE_000487,PAYPAL,MERCH_0091,INR,499.00,7.99,491.01,1,2026-01-08,SETTLED
SETTLE_000488,STRIPE,MERCH_0056,CAD,53.80,1.86,51.94,1,2026-02-09,SETTLED
SETTLE_000489,PAYPAL,MERCH_0099,USD,3147.99,110.35,3037.64,1,2026-03-09,SETTLED
SETTLE_000490,ADYEN,MERCH_0079,GBP,335.50,5.13,330.37,1,2026-02-22,SETTLED
SETTLE_000491,STRIPE,MERCH_0084,EUR,66.99,1.52,65.47,1,2026-03-14,SETTLED
SETTLE_000492,ADYEN,MERCH_0090,USD,60.50,0.83,59.67,1,2026-01-15,SETTLED
SETTLE_000493,STRIPE,MERCH_0024,CAD,25.75,1.05,24.70,1,2026-02-10,SETTLED
SETTLE_000494,STRIPE,MERCH_0078,USD,15.99,0.49,15.50,1,2026-02-25,SETTLED
SETTLE_000495,ADYEN,MERCH_0004,EUR,1423.49,20.04,1403.45,1,2026-02-26,SETTLED
SETTLE_000496,PAYPAL,MERCH_0045,INR,9999.00,121.99,9877.01,1,2026-03-28,SETTLED
SETTLE_000497,STRIPE,MERCH_0057,USD,400.49,6.26,394.23,1,2026-03-03,SETTLED
SETTLE_000498,PAYPAL,MERCH_0013,EUR,2032.50,65.43,1967.07,1,2026-01-21,SETTLED
SETTLE_000499,ADYEN,MERCH_0086,USD,45.75,0.65,45.10,1,2026-01-08,SETTLED
SETTLE_000500,PAYPAL,MERCH_0008,INR,4999.00,61.99,4937.01,1,2026-03-22,SETTLED
SETTLE_000501,STRIPE,MERCH_0097,CAD,72.95,2.42,70.53,1,2026-03-05,SETTLED
SETTLE_000502,STRIPE,MERCH_0049,USD,76.80,2.53,74.27,1,2026-02-18,SETTLED
SETTLE_000503,STRIPE,MERCH_0090,USD,1908.75,28.88,1879.87,1,2026-02-22,SETTLED
SETTLE_000505,STRIPE,MERCH_0095,GBP,126.99,2.61,124.38,1,2026-02-22,SETTLED
SETTLE_000506,STRIPE,MERCH_0010,CAD,63.00,2.13,60.87,1,2026-02-19,SETTLED
SETTLE_000507,ADYEN,MERCH_0085,EUR,66.75,0.38,66.37,1,2026-01-19,SETTLED
SETTLE_000508,PAYPAL,MERCH_0055,GBP,49.95,1.75,48.20,1,2026-03-12,SETTLED
SETTLE_000509,PAYPAL,MERCH_0025,EUR,485.00,15.91,469.09,1,2026-01-26,SETTLED
SETTLE_000510,STRIPE,MERCH_0010,GBP,56.80,1.28,55.52,1,2026-01-13,SETTLED
SETTLE_000511,STRIPE,MERCH_0037,EUR,40.49,1.02,39.47,1,2026-01-27,SETTLED
SETTLE_000512,CHECKOUT_COM,MERCH_0067,EUR,19.49,0.51,18.98,1,2026-02-16,SETTLED
SETTLE_000513,STRIPE,MERCH_0079,EUR,123.80,0.82,122.98,1,2026-02-13,SETTLED
SETTLE_000514,STRIPE,MERCH_0006,EUR,1678.99,8.59,1670.40,1,2026-01-03,SETTLED
SETTLE_000515,CHECKOUT_COM,MERCH_0049,CAD,39.49,1.17,38.32,1,2026-01-30,SETTLED
SETTLE_000516,ADYEN,MERCH_0032,USD,55.50,1.29,54.21,1,2026-02-22,SETTLED
SETTLE_000517,PAYPAL,MERCH_0067,EUR,410.50,13.53,396.97,1,2026-01-04,SETTLED
SETTLE_000518,STRIPE,MERCH_0049,USD,203.25,3.30,199.95,1,2026-02-25,SETTLED
SETTLE_000519,PAYPAL,MERCH_0003,GBP,64.25,2.16,62.09,1,2026-02-26,SETTLED
SETTLE_000520,STRIPE,MERCH_0082,EUR,449.80,2.45,447.35,1,2026-02-17,SETTLED
SETTLE_000521,STRIPE,MERCH_0021,USD,228.25,6.92,221.33,1,2026-03-15,SETTLED
SETTLE_000522,ADYEN,MERCH_0017,EUR,2537.25,9.03,2528.22,1,2026-01-22,SETTLED
SETTLE_000523,ADYEN,MERCH_0044,EUR,291.50,1.17,290.33,1,2026-03-07,SETTLED
SETTLE_000524,ADYEN,MERCH_0060,GBP,299.99,4.60,295.39,1,2026-03-27,SETTLED
SETTLE_000525,STRIPE,MERCH_0039,CAD,35.75,1.34,34.41,1,2026-01-07,SETTLED
SETTLE_000526,PAYPAL,MERCH_0004,USD,34.50,1.69,32.81,1,2026-02-08,SETTLED
SETTLE_000527,STRIPE,MERCH_0041,EUR,19.80,0.30,19.50,1,2026-01-26,SETTLED
