payment_id,order_id,invoice_id,customer_id,merchant_id,payment_method,amount,currency,status,initiated_at,completed_at
PAY_000164,ORD_000164,INV_000164,CUST_004520,MERCH_0025,CREDIT_CARD,25.00,GBP,COMPLETED,2026-01-20 22:03:19,2026-01-20 22:03:23
PAY_000165,ORD_000165,INV_000165,CUST_002578,MERCH_0007,CREDIT_CARD,1807.00,USD,COMPLETED,2026-01-10 09:11:49,2026-01-10 09:11:58
PAY_000166,ORD_000166,INV_000166,CUST_002916,MERCH_0093,UPI,1999.00,INR,COMPLETED,2026-01-13 21:47:46,2026-01-13 21:48:05
PAY_000167,ORD_000167,INV_000167,CUST_004811,MERCH_0004,SEPA,119.80,EUR,COMPLETED,2026-03-19 14:58:33,2026-03-19 14:58:40
PAY_000168,ORD_000168,INV_000168,CUST_001898,MERCH_0092,CREDIT_CARD,245.50,CAD,COMPLETED,2026-03-28 04:48:22,2026-03-28 04:48:48
PAY_000169,ORD_000169,INV_000169,CUST_001075,MERCH_0058,CREDIT_CARD,522.99,USD,COMPLETED,2026-02-03 05:58:31,2026-02-03 05:58:58
PAY_000170,ORD_000170,INV_000170,CUST_004972,MERCH_0079,SEPA,16.80,EUR,COMPLETED,2026-01-08 14:45:31,2026-01-08 14:46:01
PAY_000171,ORD_000171,INV_000171,CUST_004088,MERCH_0012,CREDIT_CARD,102.99,USD,COMPLETED,2026-01-10 11:18:05,2026-01-10 11:18:16
PAY_000172,ORD_000172,INV_000172,CUST_001468,MERCH_0010,CREDIT_CARD,1949.95,USD,COMPLETED,2026-03-11 07:56:46,2026-03-11 07:57:09
PAY_000173,ORD_000173,INV_000173,CUST_002978,MERCH_0006,CREDIT_CARD,213.25,USD,COMPLETED,2026-03-25 17:37:21,2026-03-25 17:37:40
PAY_000174,ORD_000174,INV_000174,CUST_003385,MERCH_0088,CREDIT_CARD,3446.95,USD,COMPLETED,2026-02-19 10:55:52,2026-02-19 10:56:15
PAY_000175,ORD_000175,INV_000175,CUST_000863,MERCH_0020,SEPA,155.50,EUR,COMPLETED,2026-01-29 13:17:17,2026-01-29 13:17:47
PAY_000176,ORD_000176,INV_000176,CUST_003838,MERCH_0060,CREDIT_CARD,38.80,GBP,COMPLETED,2026-03-04 17:05:50,2026-03-04 17:06:05
PAY_000178,ORD_000178,INV_000178,CUST_001193,MERCH_0061,CREDIT_CARD,470.99,CAD,COMPLETED,2026-03-04 11:48:44,2026-03-04 11:48:58
PAY_000179,ORD_000179,INV_000179,CUST_001733,MERCH_0007,CREDIT_CARD,37.25,USD,COMPLETED,2026-03-26 14:38:04,2026-03-26 14:38:09
PAY_000180,ORD_000180,INV_000180,CUST_003699,MERCH_0092,CREDIT_CARD,346.75,GBP,COMPLETED,2026-03-26 22:15:02,2026-03-26 22:15:06
PAY_000181,ORD_000181,INV_000181,CUST_001627,MERCH_0022,CREDIT_CARD,245.80,GBP,COMPLETED,2026-02-04 05:52:21,2026-02-04 05:52:35
PAY_000182,ORD_000182,INV_000182,CUST_004892,MERCH_0072,ACH,55.50,USD,COMPLETED,2026-01-20 14:40:41,2026-01-20 14:40:58
PAY_000183,ORD_000183,INV_000183,CUST_003330,MERCH_0015,CREDIT_CARD,1165.00,CAD,COMPLETED,2026-01-26 20:22:28,2026-01-26 20:22:51
PAY_000184,ORD_000184,INV_000184,CUST_001538,MERCH_0028,CREDIT_CARD,302.50,GBP,COMPLETED,2026-02-11 03:04:52,2026-02-11 03:05:01
PAY_000185,ORD_000185,INV_000185,CUST_000133,MERCH_0047,CREDIT_CARD,547.49,USD,COMPLETED,2026-01-30 15:34:53,2026-01-30 15:35:07
PAY_000186,ORD_000186,INV_000186,CUST_002752,MERCH_0067,CREDIT_CARD,262.80,GBP,COMPLETED,2026-01-12 08:11:40,2026-01-12 08:11:48
PAY_000187,ORD_000187,INV_000187,CUST_003584,MERCH_0037,CREDIT_CARD,1076.49,USD,COMPLETED,2026-03-03 21:34:37,2026-03-03 21:34:40
PAY_000188,ORD_000188,INV_000188,CUST_004463,MERCH_0064,CREDIT_CARD,114.80,GBP,COMPLETED,2026-01-11 00:19:21,2026-01-11 00:19:51
PAY_000189,ORD_000189,INV_000189,CUST_003725,MERCH_0029,SEPA,75.49,EUR,COMPLETED,2026-02-23 21:17:34,2026-02-23 21:18:02
PAY_000190,ORD_000190,INV_000190,CUST_003070,MERCH_0001,CREDIT_CARD,1499.00,INR,COMPLETED,2026-03-18 06:38:56,2026-03-18 06:39:08
PAY_000191,ORD_000191,INV_000191,CUST_000268,MERCH_0054,CREDIT_CARD,612.50,USD,COMPLETED,2026-01-02 20:11:15,2026-01-02 20:11:37
PAY_000192,ORD_000192,INV_000192,CUST_003523,MERCH_0074,CREDIT_CARD,95.25,GBP,COMPLETED,2026-01-24 19:30:26,2026-01-24 19:30:54
PAY_000193,ORD_000193,INV_000193,CUST_001424,MERCH_0094,DEBIT_CARD,182.50,USD,COMPLETED,2026-02-09 11:20:07,2026-02-09 11:20:14
PAY_000194_DUP,ORD_000194,INV_000194,CUST_003212,MERCH_0074,CREDIT_CARD,243.95,GBP,COMPLETED,2026-03-24 04:24:29,2026-03-24 04:24:39
PAY_000194,ORD_000194,INV_000194,CUST_003212,MERCH_0074,CREDIT_CARD,243.95,GBP,COMPLETED,2026-03-24 04:24:14,2026-03-24 04:24:19
PAY_000195,ORD_000195,INV_000195,CUST_004861,MERCH_0002,CREDIT_CARD,106.49,USD,COMPLETED,2026-01-16 04:37:44,2026-01-16 04:37:51
PAY_000196,ORD_000196,INV_000196,CUST_001817,MERCH_0031,CREDIT_CARD,468.75,CAD,COMPLETED,2026-01-30 03:52:46,2026-01-30 03:53:10
PAY_000197,ORD_000197,INV_000197,CUST_004747,MERCH_0082,CREDIT_CARD,206.49,EUR,COMPLETED,2026-03-26 12:06:51,2026-03-26 12:07:03
PAY_000198,ORD_000198,INV_000198,CUST_004049,MERCH_0010,CREDIT_CARD,77.75,EUR,COMPLETED,2026-03-24 08:06:56,2026-03-24 08:07:12
PAY_000199,ORD_000199,INV_000199,CUST_003440,MERCH_0027,DEBIT_CARD,280.80,USD,COMPLETED,2026-02-06 18:24:21,2026-02-06 18:24:29
PAY_000200,ORD_000200,INV_000200,CUST_003965,MERCH_0045,CREDIT_CARD,47.00,EUR,COMPLETED,2026-03-01 22:44:07,2026-03-01 22:44:29
PAY_000202,ORD_000202,INV_000202,CUST_001633,MERCH_0062,CREDIT_CARD,588.95,EUR,COMPLETED,2026-01-10 06:18:18,2026-01-10 06:18:33
PAY_000203,ORD_000203,INV_000203,CUST_002303,MERCH_0026,CREDIT_CARD,41.95,EUR,COMPLETED,2026-02-08 11:21:02,2026-02-08 11:21:18
PAY_000204,ORD_000204,INV_000204,CUST_000882,MERCH_0041,SEPA,60.25,EUR,COMPLETED,2026-03-01 07:06:05,2026-03-01 07:06:34
PAY_000205,ORD_000205,INV_000205,CUST_004190,MERCH_0005,CREDIT_CARD,60.25,USD,COMPLETED,2026-01-25 21:40:51,2026-01-25 21:40:57
PAY_000206,ORD_000206,INV_000206,CUST_002931,MERCH_0024,ACH,461.75,USD,COMPLETED,2026-01-25 03:37:57,2026-01-25 03:38:10
PAY_000207,ORD_000207,INV_000207,CUST_000090,MERCH_0089,DEBIT_CARD,410.75,USD,COMPLETED,2026-03-11 22:16:16,2026-03-11 22:16:21
PAY_000208,ORD_000208,INV_000208,CUST_004320,MERCH_0028,CREDIT_CARD,157.95,EUR,COMPLETED,2026-01-22 10:43:35,2026-01-22 10:43:51
PAY_000209,ORD_000209,INV_000209,CUST_004047,MERCH_0007,DEBIT_CARD,208.95,USD,COMPLETED,2026-02-18 17:56:27,2026-02-18 17:56:49
PAY_000210,ORD_000210,INV_000210,CUST_000175,MERCH_0074,CREDIT_CARD,1815.00,USD,COMPLETED,2026-01-29 00:11:02,2026-01-29 00:11:17
PAY_000211,ORD_000211,INV_000211,CUST_002764,MERCH_0006,CREDIT_CARD,506.49,USD,COMPLETED,2026-03-04 22:26:10,2026-03-04 22:26:21
PAY_000212,ORD_000212,INV_000212,CUST_004559,MERCH_0011,DEBIT_CARD,483.80,USD,COMPLETED,2026-03-17 12:58:48,2026-03-17 12:59:05
PAY_000213,ORD_000213,INV_000213,CUST_000842,MERCH_0080,CREDIT_CARD,299.00,INR,COMPLETED,2026-01-04 04:14:47,2026-01-04 04:15:00
PAY_000214,ORD_000214,INV_000214,CUST_001566,MERCH_0012,CREDIT_CARD,866.00,EUR,COMPLETED,2026-03-12 15:17:37,2026-03-12 15:17:41
PAY_000215,ORD_000215,INV_000215,CUST_002698,MERCH_0034,CREDIT_CARD,36.25,EUR,COMPLETED,2026-03-09 02:58:24,2026-03-09 02:58:41
PAY_000216,ORD_000216,INV_000216,CUST_004786,MERCH_0019,CREDIT_CARD,615.80,GBP,COMPLETED,2026-03-28 12:43:12,2026-03-28 12:43:33
PAY_000217,ORD_000217,INV_000217,CUST_003955,MERCH_0042,ACH,165.95,USD,COMPLETED,2026-01-23 06:13:23,2026-01-23 06:13:52
PAY_000218,ORD_000218,INV_000218,CUST_004052,MERCH_0010,CREDIT_CARD,560.00,CAD,COMPLETED,2026-01-07 04:25:55,2026-01-07 04:26:04
PAY_000219,ORD_000219,INV_000219,CUST_004838,MERCH_0027,CREDIT_CARD,400.99,CAD,COMPLETED,2026-03-16 06:39:45,2026-03-16 06:40:08
PAY_000220,ORD_000220,INV_000220,CUST_001066,MERCH_0014,CREDIT_CARD,3192.25,EUR,COMPLETED,2026-01-22 13:48:20,2026-01-22 13:48:47
PAY_000221,ORD_000221,INV_000221,CUST_003466,MERCH_0036,UPI,9999.00,INR,COMPLETED,2026-01-17 06:36:18,2026-01-17 06:36:25
PAY_000222,ORD_000222,INV_000222,CUST_000136,MERCH_0031,CREDIT_CARD,75.50,USD,COMPLETED,2026-03-29 03:23:58,2026-03-29 03:24:15
PAY_000223,ORD_000223,INV_000223,CUST_004509,MERCH_0016,CREDIT_CARD,65.25,EUR,COMPLETED,2026-01-09 11:53:23,2026-01-09 11:53:42
PAY_000224,ORD_000224,INV_000224,CUST_002234,MERCH_0057,CREDIT_CARD,763.00,EUR,COMPLETED,2026-02-06 05:39:05,2026-02-06 05:39:14
PAY_000225,ORD_000225,INV_000225,CUST_004977,MERCH_0068,CREDIT_CARD,21.25,CAD,COMPLETED,2026-02-18 06:12:33,2026-02-18 06:12:39
PAY_000226,ORD_000226,INV_000226,CUST_004713,MERCH_0005,CREDIT_CARD,4999.00,INR,COMPLETED,2026-01-27 04:14:24,2026-01-27 04:14:34
PAY_000227,ORD_000227,INV_000227,CUST_002198,MERCH_0094,CREDIT_CARD,436.50,CAD,COMPLETED,2026-02-18 09:50:00,2026-02-18 09:50:25
PAY_000229,ORD_000229,INV_000229,CUST_003730,MERCH_0043,CREDIT_CARD,102.80,USD,COMPLETED,2026-01-15 02:29:46,2026-01-15 02:29:51
PAY_000230,ORD_000230,INV_000230,CUST_002885,MERCH_0077,CREDIT_CARD,334.00,USD,COMPLETED,2026-02-16 08:06:15,2026-02-16 08:06:19
PAY_000231,ORD_000231,INV_000231,CUST_001201,MERCH_0097,CREDIT_CARD,57.49,EUR,COMPLETED,2026-03-17 14:28:43,2026-03-17 14:29:09
PAY_000232,ORD_000232,INV_000232,CUST_003986,MERCH_0085,CREDIT_CARD,60.80,EUR,COMPLETED,2026-01-25 22:47:01,2026-01-25 22:47:14
PAY_000233_DUP,ORD_000233,INV_000233,CUST_004255,MERCH_0035,CREDIT_CARD,67.00,GBP,COMPLETED,2026-03-13 00:52:09,2026-03-13 00:52:38
PAY_000233,ORD_000233,INV_000233,CUST_004255,MERCH_0035,CREDIT_CARD,67.00,GBP,COMPLETED,2026-03-13 00:51:54,2026-03-13 00:52:18
PAY_000234,ORD_000234,INV_000234,CUST_002002,MERCH_0004,CREDIT_CARD,26.99,GBP,COMPLETED,2026-02-26 09:52:07,2026-02-26 09:52:30
PAY_000235,ORD_000235,INV_000235,CUST_001434,MERCH_0068,UPI,1999.00,INR,COMPLETED,2026-01-27 02:12:55,2026-01-27 02:13:11
PAY_000236,ORD_000236,INV_000236,CUST_004748,MERCH_0006,DEBIT_CARD,546.49,USD,COMPLETED,2026-02-20 19:52:08,2026-02-20 19:52:36
PAY_000237,ORD_000237,INV_000237,CUST_004088,MERCH_0002,SEPA,616.80,EUR,COMPLETED,2026-03-08 21:23:34,2026-03-08 21:23:54
PAY_000238_DUP,ORD_000238,INV_000238,CUST_000530,MERCH_0037,CREDIT_CARD,303.00,USD,COMPLETED,2026-03-19 23:38:18,2026-03-19 23:38:44
PAY_000238,ORD_000238,INV_000238,CUST_000530,MERCH_0037,CREDIT_CARD,303.00,USD,COMPLETED,2026-03-19 23:38:03,2026-03-19 23:38:24
PAY_000239,ORD_000239,INV_000239,CUST_000042,MERCH_0040,CREDIT_CARD,32.00,EUR,COMPLETED,2026-02-12 02:43:29,2026-02-12 02:43:57
PAY_000240,ORD_000240,INV_000240,CUST_002218,MERCH_0012,CREDIT_CARD,163.25,CAD,COMPLETED,2026-01-15 04:23:06,2026-01-15 04:23:10
PAY_000241,ORD_000241,INV_000241,CUST_003165,MERCH_0087,SEPA,1888.49,EUR,COMPLETED,2026-02-11 08:38:37,2026-02-11 08:38:45
PAY_000242,ORD_000242,INV_000242,CUST_001141,MERCH_0075,CREDIT_CARD,40.95,CAD,COMPLETED,2026-03-08 16:15:13,2026-03-08 16:15:18
PAY_000243,ORD_000243,INV_000243,CUST_003580,MERCH_0049,SEPA,596.80,EUR,COMPLETED,2026-01-10 15:47:41,2026-01-10 15:47:55
PAY_000244,ORD_000244,INV_000244,CUST_003445,MERCH_0060,CREDIT_CARD,759.00,USD,COMPLETED,2026-02-10 03:58:18,2026-02-10 03:58:23
PAY_000245,ORD_000245,INV_000245,CUST_004196,MERCH_0075,SEPA,65.95,EUR,COMPLETED,2026-02-06 13:24:43,2026-02-06 13:25:07
PAY_000246,ORD_000246,INV_000246,CUST_004244,MERCH_0098,DEBIT_CARD,28.49,USD,COMPLETED,2026-02-15 00:23:31,2026-02-15 00:23:37
PAY_000247,ORD_000247,INV_000247,CUST_002715,MERCH_0089,DEBIT_CARD,604.49,USD,COMPLETED,2026-03-26 05:59:52,2026-03-26 05:59:56
PAY_000248,ORD_000248,INV_000248,CUST_004058,MERCH_0072,CREDIT_CARD,1499.00,INR,COMPLETED,2026-01-14 13:50:29,2026-01-14 13:50:55
PAY_000249,ORD_000249,INV_000249,CUST_000001,MERCH_0009,CREDIT_CARD,334.49,EUR,COMPLETED,2026-01-16 04:34:02,2026-01-16 04:34:20
PAY_000250,ORD_000250,INV_000250,CUST_000998,MERCH_0008,SEPA,1613.80,EUR,COMPLETED,2026-01-30 10:52:22,2026-01-30 10:52:42
PAY_000251,ORD_000251,INV_000251,CUST_001199,MERCH_0056,CREDIT_CARD,45.50,USD,COMPLETED,2026-03-04 02:26:48,2026-03-04 02:27:14
PAY_000252,ORD_000252,INV_000252,CUST_002372,MERCH_0038,CREDIT_CARD,50.80,EUR,COMPLETED,2026-03-07 03:28:13,2026-03-07 03:28:38
PAY_000253,ORD_000253,INV_000253,CUST_000230,MERCH_0019,CREDIT_CARD,92.49,USD,COMPLETED,2026-01-28 20:25:17,2026-01-28 20:25:21
PAY_000254,ORD_000254,INV_000254,CUST_001142,MERCH_0046,CREDIT_CARD,35.95,USD,COMPLETED,2026-02-15 18:18:09,2026-02-15 18:18:39
PAY_000255_DUP,ORD_000255,INV_000255,CUST_004302,MERCH_0091,CREDIT_CARD,34.49,CAD,COMPLETED,2026-02-08 06:13:29,2026-02-08 06:14:00
PAY_000255,ORD_000255,INV_000255,CUST_004302,MERCH_0091,CREDIT_CARD,34.49,CAD,COMPLETED,2026-02-08 06:13:14,2026-02-08 06:13:40
PAY_000256,ORD_000256,INV_000256,CUST_001148,MERCH_0092,UPI,2499.00,INR,COMPLETED,2026-01-28 08:34:46,2026-01-28 08:35:09
PAY_000257,ORD_000257,INV_000257,CUST_004154,MERCH_0074,UPI,799.00,INR,COMPLETED,2026-03-17 14:48:29,2026-03-17 14:48:50
PAY_000258,ORD_000258,INV_000258,CUST_000369,MERCH_0009,CREDIT_CARD,28.75,GBP,COMPLETED,2026-01-04 04:47:27,2026-01-04 04:47:45
PAY_000259,ORD_000259,INV_000259,CUST_001426,MERCH_0014,SEPA,904.25,EUR,COMPLETED,2026-03-13 00:44:35,2026-03-13 00:44:41
PAY_000260,ORD_000260,INV_000260,CUST_000242,MERCH_0078,CREDIT_CARD,72.99,GBP,COMPLETED,2026-04-01 00:01:46,2026-04-01 00:02:09
PAY_000261,ORD_000261,INV_000261,CUST_004024,MERCH_0033,UPI,1029.00,INR,COMPLETED,2026-02-12 19:29:00,2026-02-12 19:29:08
PAY_000262,ORD_000262,INV_000262,CUST_000199,MERCH_0075,UPI,999.00,INR,COMPLETED,2026-03-03 09:56:44,2026-03-03 09:56:51
PAY_000263,ORD_000263,INV_000263,CUST_004478,MERCH_0073,ACH,78.99,USD,COMPLETED,2026-03-26 06:24:37,2026-03-26 06:24:46
PAY_000265,ORD_000265,INV_000265,CUST_000967,MERCH_0013,CREDIT_CARD,9999.00,INR,COMPLETED,2026-02-18 18:05:01,2026-02-18 18:05:04
PAY_000266,ORD_000266,INV_000266,CUST_002932,MERCH_0050,CREDIT_CARD,45.95,GBP,COMPLETED,2026-01-07 22:20:29,2026-01-07 22:20:51
PAY_000267,ORD_000267,INV_000267,CUST_000465,MERCH_0080,CREDIT_CARD,1728.80,EUR,COMPLETED,2026-02-23 08:08:10,2026-02-23 08:08:14
PAY_000268,ORD_000268,INV_000268,CUST_002741,MERCH_0026,DEBIT_CARD,57.50,USD,COMPLETED,2026-03-28 13:15:19,2026-03-28 13:15:23
PAY_000269,ORD_000269,INV_000269,CUST_004998,MERCH_0073,DEBIT_CARD,2355.99,USD,COMPLETED,2026-03-10 14:19:13,2026-03-10 14:19:35
PAY_000270,ORD_000270,INV_000270,CUST_002217,MERCH_0017,DEBIT_CARD,79.49,USD,COMPLETED,2026-03-12 13:28:49,2026-03-12 13:29:03
PAY_000271_DUP,ORD_000271,INV_000271,CUST_000176,MERCH_0030,CREDIT_CARD,469.75,USD,COMPLETED,2026-01-06 16:59:39,2026-01-06 17:00:10
PAY_000271,ORD_000271,INV_000271,CUST_000176,MERCH_0030,CREDIT_CARD,469.75,USD,COMPLETED,2026-01-06 16:59:24,2026-01-06 16:59:50
PAY_000272,ORD_000272,INV_000272,CUST_003172,MERCH_0007,SEPA,518.50,EUR,COMPLETED,2026-03-16 16:10:02,2026-03-16 16:10:08
PAY_000273,ORD_000273,INV_000273,CUST_001587,MERCH_0046,CREDIT_CARD,26.00,GBP,COMPLETED,2026-02-03 15:32:26,2026-02-03 15:32:36
PAY_000274,ORD_000274,INV_000274,CUST_002048,MERCH_0002,DEBIT_CARD,71.49,USD,COMPLETED,2026-03-21 05:32:46,2026-03-21 05:32:50
PAY_000275,ORD_000275,INV_000275,CUST_002001,MERCH_0084,SEPA,206.25,EUR,COMPLETED,2026-01-29 17:22:15,2026-01-29 17:22:20
PAY_000276,ORD_000276,INV_000276,CUST_002925,MERCH_0091,CREDIT_CARD,1499.00,INR,COMPLETED,2026-03-29 11:39:11,2026-03-29 11:39:31
PAY_000277,ORD_000277,INV_000277,CUST_004436,MERCH_0041,CREDIT_CARD,67.00,EUR,COMPLETED,2026-02-19 05:06:46,2026-02-19 05:07:04
PAY_000278,ORD_000278,INV_000278,CUST_004268,MERCH_0018,CREDIT_CARD,33.75,USD,COMPLETED,2026-01-23 17:11:15,2026-01-23 17:11:40
PAY_000280,ORD_000280,INV_000280,CUST_004058,MERCH_0050,SEPA,310.25,EUR,COMPLETED,2026-01-03 03:55:12,2026-01-03 03:55:20
PAY_000281,ORD_000281,INV_000281,CUST_002500,MERCH_0085,CREDIT_CARD,3144.99,GBP,COMPLETED,2026-01-04 08:56:54,2026-01-04 08:57:23
PAY_000282,ORD_000282,INV_000282,CUST_003556,MERCH_0044,CREDIT_CARD,647.00,GBP,COMPLETED,2026-03-26 09:19:32,2026-03-26 09:19:56
PAY_000283,ORD_000283,INV_000283,CUST_004656,MERCH_0074,CREDIT_CARD,63.95,CAD,COMPLETED,2026-03-16 23:55:43,2026-03-16 23:55:53
PAY_000284,ORD_000284,INV_000284,CUST_002248,MERCH_0036,CREDIT_CARD,1999.00,INR,COMPLETED,2026-01-09 15:18:55,2026-01-09 15:18:59
PAY_000285,ORD_000285,INV_000285,CUST_002053,MERCH_0035,CREDIT_CARD,56.00,GBP,COMPLETED,2026-03-18 07:11:07,2026-03-18 07:11:37
PAY_000286,ORD_000286,INV_000286,CUST_000073,MERCH_0057,DEBIT_CARD,700.99,USD,COMPLETED,2026-02-15 14:52:58,2026-02-15 14:53:02
PAY_000287,ORD_000287,INV_000287,CUST_002573,MERCH_0071,CREDIT_CARD,50.50,USD,COMPLETED,2026-01-07 13:13:55,2026-01-07 13:14:13
PAY_000288,ORD_000288,INV_000288,CUST_001204,MERCH_0023,CREDIT_CARD,19.00,EUR,COMPLETED,2026-03-26 22:08:03,2026-03-26 22:08:22
PAY_000289,ORD_000289,INV_000289,CUST_001868,MERCH_0071,UPI,299.00,INR,COMPLETED,2026-01-07 05:42:15,2026-01-07 05:42:45
PAY_000291,ORD_000291,INV_000291,CUST_003408,MERCH_0088,CREDIT_CARD,1237.25,GBP,COMPLETED,2026-01-08 06:21:29,2026-01-08 06:21:51
PAY_000292,ORD_000292,INV_000292,CUST_003070,MERCH_0084,CREDIT_CARD,20.00,USD,COMPLETED,2026-02-16 00:46:32,2026-02-16 00:46:53
PAY_000293,ORD_000293,INV_000293,CUST_004185,MERCH_0041,CREDIT_CARD,2202.99,CAD,COMPLETED,2026-03-11 19:51:36,2026-03-11 19:51:40
PAY_000294,ORD_000294,INV_000294,CUST_001840,MERCH_0010,CREDIT_CARD,205.25,CAD,COMPLETED,2026-02-25 05:28:58,2026-02-25 05:29:26
PAY_000295,ORD_000295,INV_000295,CUST_002206,MERCH_0041,CREDIT_CARD,1997.95,USD,COMPLETED,2026-01-20 06:26:16,2026-01-20 06:26:43
PAY_000296_DUP,ORD_000296,INV_000296,CUST_000946,MERCH_0041,CREDIT_CARD,2499.00,INR,COMPLETED,2026-03-09 14:58:53,2026-03-09 14:59:12
PAY_000296,ORD_000296,INV_000296,CUST_000946,MERCH_0041,CREDIT_CARD,2499.00,INR,COMPLETED,2026-03-09 14:58:38,2026-03-09 14:58:52
PAY_000297,ORD_000297,INV_000297,CUST_003967,MERCH_0047,CREDIT_CARD,2499.00,INR,COMPLETED,2026-03-01 02:15:41,2026-03-01 02:16:10
PAY_000298,ORD_000298,INV_000298,CUST_002133,MERCH_0078,CREDIT_CARD,25.99,USD,COMPLETED,2026-03-19 14:28:43,2026-03-19 14:29:02
PAY_000299,ORD_000299,INV_000299,CUST_001623,MERCH_0099,CREDIT_CARD,30.80,GBP,COMPLETED,2026-03-29 16:51:17,2026-03-29 16:51:44
PAY_000300,ORD_000300,INV_000300,CUST_000828,MERCH_0096,DEBIT_CARD,36.25,USD,COMPLETED,2026-01-13 14:31:42,2026-01-13 14:32:01
PAY_000301,ORD_000301,INV_000301,CUST_001045,MERCH_0046,CREDIT_CARD,202.75,GBP,COMPLETED,2026-02-09 09:28:03,2026-02-09 09:28:16
PAY_000302,ORD_000302,INV_000302,CUST_002908,MERCH_0010,CREDIT_CARD,527.80,GBP,COMPLETED,2026-02-13 22:00:07,2026-02-13 22:00:25
PAY_000303,ORD_000303,INV_000303,CUST_000064,MERCH_0020,CREDIT_CARD,545.99,USD,COMPLETED,2026-02-27 23:04:45,2026-02-27 23:05:02
PAY_000304,ORD_000304,INV_000304,CUST_002289,MERCH_0076,CREDIT_CARD,58.75,EUR,COMPLETED,2026-03-17 09:14:07,2026-03-17 09:14:26
PAY_000305,ORD_000305,INV_000305,CUST_002645,MERCH_0037,DEBIT_CARD,822.50,USD,COMPLETED,2026-02-07 14:56:33,2026-02-07 14:56:59
PAY_000306,ORD_000306,INV_000306,CUST_004712,MERCH_0036,CREDIT_CARD,51.99,EUR,COMPLETED,2026-03-27 17:34:43,2026-03-27 17:34:55
PAY_000307,ORD_000307,INV_000307,CUST_001388,MERCH_0029,UPI,999.00,INR,COMPLETED,2026-01-29 08:12:15,2026-01-29 08:12:22
PAY_000308,ORD_000308,INV_000308,CUST_004903,MERCH_0004,DEBIT_CARD,18.75,USD,COMPLETED,2026-03-29 23:04:25,2026-03-29 23:04:37
PAY_000309,ORD_000309,INV_000309,CUST_001034,MERCH_0067,CREDIT_CARD,1142.95,USD,COMPLETED,2026-03-23 00:27:30,2026-03-23 00:27:48
PAY_000310,ORD_000310,INV_000310,CUST_000955,MERCH_0036,ACH,415.75,USD,COMPLETED,2026-02-04 16:13:48,2026-02-04 16:14:01
PAY_000311,ORD_000311,INV_000311,CUST_004202,MERCH_0095,ACH,808.99,USD,COMPLETED,2026-03-07 14:03:48,2026-03-07 14:04:13
PAY_000312,ORD_000312,INV_000312,CUST_000292,MERCH_0072,CREDIT_CARD,63.00,GBP,COMPLETED,2026-03-03 22:29:07,2026-03-03 22:29:16
PAY_000313,ORD_000313,INV_000313,CUST_001080,MERCH_0037,CREDIT_CARD,1528.49,GBP,COMPLETED,2026-01-20 14:42:30,2026-01-20 14:42:35
PAY_000314,ORD_000314,INV_000314,CUST_001460,MERCH_0091,CREDIT_CARD,321.95,GBP,COMPLETED,2026-01-05 02:26:24,2026-01-05 02:26:42
PAY_000315,ORD_000315,INV_000315,CUST_002394,MERCH_0030,CREDIT_CARD,482.80,EUR,COMPLETED,2026-03-07 04:29:47,2026-03-07 04:30:07
PAY_000316,ORD_000316,INV_000316,CUST_000921,MERCH_0029,CREDIT_CARD,1983.25,USD,COMPLETED,2026-03-27 20:38:04,2026-03-27 20:38:20
PAY_000317,ORD_000317,INV_000317,CUST_002613,MERCH_0060,CREDIT_CARD,212.99,EUR,COMPLETED,2026-03-06 11:20:22,2026-03-06 11:20:51
PAY_000318,ORD_000318,INV_000318,CUST_002384,MERCH_0004,CREDIT_CARD,2326.75,CAD,COMPLETED,2026-01-27 08:18:28,2026-01-27 08:18:55
PAY_000319,ORD_000319,INV_000319,CUST_003207,MERCH_0053,CREDIT_CARD,21.25,USD,COMPLETED,2026-03-20 21:10:40,2026-03-20 21:11:06
PAY_000320,ORD_000320,INV_000320,CUST_002528,MERCH_0006,CREDIT_CARD,251.75,GBP,COMPLETED,2026-02-13 19:04:05,2026-02-13 19:04:32
PAY_000321,ORD_000321,INV_000321,CUST_004422,MERCH_0078,CREDIT_CARD,57.25,USD,COMPLETED,2026-01-03 06:25:00,2026-01-03 06:25:27
PAY_000322,ORD_000322,INV_000322,CUST_004249,MERCH_0007,CREDIT_CARD,2845.75,EUR,COMPLETED,2026-01-21 18:24:54,2026-01-21 18:25:19
PAY_000323,ORD_000323,INV_000323,CUST_002716,MERCH_0048,CREDIT_CARD,798.75,CAD,COMPLETED,2026-02-10 11:16:50,2026-02-10 11:17:17
PAY_000324,ORD_000324,INV_000324,CUST_000347,MERCH_0063,CREDIT_CARD,46.95,USD,COMPLETED,2026-01-16 13:42:34,2026-01-16 13:43:00
PAY_000325,ORD_000325,INV_000325,CUST_001075,MERCH_0052,UPI,499.00,INR,COMPLETED,2026-03-21 18:46:03,2026-03-21 18:46:29
PAY_000326,ORD_000326,INV_000326,CUST_004438,MERCH_0096,SEPA,481.49,EUR,COMPLETED,2026-03-01 01:27:12,2026-03-01 01:27:34
PAY_000327,ORD_000327,INV_000327,CUST_000192,MERCH_0066,UPI,999.00,INR,COMPLETED,2026-01-30 16:04:11,2026-01-30 16:04:34
