internal_payment_id,merchant_order_id,occurred_at,gross_amount,currency,payment_status,payment_method,synthetic_customer_reference
SYNTH-INT-000160,SYNTH-ORDER-000160,2026-01-05T16:56:59Z,2393.91,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000160
SYNTH-INT-000161,SYNTH-ORDER-000161,2026-01-06T18:28:51Z,1265.67,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000161
SYNTH-INT-000162,SYNTH-ORDER-000162,2026-01-07T21:05:05Z,1781.21,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000162
SYNTH-INT-000163,SYNTH-ORDER-000163,2026-01-08T22:36:53Z,2188.05,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000163
SYNTH-INT-000164,SYNTH-ORDER-000164,2026-01-09T01:13:23Z,1530.61,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000164
SYNTH-INT-000165,SYNTH-ORDER-000165,2026-01-10T03:26:15Z,335.84,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000165
SYNTH-INT-000166,SYNTH-ORDER-000166,2026-01-11T06:08:08Z,2427.50,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000166
SYNTH-INT-000167,SYNTH-ORDER-000167,2026-01-12T07:42:35Z,971.48,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000167
SYNTH-INT-000168,SYNTH-ORDER-000168,2026-01-13T10:30:46Z,1106.70,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000168
SYNTH-INT-000169,SYNTH-ORDER-000169,2026-01-14T12:07:53Z,277.01,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000169
SYNTH-INT-000170,SYNTH-ORDER-000170,2026-01-15T14:46:49Z,586.04,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000170
SYNTH-INT-000171,SYNTH-ORDER-000171,2026-01-16T17:07:04Z,227.25,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000171
SYNTH-INT-000172,SYNTH-ORDER-000172,2026-01-17T18:31:39Z,123.15,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000172
SYNTH-INT-000173,SYNTH-ORDER-000173,2026-01-18T20:42:39Z,2116.92,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000173
SYNTH-INT-000174,SYNTH-ORDER-000174,2026-01-19T23:17:34Z,1762.77,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000174
SYNTH-INT-000175,SYNTH-ORDER-000175,2026-01-20T01:11:21Z,228.95,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000175
SYNTH-INT-000176,SYNTH-ORDER-000176,2026-01-21T03:42:55Z,936.29,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000176
SYNTH-INT-000177,SYNTH-ORDER-000177,2026-01-22T05:54:08Z,2409.42,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000177
SYNTH-INT-000178,SYNTH-ORDER-000178,2026-01-23T07:35:45Z,846.48,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000178
SYNTH-INT-000179,SYNTH-ORDER-000179,2026-01-24T09:58:25Z,1537.88,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000179
SYNTH-INT-000180,SYNTH-ORDER-000180,2026-01-25T12:24:53Z,756.46,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000180
SYNTH-INT-000181,SYNTH-ORDER-000181,2026-01-26T14:11:14Z,1404.28,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000181
SYNTH-INT-000182,SYNTH-ORDER-000182,2026-01-27T16:29:27Z,990.93,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000182
SYNTH-INT-000183,SYNTH-ORDER-000183,2026-01-28T18:38:14Z,1360.99,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000183
SYNTH-INT-000184,SYNTH-ORDER-000184,2026-01-29T21:19:53Z,804.89,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000184
SYNTH-INT-000185,SYNTH-ORDER-000185,2026-01-30T23:12:04Z,518.08,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000185
SYNTH-INT-000186,SYNTH-ORDER-000186,2026-01-31T01:45:04Z,2048.58,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000186
SYNTH-INT-000187,SYNTH-ORDER-000187,2026-01-01T04:10:34Z,207.87,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000187
SYNTH-INT-000188,SYNTH-ORDER-000188,2026-01-02T06:18:25Z,359.80,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000188
SYNTH-INT-000189,SYNTH-ORDER-000189,2026-01-03T08:16:12Z,286.99,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000189
SYNTH-INT-000190,SYNTH-ORDER-000190,2026-01-04T09:58:34Z,878.65,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000190
SYNTH-INT-000191,SYNTH-ORDER-000191,2026-01-05T12:43:22Z,1254.72,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000191
SYNTH-INT-000192,SYNTH-ORDER-000192,2026-01-06T14:37:56Z,1961.44,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000192
SYNTH-INT-000193,SYNTH-ORDER-000193,2026-01-07T17:30:20Z,534.15,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000193
SYNTH-INT-000194,SYNTH-ORDER-000194,2026-01-08T19:39:40Z,532.47,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000194
SYNTH-INT-000195,SYNTH-ORDER-000195,2026-01-09T21:25:35Z,1548.97,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000195
SYNTH-INT-000196,SYNTH-ORDER-000196,2026-01-10T23:09:31Z,1318.53,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000196
SYNTH-INT-000197,SYNTH-ORDER-000197,2026-01-11T01:40:45Z,1074.40,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000197
SYNTH-INT-000198,SYNTH-ORDER-000198,2026-01-12T03:33:59Z,1036.15,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000198
SYNTH-INT-000199,SYNTH-ORDER-000199,2026-01-13T06:36:11Z,837.00,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000199
SYNTH-INT-000200,SYNTH-ORDER-000200,2026-01-14T08:39:48Z,2394.61,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000200
SYNTH-INT-000201,SYNTH-ORDER-000201,2026-01-15T10:27:53Z,241.73,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000201
SYNTH-INT-000202,SYNTH-ORDER-000202,2026-01-16T13:04:19Z,842.57,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000202
SYNTH-INT-000203,SYNTH-ORDER-000203,2026-01-17T14:52:05Z,135.47,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000203
SYNTH-INT-000204,SYNTH-ORDER-000204,2026-01-18T17:41:03Z,1964.55,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000204
SYNTH-INT-000205,SYNTH-ORDER-000205,2026-01-19T19:24:27Z,16.93,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000205
SYNTH-INT-000206,SYNTH-ORDER-000206,2026-01-20T21:09:07Z,968.57,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000206
SYNTH-INT-000207,SYNTH-ORDER-000207,2026-01-21T23:48:12Z,1248.75,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000207
SYNTH-INT-000208,SYNTH-ORDER-000208,2026-01-22T02:14:08Z,927.60,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000208
SYNTH-INT-000209,SYNTH-ORDER-000209,2026-01-23T04:40:15Z,1670.52,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000209
SYNTH-INT-000210,SYNTH-ORDER-000210,2026-01-24T06:52:11Z,1813.02,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000210
SYNTH-INT-000211,SYNTH-ORDER-000211,2026-01-25T08:11:53Z,1005.75,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000211
SYNTH-INT-000212,SYNTH-ORDER-000212,2026-01-26T10:31:23Z,1945.10,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000212
SYNTH-INT-000213,SYNTH-ORDER-000213,2026-01-27T13:31:22Z,1351.31,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000213
SYNTH-INT-000214,SYNTH-ORDER-000214,2026-01-28T15:21:10Z,1909.84,USD,REFUNDED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000214
SYNTH-INT-000215,SYNTH-ORDER-000215,2026-01-29T17:22:34Z,2302.15,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000215
SYNTH-INT-000216,SYNTH-ORDER-000216,2026-01-30T19:59:30Z,1161.38,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000216
SYNTH-INT-000217,SYNTH-ORDER-000217,2026-01-31T21:32:11Z,2030.24,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000217
SYNTH-INT-000218,SYNTH-ORDER-000218,2026-01-01T00:13:42Z,2262.42,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000218
SYNTH-INT-000219,SYNTH-ORDER-000219,2026-01-02T01:58:05Z,1805.68,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000219
SYNTH-INT-000220,SYNTH-ORDER-000220,2026-01-03T04:47:50Z,1168.05,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000220
SYNTH-INT-000221,SYNTH-ORDER-000221,2026-01-04T06:23:14Z,1552.40,GBP,PARTIALLY_REFUNDED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000221
SYNTH-INT-000222,SYNTH-ORDER-000222,2026-01-05T09:06:53Z,2162.27,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000222
SYNTH-INT-000223,SYNTH-ORDER-000223,2026-01-06T11:27:33Z,467.89,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000223
SYNTH-INT-000224,SYNTH-ORDER-000224,2026-01-07T13:12:09Z,127.66,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000224
SYNTH-INT-000225,SYNTH-ORDER-000225,2026-01-08T15:42:25Z,1487.55,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000225
SYNTH-INT-000226,SYNTH-ORDER-000226,2026-01-09T17:11:15Z,1814.14,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000226
SYNTH-INT-000227,SYNTH-ORDER-000227,2026-01-10T19:45:31Z,1454.17,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000227
SYNTH-INT-000228,SYNTH-ORDER-000228,2026-01-11T21:51:21Z,234.35,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000228
SYNTH-INT-000229,SYNTH-ORDER-000229,2026-01-12T00:33:15Z,1782.22,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000229
SYNTH-INT-000230,SYNTH-ORDER-000230,2026-01-13T02:49:46Z,1429.86,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000230
SYNTH-INT-000231,SYNTH-ORDER-000231,2026-01-14T04:22:38Z,794.68,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000231
SYNTH-INT-000232,SYNTH-ORDER-000232,2026-01-15T06:43:11Z,990.74,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000232
SYNTH-INT-000233,SYNTH-ORDER-000233,2026-01-16T09:14:27Z,2473.47,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000233
SYNTH-INT-000234,SYNTH-ORDER-000234,2026-01-17T11:33:06Z,1804.63,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000234
SYNTH-INT-000235,SYNTH-ORDER-000235,2026-01-18T13:04:17Z,862.29,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000235
SYNTH-INT-000236,SYNTH-ORDER-000236,2026-01-19T15:34:52Z,1951.89,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000236
SYNTH-INT-000237,SYNTH-ORDER-000237,2026-01-20T17:33:24Z,762.75,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000237
SYNTH-INT-000238,SYNTH-ORDER-000238,2026-01-21T20:26:12Z,407.05,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000238
SYNTH-INT-000239,SYNTH-ORDER-000239,2026-01-22T22:24:36Z,1936.57,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000239
SYNTH-INT-000240,SYNTH-ORDER-000240,2026-01-23T00:52:17Z,1598.11,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000240
SYNTH-INT-000241,SYNTH-ORDER-000241,2026-01-24T02:38:01Z,1956.36,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000241
SYNTH-INT-000242,SYNTH-ORDER-000242,2026-01-25T05:10:56Z,255.23,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000242
SYNTH-INT-000243,SYNTH-ORDER-000243,2026-01-26T06:34:46Z,10.21,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000243
SYNTH-INT-000244,SYNTH-ORDER-000244,2026-01-27T09:41:23Z,1391.73,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000244
SYNTH-INT-000245,SYNTH-ORDER-000245,2026-01-28T11:27:05Z,2389.67,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000245
SYNTH-INT-000246,SYNTH-ORDER-000246,2026-01-29T13:21:24Z,416.81,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000246
SYNTH-INT-000247,SYNTH-ORDER-000247,2026-01-30T16:19:26Z,1773.93,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000247
SYNTH-INT-000248,SYNTH-ORDER-000248,2026-01-31T18:31:24Z,2214.61,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000248
SYNTH-INT-000249,SYNTH-ORDER-000249,2026-01-01T19:43:56Z,119.67,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000249
SYNTH-INT-000250,SYNTH-ORDER-000250,2026-01-02T22:26:48Z,2445.00,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000250
SYNTH-INT-000251,SYNTH-ORDER-000251,2026-01-03T00:43:10Z,1561.20,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000251
SYNTH-INT-000252,SYNTH-ORDER-000252,2026-01-04T02:33:48Z,1326.62,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000252
SYNTH-INT-000253,SYNTH-ORDER-000253,2026-01-05T05:18:39Z,1705.01,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000253
SYNTH-INT-000254,SYNTH-ORDER-000254,2026-01-06T06:55:12Z,379.15,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000254
SYNTH-INT-000255,SYNTH-ORDER-000255,2026-01-07T09:19:56Z,854.41,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000255
SYNTH-INT-000256,SYNTH-ORDER-000256,2026-01-08T11:11:43Z,1448.81,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000256
SYNTH-INT-000257,SYNTH-ORDER-000257,2026-01-09T14:14:12Z,239.84,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000257
SYNTH-INT-000258,SYNTH-ORDER-000258,2026-01-10T16:00:12Z,2438.25,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000258
SYNTH-INT-000259,SYNTH-ORDER-000259,2026-01-11T18:22:13Z,902.81,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000259
SYNTH-INT-000260,SYNTH-ORDER-000260,2026-01-12T20:10:01Z,2009.92,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000260
SYNTH-INT-000261,SYNTH-ORDER-000261,2026-01-13T22:55:57Z,1149.16,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000261
SYNTH-INT-000262,SYNTH-ORDER-000262,2026-01-14T00:37:48Z,1360.56,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000262
SYNTH-INT-000263,SYNTH-ORDER-000263,2026-01-15T03:28:22Z,1210.75,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000263
SYNTH-INT-000264,SYNTH-ORDER-000264,2026-01-16T05:40:07Z,949.56,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000264
SYNTH-INT-000265,SYNTH-ORDER-000265,2026-01-17T07:07:02Z,708.70,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000265
SYNTH-INT-000266,SYNTH-ORDER-000266,2026-01-18T09:20:11Z,1916.51,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000266
SYNTH-INT-000267,SYNTH-ORDER-000267,2026-01-19T11:29:26Z,736.22,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000267
SYNTH-INT-000268,SYNTH-ORDER-000268,2026-01-20T14:24:00Z,366.26,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000268
SYNTH-INT-000269,SYNTH-ORDER-000269,2026-01-21T15:57:44Z,1715.84,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000269
SYNTH-INT-000270,SYNTH-ORDER-000270,2026-01-22T18:22:00Z,897.02,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000270
SYNTH-INT-000271,SYNTH-ORDER-000271,2026-01-23T20:10:57Z,15.39,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000271
SYNTH-INT-000272,SYNTH-ORDER-000272,2026-01-24T23:14:31Z,1971.50,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000272
SYNTH-INT-000273,SYNTH-ORDER-000273,2026-01-25T00:48:27Z,586.64,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000273
SYNTH-INT-000274,SYNTH-ORDER-000274,2026-01-26T03:27:51Z,870.35,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000274
SYNTH-INT-000275,SYNTH-ORDER-000275,2026-01-27T05:43:33Z,1388.97,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000275
SYNTH-INT-000276,SYNTH-ORDER-000276,2026-01-28T07:19:54Z,936.66,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000276
SYNTH-INT-000277,SYNTH-ORDER-000277,2026-01-29T09:52:57Z,1732.21,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000277
SYNTH-INT-000278,SYNTH-ORDER-000278,2026-01-30T12:02:09Z,1770.82,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000278
SYNTH-INT-000279,SYNTH-ORDER-000279,2026-01-31T14:41:42Z,1558.99,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000279
SYNTH-INT-000280,SYNTH-ORDER-000280,2026-01-01T16:10:42Z,959.99,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000280
SYNTH-INT-000281,SYNTH-ORDER-000281,2026-01-02T18:11:25Z,537.38,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000281
SYNTH-INT-000282,SYNTH-ORDER-000282,2026-01-03T21:03:33Z,1372.70,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000282
SYNTH-INT-000283,SYNTH-ORDER-000283,2026-01-04T23:16:41Z,782.74,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000283
SYNTH-INT-000284,SYNTH-ORDER-000284,2026-01-05T00:51:23Z,2256.85,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000284
SYNTH-INT-000285,SYNTH-ORDER-000285,2026-01-06T03:36:47Z,2248.00,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000285
SYNTH-INT-000286,SYNTH-ORDER-000286,2026-01-07T05:08:23Z,1855.63,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000286
SYNTH-INT-000287,SYNTH-ORDER-000287,2026-01-08T08:13:16Z,821.57,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000287
SYNTH-INT-000288,SYNTH-ORDER-000288,2026-01-09T10:05:54Z,1377.95,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000288
SYNTH-INT-000289,SYNTH-ORDER-000289,2026-01-10T11:51:06Z,1166.75,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000289
SYNTH-INT-000290,SYNTH-ORDER-000290,2026-01-11T14:18:59Z,263.57,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000290
SYNTH-INT-000291,SYNTH-ORDER-000291,2026-01-12T16:33:34Z,574.00,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000291
SYNTH-INT-000292,SYNTH-ORDER-000292,2026-01-13T19:13:17Z,385.78,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000292
SYNTH-INT-000293,SYNTH-ORDER-000293,2026-01-14T21:30:19Z,640.36,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000293
SYNTH-INT-000294,SYNTH-ORDER-000294,2026-01-15T23:06:05Z,1855.44,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000294
SYNTH-INT-000295,SYNTH-ORDER-000295,2026-01-16T01:03:36Z,2282.78,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000295
SYNTH-INT-000296,SYNTH-ORDER-000296,2026-01-17T03:18:18Z,1518.35,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000296
SYNTH-INT-000297,SYNTH-ORDER-000297,2026-01-18T05:31:34Z,719.23,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000297
SYNTH-INT-000298,SYNTH-ORDER-000298,2026-01-19T07:38:25Z,701.11,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000298
SYNTH-INT-000299,SYNTH-ORDER-000299,2026-01-20T10:05:35Z,1865.59,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000299
SYNTH-INT-000300,SYNTH-ORDER-000300,2026-01-21T12:02:58Z,1508.09,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000300
SYNTH-INT-000301,SYNTH-ORDER-000301,2026-01-22T15:03:04Z,1259.09,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000301
SYNTH-INT-000302,SYNTH-ORDER-000302,2026-01-23T17:17:31Z,2178.96,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000302
SYNTH-INT-000303,SYNTH-ORDER-000303,2026-01-24T19:10:41Z,2325.39,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000303
SYNTH-INT-000304,SYNTH-ORDER-000304,2026-01-25T21:20:49Z,7.53,USD,PARTIALLY_REFUNDED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000304
SYNTH-INT-000305,SYNTH-ORDER-000305,2026-01-26T23:33:03Z,1952.91,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000305
SYNTH-INT-000306,SYNTH-ORDER-000306,2026-01-27T01:23:25Z,2013.20,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000306
SYNTH-INT-000307,SYNTH-ORDER-000307,2026-01-28T03:58:00Z,2323.16,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000307
SYNTH-INT-000308,SYNTH-ORDER-000308,2026-01-29T06:15:36Z,1433.41,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000308
SYNTH-INT-000309,SYNTH-ORDER-000309,2026-01-30T08:05:14Z,262.84,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000309
SYNTH-INT-000310,SYNTH-ORDER-000310,2026-01-31T10:34:46Z,1000.11,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000310
SYNTH-INT-000311,SYNTH-ORDER-000311,2026-01-01T12:09:46Z,1122.82,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000311
SYNTH-INT-000312,SYNTH-ORDER-000312,2026-01-02T14:54:30Z,786.97,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000312
SYNTH-INT-000313,SYNTH-ORDER-000313,2026-01-03T16:43:38Z,1774.51,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000313
SYNTH-INT-000314,SYNTH-ORDER-000314,2026-01-04T19:18:14Z,1851.28,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000314
SYNTH-INT-000315,SYNTH-ORDER-000315,2026-01-05T21:28:33Z,2499.60,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000315
SYNTH-INT-000316,SYNTH-ORDER-000316,2026-01-06T23:31:24Z,546.10,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-000316
SYNTH-INT-000317,SYNTH-ORDER-000317,2026-01-07T02:11:21Z,2347.63,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-000317
SYNTH-INT-000318,SYNTH-ORDER-000318,2026-01-08T04:02:37Z,1255.42,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-000318
