processor_transaction_id,merchant_order_id,processor_event_type,processor_event_time,gross_amount,fee_amount,net_amount,currency,settlement_batch_id,processor_status
SYNTH-PROC-000146,SYNTH-ORDER-000146,CAPTURE,2026-01-22T09:53:29Z,1472.02,42.99,1429.03,USD,SYNTH-BATCH-USD-2026-01-24-0000,SETTLED
SYNTH-PROC-000147,SYNTH-ORDER-000147,CAPTURE,2026-01-23T11:57:55Z,1304.66,38.14,1266.52,USD,SYNTH-BATCH-USD-2026-01-25-0000,SETTLED
SYNTH-PROC-000148,SYNTH-ORDER-000148,CAPTURE,2026-01-24T14:05:25Z,1711.02,49.92,1661.10,USD,SYNTH-BATCH-USD-2026-01-26-0000,SETTLED
SYNTH-PROC-000149,SYNTH-ORDER-000149,CAPTURE,2026-01-25T16:23:14Z,1122.59,32.86,1089.73,USD,SYNTH-BATCH-USD-2026-01-27-0000,SETTLED
SYNTH-PROC-000150,SYNTH-ORDER-000150,CAPTURE,2026-01-26T18:49:58Z,808.53,23.75,784.78,EUR,SYNTH-BATCH-EUR-2026-01-28-0000,SETTLED
SYNTH-PROC-000151,SYNTH-ORDER-000151,CAPTURE,2026-01-27T20:40:45Z,1210.43,35.40,1175.03,GBP,SYNTH-BATCH-GBP-2026-01-29-0000,SETTLED
SYNTH-PROC-000152,SYNTH-ORDER-000152,CAPTURE,2026-01-28T23:22:06Z,1797.62,52.43,1745.19,USD,SYNTH-BATCH-USD-2026-01-30-0000,SETTLED
SYNTH-PROC-000153,SYNTH-ORDER-000153,CAPTURE,2026-01-29T00:51:43Z,2021.47,58.92,1962.55,USD,SYNTH-BATCH-USD-2026-01-31-0000,SETTLED
SYNTH-PROC-000154,SYNTH-ORDER-000154,CAPTURE,2026-01-30T03:44:01Z,2166.52,63.13,2103.39,USD,SYNTH-BATCH-USD-2026-02-01-0000,SETTLED
SYNTH-PROC-000155,SYNTH-ORDER-000155,CAPTURE,2026-01-31T05:22:28Z,575.04,16.98,558.06,USD,SYNTH-BATCH-USD-2026-02-02-0000,SETTLED
SYNTH-PROC-000156,SYNTH-ORDER-000156,CAPTURE,2026-01-01T07:55:57Z,1054.15,30.87,1023.28,USD,SYNTH-BATCH-USD-2026-01-03-0000,SETTLED
SYNTH-PROC-000157,SYNTH-ORDER-000157,CAPTURE,2026-01-02T09:42:46Z,1479.44,43.20,1436.24,USD,SYNTH-BATCH-USD-2026-01-04-0000,SETTLED
SYNTH-PROC-000158,SYNTH-ORDER-000158,CAPTURE,2026-01-03T11:50:19Z,1756.56,51.24,1705.32,USD,SYNTH-BATCH-USD-2026-01-05-0000,SETTLED
SYNTH-PROC-000159,SYNTH-ORDER-000159,CAPTURE,2026-01-04T14:54:44Z,354.84,10.59,344.25,USD,SYNTH-BATCH-USD-2026-01-06-0000,SETTLED
SYNTH-PROC-000160,SYNTH-ORDER-000160,CAPTURE,2026-01-05T17:06:59Z,2393.91,69.72,2324.19,EUR,SYNTH-BATCH-EUR-2026-01-07-0000,SETTLED
SYNTH-PROC-000161,SYNTH-ORDER-000161,CAPTURE,2026-01-06T18:38:51Z,1265.67,37.00,1228.67,GBP,SYNTH-BATCH-GBP-2026-01-08-0000,SETTLED
SYNTH-PROC-000162,SYNTH-ORDER-000162,CAPTURE,2026-01-07T21:15:05Z,1781.21,51.96,1729.25,USD,SYNTH-BATCH-USD-2026-01-09-0000,SETTLED
SYNTH-PROC-000163,SYNTH-ORDER-000163,CAPTURE,2026-01-08T22:46:53Z,2188.05,63.75,2124.30,USD,SYNTH-BATCH-USD-2026-01-10-0000,SETTLED
SYNTH-PROC-000164,SYNTH-ORDER-000164,CAPTURE,2026-01-09T01:23:23Z,1530.61,44.69,1485.92,USD,SYNTH-BATCH-USD-2026-01-11-0000,SETTLED
SYNTH-PROC-000165,SYNTH-ORDER-000165,CAPTURE,2026-01-10T03:36:15Z,335.84,10.04,325.80,USD,SYNTH-BATCH-USD-2026-01-12-0000,SETTLED
SYNTH-PROC-000166,SYNTH-ORDER-000166,CAPTURE,2026-01-11T06:18:08Z,2427.50,70.70,2356.80,USD,SYNTH-BATCH-USD-2026-01-13-0000,SETTLED
SYNTH-PROC-000167,SYNTH-ORDER-000167,CAPTURE,2026-01-12T07:52:35Z,971.48,28.47,943.01,USD,SYNTH-BATCH-USD-2026-01-14-0000,SETTLED
SYNTH-PROC-000168,SYNTH-ORDER-000168,CAPTURE,2026-01-13T10:40:46Z,1106.70,32.39,1074.31,USD,SYNTH-BATCH-USD-2026-01-15-0000,SETTLED
SYNTH-PROC-000169,SYNTH-ORDER-000169,CAPTURE,2026-01-14T12:17:53Z,277.01,8.33,268.68,USD,SYNTH-BATCH-USD-2026-01-16-0000,SETTLED
SYNTH-PROC-000170,SYNTH-ORDER-000170,CAPTURE,2026-01-15T14:56:49Z,586.04,17.30,568.74,EUR,SYNTH-BATCH-EUR-2026-01-17-0000,SETTLED
SYNTH-PROC-000171,SYNTH-ORDER-000171,CAPTURE,2026-01-16T17:17:04Z,227.25,6.89,220.36,GBP,SYNTH-BATCH-GBP-2026-01-18-0000,SETTLED
SYNTH-PROC-000172,SYNTH-ORDER-000172,CAPTURE,2026-01-17T18:41:39Z,123.15,3.87,119.28,USD,SYNTH-BATCH-USD-2026-01-19-0000,SETTLED
SYNTH-PROC-000173,SYNTH-ORDER-000173,CAPTURE,2026-01-18T20:52:39Z,2116.92,61.69,2055.23,USD,SYNTH-BATCH-USD-2026-01-20-0000,SETTLED
SYNTH-PROC-000174,SYNTH-ORDER-000174,CAPTURE,2026-01-19T23:27:34Z,1762.77,51.42,1711.35,USD,SYNTH-BATCH-USD-2026-01-21-0000,SETTLED
SYNTH-PROC-000175,SYNTH-ORDER-000175,CAPTURE,2026-01-20T01:21:21Z,228.95,6.94,222.01,USD,SYNTH-BATCH-USD-2026-01-22-0000,SETTLED
SYNTH-PROC-000176,SYNTH-ORDER-000176,CAPTURE,2026-01-21T03:52:55Z,936.29,27.45,908.84,USD,SYNTH-BATCH-USD-2026-01-23-0000,SETTLED
SYNTH-PROC-000177,SYNTH-ORDER-000177,CAPTURE,2026-01-22T06:04:08Z,2409.42,70.17,2339.25,USD,SYNTH-BATCH-USD-2026-01-24-0000,SETTLED
SYNTH-PROC-000178,SYNTH-ORDER-000178,CAPTURE,2026-01-23T07:45:45Z,846.48,24.85,821.63,USD,SYNTH-BATCH-USD-2026-01-25-0000,SETTLED
SYNTH-PROC-000179,SYNTH-ORDER-000179,CAPTURE,2026-01-24T10:08:25Z,1537.88,44.90,1492.98,USD,SYNTH-BATCH-USD-2026-01-26-0000,SETTLED
SYNTH-PROC-000180,SYNTH-ORDER-000180,CAPTURE,2026-01-25T12:34:53Z,756.46,22.24,734.22,EUR,SYNTH-BATCH-EUR-2026-01-27-0000,SETTLED
SYNTH-PROC-000181,SYNTH-ORDER-000181,CAPTURE,2026-01-26T14:21:14Z,1404.28,41.02,1363.26,GBP,SYNTH-BATCH-GBP-2026-01-28-0000,SETTLED
SYNTH-PROC-000182,SYNTH-ORDER-000182,CAPTURE,2026-01-27T16:39:27Z,990.93,29.04,961.89,USD,SYNTH-BATCH-USD-2026-01-29-0000,SETTLED
SYNTH-PROC-000183,SYNTH-ORDER-000183,CAPTURE,2026-01-28T18:48:14Z,1360.99,39.77,1321.22,USD,SYNTH-BATCH-USD-2026-01-30-0000,SETTLED
SYNTH-PROC-000184,SYNTH-ORDER-000184,CAPTURE,2026-01-29T21:29:53Z,804.89,23.64,781.25,USD,SYNTH-BATCH-USD-2026-01-31-0000,SETTLED
SYNTH-PROC-000185,SYNTH-ORDER-000185,CAPTURE,2026-01-30T23:22:04Z,518.08,15.32,502.76,USD,SYNTH-BATCH-USD-2026-02-01-0000,SETTLED
SYNTH-PROC-000186,SYNTH-ORDER-000186,CAPTURE,2026-01-31T01:55:04Z,2048.58,59.71,1988.87,USD,SYNTH-BATCH-USD-2026-02-02-0000,SETTLED
SYNTH-PROC-000187,SYNTH-ORDER-000187,CAPTURE,2026-01-01T04:20:34Z,207.87,6.33,201.54,USD,SYNTH-BATCH-USD-2026-01-03-0000,SETTLED
SYNTH-PROC-000188,SYNTH-ORDER-000188,CAPTURE,2026-01-02T06:28:25Z,359.80,10.73,349.07,USD,SYNTH-BATCH-USD-2026-01-04-0000,SETTLED
SYNTH-PROC-000189,SYNTH-ORDER-000189,CAPTURE,2026-01-03T08:26:12Z,286.99,8.62,278.37,USD,SYNTH-BATCH-USD-2026-01-05-0000,SETTLED
SYNTH-PROC-000190,SYNTH-ORDER-000190,CAPTURE,2026-01-04T10:08:34Z,878.65,25.78,852.87,EUR,SYNTH-BATCH-EUR-2026-01-06-0000,SETTLED
SYNTH-PROC-000191,SYNTH-ORDER-000191,CAPTURE,2026-01-05T12:53:22Z,1254.72,36.69,1218.03,GBP,SYNTH-BATCH-GBP-2026-01-07-0000,SETTLED
SYNTH-PROC-000192,SYNTH-ORDER-000192,CAPTURE,2026-01-06T14:47:56Z,1961.44,57.18,1904.26,USD,SYNTH-BATCH-USD-2026-01-08-0000,SETTLED
SYNTH-PROC-000193,SYNTH-ORDER-000193,CAPTURE,2026-01-07T17:40:20Z,534.15,15.79,518.36,USD,SYNTH-BATCH-USD-2026-01-09-0000,SETTLED
SYNTH-PROC-000194,SYNTH-ORDER-000194,CAPTURE,2026-01-08T19:49:40Z,532.47,15.74,516.73,USD,SYNTH-BATCH-USD-2026-01-10-0000,SETTLED
SYNTH-PROC-000195,SYNTH-ORDER-000195,CAPTURE,2026-01-09T21:35:35Z,1548.97,45.22,1503.75,USD,SYNTH-BATCH-USD-2026-01-11-0000,SETTLED
SYNTH-PROC-000196,SYNTH-ORDER-000196,CAPTURE,2026-01-10T23:19:31Z,1318.53,38.54,1279.99,USD,SYNTH-BATCH-USD-2026-01-12-0000,SETTLED
SYNTH-PROC-000197,SYNTH-ORDER-000197,CAPTURE,2026-01-11T01:50:45Z,1074.40,31.46,1042.94,USD,SYNTH-BATCH-USD-2026-01-13-0000,SETTLED
SYNTH-PROC-000198,SYNTH-ORDER-000198,CAPTURE,2026-01-12T03:43:59Z,1036.15,30.35,1005.80,USD,SYNTH-BATCH-USD-2026-01-14-0000,SETTLED
SYNTH-PROC-000199,SYNTH-ORDER-000199,CAPTURE,2026-01-13T06:46:11Z,837.00,24.57,812.43,USD,SYNTH-BATCH-USD-2026-01-15-0000,SETTLED
SYNTH-PROC-000200,SYNTH-ORDER-000200,CAPTURE,2026-01-14T08:49:48Z,2394.61,69.74,2324.87,EUR,SYNTH-BATCH-EUR-2026-01-16-0000,SETTLED
SYNTH-PROC-000201,SYNTH-ORDER-000201,CAPTURE,2026-01-15T10:37:53Z,241.73,7.31,234.42,GBP,SYNTH-BATCH-GBP-2026-01-17-0000,SETTLED
SYNTH-PROC-000202,SYNTH-ORDER-000202,CAPTURE,2026-01-16T13:14:19Z,842.57,24.73,817.84,USD,SYNTH-BATCH-USD-2026-01-18-0000,SETTLED
SYNTH-PROC-000203,SYNTH-ORDER-000203,CAPTURE,2026-01-17T15:02:05Z,135.47,4.23,131.24,USD,SYNTH-BATCH-USD-2026-01-19-0000,SETTLED
SYNTH-PROC-000204,SYNTH-ORDER-000204,CAPTURE,2026-01-18T17:51:03Z,1964.55,57.27,1907.28,USD,SYNTH-BATCH-USD-2026-01-20-0000,SETTLED
SYNTH-PROC-000205,SYNTH-ORDER-000205,CAPTURE,2026-01-19T19:34:27Z,16.93,0.79,16.14,USD,SYNTH-BATCH-USD-2026-01-21-0000,SETTLED
SYNTH-PROC-000206,SYNTH-ORDER-000206,CAPTURE,2026-01-20T21:19:07Z,968.57,28.39,940.18,USD,SYNTH-BATCH-USD-2026-01-22-0000,SETTLED
SYNTH-PROC-000207,SYNTH-ORDER-000207,CAPTURE,2026-01-21T23:58:12Z,1248.75,36.51,1212.24,USD,SYNTH-BATCH-USD-2026-01-23-0000,SETTLED
SYNTH-PROC-000208,SYNTH-ORDER-000208,CAPTURE,2026-01-22T02:24:08Z,927.60,27.20,900.40,USD,SYNTH-BATCH-USD-2026-01-24-0000,SETTLED
SYNTH-PROC-000209,SYNTH-ORDER-000209,CAPTURE,2026-01-23T04:50:15Z,1670.52,48.75,1621.77,USD,SYNTH-BATCH-USD-2026-01-25-0000,SETTLED
SYNTH-PROC-000210,SYNTH-ORDER-000210,CAPTURE,2026-01-24T07:02:11Z,1813.02,52.88,1760.14,EUR,SYNTH-BATCH-EUR-2026-01-26-0000,SETTLED
SYNTH-PROC-000211,SYNTH-ORDER-000211,CAPTURE,2026-01-25T08:21:53Z,1005.75,29.47,976.28,GBP,SYNTH-BATCH-GBP-2026-01-27-0000,SETTLED
SYNTH-PROC-000212,SYNTH-ORDER-000212,CAPTURE,2026-01-26T10:41:23Z,1945.10,56.71,1888.39,USD,SYNTH-BATCH-USD-2026-01-28-0000,SETTLED
SYNTH-PROC-000213,SYNTH-ORDER-000213,CAPTURE,2026-01-27T13:41:22Z,1351.31,39.49,1311.82,USD,SYNTH-BATCH-USD-2026-01-29-0000,SETTLED
SYNTH-PROC-000214,SYNTH-ORDER-000214,CAPTURE,2026-01-28T15:31:10Z,1909.84,55.69,1854.15,USD,SYNTH-BATCH-USD-2026-01-30-0000,SETTLED
SYNTH-PROC-000214,SYNTH-ORDER-000214,CAPTURE,2026-01-28T15:31:10Z,1909.84,55.69,1854.15,USD,SYNTH-BATCH-USD-2026-01-30-0000,SETTLED
SYNTH-PROC-000215,SYNTH-ORDER-000215,CAPTURE,2026-01-29T17:32:34Z,2302.15,67.06,2235.09,USD,SYNTH-BATCH-USD-2026-01-31-0000,SETTLED
SYNTH-PROC-000216,SYNTH-ORDER-000216,CAPTURE,2026-01-30T20:09:30Z,1161.38,33.98,1127.40,USD,SYNTH-BATCH-USD-2026-02-01-0000,SETTLED
SYNTH-PROC-000217,SYNTH-ORDER-000217,CAPTURE,2026-01-31T21:42:11Z,2030.24,59.18,1971.06,USD,SYNTH-BATCH-USD-2026-02-02-0000,SETTLED
SYNTH-PROC-000218,SYNTH-ORDER-000218,CAPTURE,2026-01-01T00:23:42Z,2262.42,65.91,2196.51,USD,SYNTH-BATCH-USD-2026-01-03-0000,SETTLED
SYNTH-PROC-000219,SYNTH-ORDER-000219,CAPTURE,2026-01-02T02:08:05Z,1805.68,52.66,1753.02,USD,SYNTH-BATCH-USD-2026-01-04-0000,SETTLED
SYNTH-PROC-000220,SYNTH-ORDER-000220,CAPTURE,2026-01-03T04:57:50Z,1168.05,34.17,1133.88,EUR,SYNTH-BATCH-EUR-2026-01-05-0000,SETTLED
SYNTH-PROC-000221,SYNTH-ORDER-000221,CAPTURE,2026-01-04T06:33:14Z,1552.40,45.32,1507.08,GBP,SYNTH-BATCH-GBP-2026-01-06-0000,SETTLED
SYNTH-PROC-000221-ALTERNATE,SYNTH-ORDER-000221,CAPTURE,2026-01-04T06:34:14Z,1552.40,45.32,1507.08,GBP,SYNTH-BATCH-GBP-2026-01-06-0000,SETTLED
SYNTH-PROC-000222,SYNTH-ORDER-000222,CAPTURE,2026-01-05T09:16:53Z,2162.27,63.01,2099.26,USD,SYNTH-BATCH-USD-2026-01-07-0000,SETTLED
SYNTH-PROC-000223,SYNTH-ORDER-000223,CAPTURE,2026-01-06T11:37:33Z,467.89,13.87,454.02,USD,SYNTH-BATCH-USD-2026-01-08-0000,SETTLED
SYNTH-PROC-000224,SYNTH-ORDER-000224,CAPTURE,2026-01-07T13:22:09Z,127.66,4.00,123.66,USD,SYNTH-BATCH-USD-2026-01-09-0000,SETTLED
SYNTH-PROC-000225,SYNTH-ORDER-000225,CAPTURE,2026-01-08T15:52:25Z,1487.55,43.44,1444.11,USD,SYNTH-BATCH-USD-2026-01-10-0000,SETTLED
SYNTH-PROC-000226,SYNTH-ORDER-000226,CAPTURE,2026-01-09T17:21:15Z,1814.14,52.91,1761.23,USD,SYNTH-BATCH-USD-2026-01-11-0000,SETTLED
SYNTH-PROC-000227,SYNTH-ORDER-000227,CAPTURE,2026-01-10T19:55:31Z,1454.17,42.47,1411.70,USD,SYNTH-BATCH-USD-2026-01-12-0000,SETTLED
SYNTH-PROC-000228,SYNTH-ORDER-000228,CAPTURE,2026-01-11T22:01:21Z,234.35,7.10,227.25,USD,SYNTH-BATCH-USD-2026-01-13-0000,SETTLED
SYNTH-PROC-000229,SYNTH-ORDER-000229,CAPTURE,2026-01-12T00:43:15Z,1782.22,51.98,1730.24,USD,SYNTH-BATCH-USD-2026-01-14-0000,SETTLED
SYNTH-PROC-000230,SYNTH-ORDER-000230,CAPTURE,2026-01-13T02:59:46Z,1429.86,41.77,1388.09,EUR,SYNTH-BATCH-EUR-2026-01-15-0000,SETTLED
SYNTH-PROC-000231,SYNTH-ORDER-000231,CAPTURE,2026-01-14T04:32:38Z,794.68,23.35,771.33,GBP,SYNTH-BATCH-GBP-2026-01-16-0000,SETTLED
SYNTH-PROC-000232,SYNTH-ORDER-000232,CAPTURE,2026-01-15T06:53:11Z,990.74,29.03,961.71,USD,SYNTH-BATCH-USD-2026-01-17-0000,SETTLED
SYNTH-PROC-000233,SYNTH-ORDER-000233,CAPTURE,2026-01-16T09:24:27Z,2473.47,72.03,2401.44,USD,SYNTH-BATCH-USD-2026-01-18-0000,SETTLED
SYNTH-PROC-000234,SYNTH-ORDER-000234,CAPTURE,2026-01-17T11:43:06Z,1804.63,52.63,1752.00,USD,SYNTH-BATCH-USD-2026-01-19-0000,SETTLED
SYNTH-PROC-000235,SYNTH-ORDER-000235,CAPTURE,2026-01-18T13:14:17Z,862.29,25.31,836.98,USD,SYNTH-BATCH-USD-2026-01-20-0000,SETTLED
SYNTH-PROC-000236,SYNTH-ORDER-000236,CAPTURE,2026-01-19T15:44:52Z,1951.89,56.90,1894.99,USD,SYNTH-BATCH-USD-2026-01-21-0000,SETTLED
SYNTH-PROC-000237,SYNTH-ORDER-000237,CAPTURE,2026-01-20T17:43:24Z,762.75,22.42,740.33,USD,SYNTH-BATCH-USD-2026-01-22-0000,SETTLED
SYNTH-PROC-000238,SYNTH-ORDER-000238,CAPTURE,2026-01-21T20:36:12Z,407.05,12.10,394.95,USD,SYNTH-BATCH-USD-2026-01-23-0000,SETTLED
SYNTH-PROC-000239,SYNTH-ORDER-000239,CAPTURE,2026-01-22T22:34:36Z,1936.57,56.46,1880.11,USD,SYNTH-BATCH-USD-2026-01-24-0000,SETTLED
SYNTH-PROC-000240,SYNTH-ORDER-000240,CAPTURE,2026-01-23T01:02:17Z,1598.11,46.65,1551.46,EUR,SYNTH-BATCH-EUR-2026-01-25-0000,SETTLED
SYNTH-PROC-000241,SYNTH-ORDER-000241,CAPTURE,2026-01-24T02:48:01Z,1956.36,57.03,1899.33,GBP,SYNTH-BATCH-GBP-2026-01-26-0000,SETTLED
SYNTH-PROC-000242,SYNTH-ORDER-000242,CAPTURE,2026-01-25T05:20:56Z,255.23,7.70,247.53,USD,SYNTH-BATCH-USD-2026-01-27-0000,SETTLED
SYNTH-PROC-000243,SYNTH-ORDER-000243,CAPTURE,2026-01-26T06:44:46Z,10.21,0.60,9.61,USD,SYNTH-BATCH-USD-2026-01-28-0000,SETTLED
SYNTH-PROC-000244,SYNTH-ORDER-000244,CAPTURE,2026-01-27T09:51:23Z,1391.73,40.66,1351.07,USD,SYNTH-BATCH-USD-2026-01-29-0000,SETTLED
SYNTH-PROC-000245,SYNTH-ORDER-000245,CAPTURE,2026-01-28T11:37:05Z,2389.67,69.60,2320.07,USD,SYNTH-BATCH-USD-2026-01-30-0000,SETTLED
SYNTH-PROC-000246,SYNTH-ORDER-000246,CAPTURE,2026-01-29T13:31:24Z,416.81,12.39,404.42,USD,SYNTH-BATCH-USD-2026-01-31-0000,SETTLED
SYNTH-PROC-000247,SYNTH-ORDER-000247,CAPTURE,2026-01-30T16:29:26Z,1773.93,51.74,1722.19,USD,SYNTH-BATCH-USD-2026-02-01-0000,SETTLED
SYNTH-PROC-000248,SYNTH-ORDER-000248,CAPTURE,2026-01-31T18:41:24Z,2214.61,64.52,2150.09,USD,SYNTH-BATCH-USD-2026-02-02-0000,SETTLED
SYNTH-PROC-000249,SYNTH-ORDER-000249,CAPTURE,2026-01-01T19:53:56Z,119.67,3.77,115.90,USD,SYNTH-BATCH-USD-2026-01-03-0000,SETTLED
SYNTH-PROC-000250,SYNTH-ORDER-000250,CAPTURE,2026-01-02T22:36:48Z,2445.00,71.21,2373.79,EUR,SYNTH-BATCH-EUR-2026-01-04-0000,SETTLED
SYNTH-PROC-000251,SYNTH-ORDER-000251,CAPTURE,2026-01-03T00:53:10Z,1561.20,45.57,1515.63,GBP,SYNTH-BATCH-GBP-2026-01-05-0000,SETTLED
SYNTH-PROC-000252,SYNTH-ORDER-000252,CAPTURE,2026-01-04T02:43:48Z,1326.62,38.77,1287.85,USD,SYNTH-BATCH-USD-2026-01-06-0000,SETTLED
SYNTH-PROC-000253,SYNTH-ORDER-000253,CAPTURE,2026-01-05T05:28:39Z,1705.01,49.75,1655.26,USD,SYNTH-BATCH-USD-2026-01-07-0000,SETTLED
SYNTH-PROC-000254,SYNTH-ORDER-000254,CAPTURE,2026-01-06T07:05:12Z,379.15,11.30,367.85,USD,SYNTH-BATCH-USD-2026-01-08-0000,SETTLED
SYNTH-PROC-000255,SYNTH-ORDER-000255,CAPTURE,2026-01-07T09:29:56Z,854.41,25.08,829.33,USD,SYNTH-BATCH-USD-2026-01-09-0000,SETTLED
SYNTH-PROC-000256,SYNTH-ORDER-000256,CAPTURE,2026-01-08T11:21:43Z,1448.81,42.32,1406.49,USD,SYNTH-BATCH-USD-2026-01-10-0000,SETTLED
SYNTH-PROC-000257,SYNTH-ORDER-000257,CAPTURE,2026-01-09T14:24:12Z,239.84,7.26,232.58,USD,SYNTH-BATCH-USD-2026-01-11-0000,SETTLED
SYNTH-PROC-000258,SYNTH-ORDER-000258,CAPTURE,2026-01-10T16:10:12Z,2438.25,71.01,2367.24,USD,SYNTH-BATCH-USD-2026-01-12-0000,SETTLED
SYNTH-PROC-000259,SYNTH-ORDER-000259,CAPTURE,2026-01-11T18:32:13Z,902.81,26.48,876.33,USD,SYNTH-BATCH-USD-2026-01-13-0000,SETTLED
SYNTH-PROC-000260,SYNTH-ORDER-000260,CAPTURE,2026-01-12T20:20:01Z,2009.92,58.59,1951.33,EUR,SYNTH-BATCH-EUR-2026-01-14-0000,SETTLED
SYNTH-PROC-000261,SYNTH-ORDER-000261,CAPTURE,2026-01-13T23:05:57Z,1149.16,33.63,1115.53,GBP,SYNTH-BATCH-GBP-2026-01-15-0000,SETTLED
SYNTH-PROC-000262,SYNTH-ORDER-000262,CAPTURE,2026-01-14T00:47:48Z,1360.56,39.76,1320.80,USD,SYNTH-BATCH-USD-2026-01-16-0000,SETTLED
SYNTH-PROC-000263,SYNTH-ORDER-000263,CAPTURE,2026-01-15T03:38:22Z,1210.75,35.41,1175.34,USD,SYNTH-BATCH-USD-2026-01-17-0000,SETTLED
SYNTH-PROC-000264,SYNTH-ORDER-000264,CAPTURE,2026-01-16T05:50:07Z,949.56,27.84,921.72,USD,SYNTH-BATCH-USD-2026-01-18-0000,SETTLED
SYNTH-PROC-000265,SYNTH-ORDER-000265,CAPTURE,2026-01-17T07:17:02Z,708.70,20.85,687.85,USD,SYNTH-BATCH-USD-2026-01-19-0000,SETTLED
SYNTH-PROC-000266,SYNTH-ORDER-000266,CAPTURE,2026-01-18T09:30:11Z,1916.51,55.88,1860.63,USD,SYNTH-BATCH-USD-2026-01-20-0000,SETTLED
SYNTH-PROC-000267,SYNTH-ORDER-000267,CAPTURE,2026-01-19T11:39:26Z,736.22,21.65,714.57,USD,SYNTH-BATCH-USD-2026-01-21-0000,SETTLED
SYNTH-PROC-000268,SYNTH-ORDER-000268,CAPTURE,2026-01-20T14:34:00Z,366.26,10.92,355.34,USD,SYNTH-BATCH-USD-2026-01-22-0000,SETTLED
SYNTH-PROC-000269,SYNTH-ORDER-000269,CAPTURE,2026-01-21T16:07:44Z,1715.84,50.06,1665.78,USD,SYNTH-BATCH-USD-2026-01-23-0000,SETTLED
SYNTH-PROC-000270,SYNTH-ORDER-000270,CAPTURE,2026-01-22T18:32:00Z,897.02,26.31,870.71,EUR,SYNTH-BATCH-EUR-2026-01-24-0000,SETTLED
SYNTH-PROC-000271,SYNTH-ORDER-000271,CAPTURE,2026-01-23T20:20:57Z,15.39,0.75,14.64,GBP,SYNTH-BATCH-GBP-2026-01-25-0000,SETTLED
SYNTH-PROC-000272,SYNTH-ORDER-000272,CAPTURE,2026-01-24T23:24:31Z,1971.50,57.47,1914.03,USD,SYNTH-BATCH-USD-2026-01-26-0000,SETTLED
SYNTH-PROC-000273,SYNTH-ORDER-000273,CAPTURE,2026-01-25T00:58:27Z,586.64,17.31,569.33,USD,SYNTH-BATCH-USD-2026-01-27-0000,SETTLED
SYNTH-PROC-000274,SYNTH-ORDER-000274,CAPTURE,2026-01-26T03:37:51Z,870.35,25.54,844.81,USD,SYNTH-BATCH-USD-2026-01-28-0000,SETTLED
SYNTH-PROC-000275,SYNTH-ORDER-000275,CAPTURE,2026-01-27T05:53:33Z,1388.97,40.58,1348.39,USD,SYNTH-BATCH-USD-2026-01-29-0000,SETTLED
SYNTH-PROC-000276,SYNTH-ORDER-000276,CAPTURE,2026-01-28T07:29:54Z,936.66,27.46,909.20,USD,SYNTH-BATCH-USD-2026-01-30-0000,SETTLED
SYNTH-PROC-000277,SYNTH-ORDER-000277,CAPTURE,2026-01-29T10:02:57Z,1732.21,50.53,1681.68,USD,SYNTH-BATCH-USD-2026-01-31-0000,SETTLED
SYNTH-PROC-000278,SYNTH-ORDER-000278,CAPTURE,2026-01-30T12:12:09Z,1770.82,51.65,1719.17,USD,SYNTH-BATCH-USD-2026-02-01-0000,SETTLED
SYNTH-PROC-000279,SYNTH-ORDER-000279,CAPTURE,2026-01-31T14:51:42Z,1558.99,45.51,1513.48,USD,SYNTH-BATCH-USD-2026-02-02-0000,SETTLED
SYNTH-PROC-000280,SYNTH-ORDER-000280,CAPTURE,2026-01-01T16:20:42Z,959.99,28.14,931.85,EUR,SYNTH-BATCH-EUR-2026-01-03-0000,SETTLED
SYNTH-PROC-000281,SYNTH-ORDER-000281,CAPTURE,2026-01-02T18:21:25Z,537.38,15.88,521.50,GBP,SYNTH-BATCH-GBP-2026-01-04-0000,SETTLED
SYNTH-PROC-000282,SYNTH-ORDER-000282,CAPTURE,2026-01-03T21:13:33Z,1372.70,40.11,1332.59,USD,SYNTH-BATCH-USD-2026-01-05-0000,SETTLED
SYNTH-PROC-000283,SYNTH-ORDER-000283,CAPTURE,2026-01-04T23:26:41Z,782.74,23.00,759.74,USD,SYNTH-BATCH-USD-2026-01-06-0000,SETTLED
SYNTH-PROC-000284,SYNTH-ORDER-000284,CAPTURE,2026-01-05T01:01:23Z,2256.85,65.75,2191.10,USD,SYNTH-BATCH-USD-2026-01-07-0000,SETTLED
SYNTH-PROC-000285,SYNTH-ORDER-000285,CAPTURE,2026-01-06T03:46:47Z,2248.00,65.49,2182.51,USD,SYNTH-BATCH-USD-2026-01-08-0000,SETTLED
SYNTH-PROC-000286,SYNTH-ORDER-000286,CAPTURE,2026-01-07T05:18:23Z,1855.63,54.11,1801.52,USD,SYNTH-BATCH-USD-2026-01-09-0000,SETTLED
SYNTH-PROC-000287,SYNTH-ORDER-000287,CAPTURE,2026-01-08T08:23:16Z,821.57,24.13,797.44,USD,SYNTH-BATCH-USD-2026-01-10-0000,SETTLED
SYNTH-PROC-000288,SYNTH-ORDER-000288,CAPTURE,2026-01-09T10:15:54Z,1377.95,40.26,1337.69,USD,SYNTH-BATCH-USD-2026-01-11-0000,SETTLED
