invoice_id,order_id,customer_id,merchant_id,amount,currency,status,issued_at,due_at
INV_000218,ORD_000218,CUST_004052,MERCH_0010,560.00,CAD,PAID,2026-01-07 03:56:55,2026-02-06 03:56:55
INV_000219,ORD_000219,CUST_004838,MERCH_0027,400.99,CAD,PAID,2026-03-16 06:05:45,2026-04-15 06:05:45
INV_000220,ORD_000220,CUST_001066,MERCH_0014,3192.25,EUR,PAID,2026-01-22 13:31:20,2026-02-21 13:31:20
INV_000221,ORD_000221,CUST_003466,MERCH_0036,9999.00,INR,PAID,2026-01-17 06:25:18,2026-02-16 06:25:18
INV_000222,ORD_000222,CUST_000136,MERCH_0031,75.50,USD,PAID,2026-03-29 02:45:58,2026-04-28 02:45:58
INV_000223,ORD_000223,CUST_004509,MERCH_0016,65.25,EUR,PAID,2026-01-09 11:21:23,2026-02-08 11:21:23
INV_000224,ORD_000224,CUST_002234,MERCH_0057,513.00,EUR,OVERPAID,2026-02-06 05:16:05,2026-03-08 05:16:05
INV_000225,ORD_000225,CUST_004977,MERCH_0068,21.25,CAD,PAID,2026-02-18 05:52:33,2026-03-20 05:52:33
INV_000226,ORD_000226,CUST_004713,MERCH_0005,4999.00,INR,PAID,2026-01-27 03:52:24,2026-02-26 03:52:24
INV_000227,ORD_000227,CUST_002198,MERCH_0094,436.50,CAD,PAID,2026-02-18 09:27:00,2026-03-20 09:27:00
INV_000229,ORD_000229,CUST_003730,MERCH_0043,102.80,USD,PAID,2026-01-15 02:08:46,2026-02-14 02:08:46
INV_000230,ORD_000230,CUST_002885,MERCH_0077,334.00,USD,PAID,2026-02-16 07:54:15,2026-03-18 07:54:15
INV_000231,ORD_000231,CUST_001201,MERCH_0097,57.49,EUR,PAID,2026-03-17 13:52:43,2026-04-16 13:52:43
INV_000232,ORD_000232,CUST_003986,MERCH_0085,60.80,EUR,PAID,2026-01-25 21:57:01,2026-02-24 21:57:01
INV_000233,ORD_000233,CUST_004255,MERCH_0035,67.00,GBP,PAID,2026-03-13 00:32:54,2026-04-12 00:32:54
INV_000234,ORD_000234,CUST_002002,MERCH_0004,26.99,GBP,PAID,2026-02-26 09:23:07,2026-03-28 09:23:07
INV_000235,ORD_000235,CUST_001434,MERCH_0068,1999.00,INR,PAID,2026-01-27 01:30:55,2026-02-26 01:30:55
INV_000236,ORD_000236,CUST_004748,MERCH_0006,546.49,USD,PAID,2026-02-20 18:57:08,2026-03-22 18:57:08
INV_000237,ORD_000237,CUST_004088,MERCH_0002,616.80,EUR,PAID,2026-03-08 20:39:34,2026-04-07 20:39:34
INV_000238,ORD_000238,CUST_000530,MERCH_0037,303.00,USD,PAID,2026-03-19 22:41:03,2026-04-18 22:41:03
INV_000239,ORD_000239,CUST_000042,MERCH_0040,32.00,EUR,PAID,2026-02-12 02:20:29,2026-03-14 02:20:29
INV_000240,ORD_000240,CUST_002218,MERCH_0012,163.25,CAD,PAID,2026-01-15 04:04:06,2026-02-14 04:04:06
INV_000241,ORD_000241,CUST_003165,MERCH_0087,1888.49,EUR,PAID,2026-02-11 08:14:37,2026-03-13 08:14:37
INV_000242,ORD_000242,CUST_001141,MERCH_0075,40.95,CAD,PAID,2026-03-08 15:51:13,2026-04-07 15:51:13
INV_000243,ORD_000243,CUST_003580,MERCH_0049,596.80,EUR,PAID,2026-01-10 14:57:41,2026-02-09 14:57:41
INV_000244,ORD_000244,CUST_003445,MERCH_0060,759.00,USD,PAID,2026-02-10 03:27:18,2026-03-12 03:27:18
INV_000245,ORD_000245,CUST_004196,MERCH_0075,65.95,EUR,PAID,2026-02-06 12:54:43,2026-03-08 12:54:43
INV_000246,ORD_000246,CUST_004244,MERCH_0098,28.49,USD,PAID,2026-02-14 23:40:31,2026-03-16 23:40:31
INV_000247,ORD_000247,CUST_002715,MERCH_0089,604.49,USD,PAID,2026-03-26 05:09:52,2026-04-25 05:09:52
INV_000248,ORD_000248,CUST_004058,MERCH_0072,1499.00,INR,PAID,2026-01-14 13:26:29,2026-02-13 13:26:29
INV_000249,ORD_000249,CUST_000001,MERCH_0009,334.49,EUR,PAID,2026-01-16 04:23:02,2026-02-15 04:23:02
INV_000250,ORD_000250,CUST_000998,MERCH_0008,1613.80,EUR,PAID,2026-01-30 09:53:22,2026-03-01 09:53:22
INV_000251,ORD_000251,CUST_001199,MERCH_0056,45.50,USD,PAID,2026-03-04 01:49:48,2026-04-03 01:49:48
INV_000252,ORD_000252,CUST_002372,MERCH_0038,50.80,EUR,PAID,2026-03-07 02:59:13,2026-04-06 02:59:13
INV_000253,ORD_000253,CUST_000230,MERCH_0019,92.49,USD,PAID,2026-01-28 20:01:17,2026-02-27 20:01:17
INV_000254,ORD_000254,CUST_001142,MERCH_0046,35.95,USD,PAID,2026-02-15 17:41:09,2026-03-17 17:41:09
INV_000255,ORD_000255,CUST_004302,MERCH_0091,34.49,CAD,PAID,2026-02-08 05:27:14,2026-03-10 05:27:14
INV_000256,ORD_000256,CUST_001148,MERCH_0092,2499.00,INR,PAID,2026-01-28 07:36:46,2026-02-27 07:36:46
INV_000257,ORD_000257,CUST_004154,MERCH_0074,799.00,INR,PAID,2026-03-17 14:23:29,2026-04-16 14:23:29
INV_000258,ORD_000258,CUST_000369,MERCH_0009,28.75,GBP,PAID,2026-01-04 03:59:27,2026-02-03 03:59:27
INV_000259,ORD_000259,CUST_001426,MERCH_0014,904.25,EUR,PAID,2026-03-13 00:23:35,2026-04-12 00:23:35
INV_000260,ORD_000260,CUST_000242,MERCH_0078,72.99,GBP,PAID,2026-03-31 23:48:46,2026-04-30 23:48:46
INV_000261,ORD_000261,CUST_004024,MERCH_0033,999.00,INR,OVERPAID,2026-02-12 18:37:00,2026-03-14 18:37:00
INV_000262,ORD_000262,CUST_000199,MERCH_0075,999.00,INR,PAID,2026-03-03 09:00:44,2026-04-02 09:00:44
INV_000263,ORD_000263,CUST_004478,MERCH_0073,78.99,USD,PAID,2026-03-26 05:26:37,2026-04-25 05:26:37
INV_000265,ORD_000265,CUST_000967,MERCH_0013,9999.00,INR,PAID,2026-02-18 17:39:01,2026-03-20 17:39:01
INV_000266,ORD_000266,CUST_002932,MERCH_0050,45.95,GBP,PAID,2026-01-07 21:42:29,2026-02-06 21:42:29
INV_000267,ORD_000267,CUST_000465,MERCH_0080,1728.80,EUR,PAID,2026-02-23 08:02:10,2026-03-25 08:02:10
INV_000268,ORD_000268,CUST_002741,MERCH_0026,57.50,USD,PAID,2026-03-28 12:28:19,2026-04-27 12:28:19
INV_000269,ORD_000269,CUST_004998,MERCH_0073,2355.99,USD,PAID,2026-03-10 13:27:13,2026-04-09 13:27:13
INV_000270,ORD_000270,CUST_002217,MERCH_0017,79.49,USD,PAID,2026-03-12 12:42:49,2026-04-11 12:42:49
INV_000271,ORD_000271,CUST_000176,MERCH_0030,469.75,USD,PAID,2026-01-06 16:11:24,2026-02-05 16:11:24
INV_000272,ORD_000272,CUST_003172,MERCH_0007,518.50,EUR,PAID,2026-03-16 15:57:02,2026-04-15 15:57:02
INV_000273,ORD_000273,CUST_001587,MERCH_0046,26.00,GBP,PAID,2026-02-03 15:27:26,2026-03-05 15:27:26
INV_000274,ORD_000274,CUST_002048,MERCH_0002,71.49,USD,PAID,2026-03-21 05:09:46,2026-04-20 05:09:46
INV_000275,ORD_000275,CUST_002001,MERCH_0084,206.25,EUR,PAID,2026-01-29 17:13:15,2026-02-28 17:13:15
INV_000276,ORD_000276,CUST_002925,MERCH_0091,1499.00,INR,PAID,2026-03-29 10:45:11,2026-04-28 10:45:11
INV_000277,ORD_000277,CUST_004436,MERCH_0041,67.00,EUR,PAID,2026-02-19 04:22:46,2026-03-21 04:22:46
INV_000278,ORD_000278,CUST_004268,MERCH_0018,33.75,USD,PAID,2026-01-23 16:51:15,2026-02-22 16:51:15
INV_000280,ORD_000280,CUST_004058,MERCH_0050,310.25,EUR,PAID,2026-01-03 03:26:12,2026-02-02 03:26:12
INV_000281,ORD_000281,CUST_002500,MERCH_0085,3144.99,GBP,PAID,2026-01-04 08:30:54,2026-02-03 08:30:54
INV_000282,ORD_000282,CUST_003556,MERCH_0044,647.00,GBP,PAID,2026-03-26 08:28:32,2026-04-25 08:28:32
INV_000283,ORD_000283,CUST_004656,MERCH_0074,63.95,CAD,PAID,2026-03-16 23:03:43,2026-04-15 23:03:43
INV_000284,ORD_000284,CUST_002248,MERCH_0036,1999.00,INR,PAID,2026-01-09 14:48:55,2026-02-08 14:48:55
INV_000285,ORD_000285,CUST_002053,MERCH_0035,56.00,GBP,PAID,2026-03-18 06:50:07,2026-04-17 06:50:07
INV_000286,ORD_000286,CUST_000073,MERCH_0057,650.99,USD,OVERPAID,2026-02-15 14:21:58,2026-03-17 14:21:58
INV_000287,ORD_000287,CUST_002573,MERCH_0071,50.50,USD,PAID,2026-01-07 12:13:55,2026-02-06 12:13:55
INV_000288,ORD_000288,CUST_001204,MERCH_0023,19.00,EUR,PAID,2026-03-26 21:20:03,2026-04-25 21:20:03
INV_000289,ORD_000289,CUST_001868,MERCH_0071,299.00,INR,PAID,2026-01-07 04:43:15,2026-02-06 04:43:15
INV_000291,ORD_000291,CUST_003408,MERCH_0088,1237.25,GBP,PAID,2026-01-08 05:56:29,2026-02-07 05:56:29
INV_000292,ORD_000292,CUST_003070,MERCH_0084,20.00,USD,PAID,2026-02-16 00:32:32,2026-03-18 00:32:32
INV_000293,ORD_000293,CUST_004185,MERCH_0041,2202.99,CAD,PAID,2026-03-11 19:09:36,2026-04-10 19:09:36
INV_000294,ORD_000294,CUST_001840,MERCH_0010,205.25,CAD,PAID,2026-02-25 04:50:58,2026-03-27 04:50:58
INV_000295,ORD_000295,CUST_002206,MERCH_0041,1997.95,USD,PAID,2026-01-20 05:30:16,2026-02-19 05:30:16
INV_000296,ORD_000296,CUST_000946,MERCH_0041,2499.00,INR,PAID,2026-03-09 14:48:38,2026-04-08 14:48:38
INV_000297,ORD_000297,CUST_003967,MERCH_0047,2499.00,INR,PAID,2026-03-01 01:34:41,2026-03-31 01:34:41
INV_000298,ORD_000298,CUST_002133,MERCH_0078,25.99,USD,PAID,2026-03-19 13:57:43,2026-04-18 13:57:43
INV_000299,ORD_000299,CUST_001623,MERCH_0099,30.80,GBP,PAID,2026-03-29 16:30:17,2026-04-28 16:30:17
INV_000300,ORD_000300,CUST_000828,MERCH_0096,36.25,USD,PAID,2026-01-13 14:18:42,2026-02-12 14:18:42
INV_000301,ORD_000301,CUST_001045,MERCH_0046,202.75,GBP,PAID,2026-02-09 08:31:03,2026-03-11 08:31:03
INV_000302,ORD_000302,CUST_002908,MERCH_0010,527.80,GBP,PAID,2026-02-13 21:07:07,2026-03-15 21:07:07
INV_000303,ORD_000303,CUST_000064,MERCH_0020,545.99,USD,PAID,2026-02-27 22:39:45,2026-03-29 22:39:45
INV_000304,ORD_000304,CUST_002289,MERCH_0076,58.75,EUR,PAID,2026-03-17 08:33:07,2026-04-16 08:33:07
INV_000305,ORD_000305,CUST_002645,MERCH_0037,822.50,USD,PAID,2026-02-07 14:04:33,2026-03-09 14:04:33
INV_000306,ORD_000306,CUST_004712,MERCH_0036,51.99,EUR,PAID,2026-03-27 17:22:43,2026-04-26 17:22:43
INV_000307,ORD_000307,CUST_001388,MERCH_0029,999.00,INR,PAID,2026-01-29 07:50:15,2026-02-28 07:50:15
INV_000308,ORD_000308,CUST_004903,MERCH_0004,18.75,USD,PAID,2026-03-29 22:46:25,2026-04-28 22:46:25
INV_000309,ORD_000309,CUST_001034,MERCH_0067,1142.95,USD,PAID,2026-03-22 23:55:30,2026-04-21 23:55:30
INV_000310,ORD_000310,CUST_000955,MERCH_0036,415.75,USD,PAID,2026-02-04 15:36:48,2026-03-06 15:36:48
INV_000311,ORD_000311,CUST_004202,MERCH_0095,808.99,USD,PAID,2026-03-07 13:52:48,2026-04-06 13:52:48
INV_000312,ORD_000312,CUST_000292,MERCH_0072,63.00,GBP,PAID,2026-03-03 21:41:07,2026-04-02 21:41:07
INV_000313,ORD_000313,CUST_001080,MERCH_0037,1528.49,GBP,PAID,2026-01-20 14:10:30,2026-02-19 14:10:30
INV_000314,ORD_000314,CUST_001460,MERCH_0091,321.95,GBP,PAID,2026-01-05 01:59:24,2026-02-04 01:59:24
INV_000315,ORD_000315,CUST_002394,MERCH_0030,482.80,EUR,PAID,2026-03-07 04:02:47,2026-04-06 04:02:47
INV_000316,ORD_000316,CUST_000921,MERCH_0029,1983.25,USD,PAID,2026-03-27 19:51:04,2026-04-26 19:51:04
INV_000317,ORD_000317,CUST_002613,MERCH_0060,212.99,EUR,PAID,2026-03-06 10:45:22,2026-04-05 10:45:22
INV_000318,ORD_000318,CUST_002384,MERCH_0004,2326.75,CAD,PAID,2026-01-27 07:38:28,2026-02-26 07:38:28
INV_000319,ORD_000319,CUST_003207,MERCH_0053,21.25,USD,PAID,2026-03-20 20:34:40,2026-04-19 20:34:40
INV_000320,ORD_000320,CUST_002528,MERCH_0006,251.75,GBP,PAID,2026-02-13 18:46:05,2026-03-15 18:46:05
INV_000321,ORD_000321,CUST_004422,MERCH_0078,57.25,USD,PAID,2026-01-03 05:31:00,2026-02-02 05:31:00
INV_000322,ORD_000322,CUST_004249,MERCH_0007,2845.75,EUR,PAID,2026-01-21 17:24:54,2026-02-20 17:24:54
INV_000323,ORD_000323,CUST_002716,MERCH_0048,798.75,CAD,PAID,2026-02-10 11:10:50,2026-03-12 11:10:50
INV_000324,ORD_000324,CUST_000347,MERCH_0063,46.95,USD,PAID,2026-01-16 13:20:34,2026-02-15 13:20:34
INV_000325,ORD_000325,CUST_001075,MERCH_0052,499.00,INR,PAID,2026-03-21 18:09:03,2026-04-20 18:09:03
INV_000326,ORD_000326,CUST_004438,MERCH_0096,481.49,EUR,PAID,2026-03-01 00:29:12,2026-03-31 00:29:12
INV_000327,ORD_000327,CUST_000192,MERCH_0066,999.00,INR,PAID,2026-01-30 15:43:11,2026-03-01 15:43:11
INV_000328,ORD_000328,CUST_001821,MERCH_0012,627.95,GBP,PAID,2026-02-09 18:29:09,2026-03-11 18:29:09
INV_000329,ORD_000329,CUST_004478,MERCH_0048,18.80,EUR,PAID,2026-03-11 16:11:20,2026-04-10 16:11:20
INV_000330,ORD_000330,CUST_002545,MERCH_0083,36.49,EUR,PAID,2026-02-02 13:37:50,2026-03-04 13:37:50
INV_000331,ORD_000331,CUST_003303,MERCH_0019,78.75,EUR,PAID,2026-03-02 04:00:20,2026-04-01 04:00:20
INV_000332,ORD_000332,CUST_004632,MERCH_0042,41.00,GBP,PAID,2026-02-28 10:28:32,2026-03-30 10:28:32
INV_000333,ORD_000333,CUST_001932,MERCH_0041,164.80,USD,PAID,2026-02-01 13:24:12,2026-03-03 13:24:12
INV_000334,ORD_000334,CUST_000112,MERCH_0097,71.49,CAD,PAID,2026-01-17 01:35:15,2026-02-16 01:35:15
INV_000335,ORD_000335,CUST_004482,MERCH_0018,70.00,EUR,PAID,2026-02-10 21:30:14,2026-03-12 21:30:14
INV_000336,ORD_000336,CUST_003045,MERCH_0079,41.50,GBP,PAID,2026-02-25 01:02:24,2026-03-27 01:02:24
INV_000337,ORD_000337,CUST_003792,MERCH_0061,75.50,USD,PAID,2026-01-21 18:21:24,2026-02-20 18:21:24
INV_000338,ORD_000338,CUST_000046,MERCH_0009,631.75,CAD,PAID,2026-01-31 14:12:27,2026-03-02 14:12:27
INV_000339,ORD_000339,CUST_002871,MERCH_0009,16.75,GBP,PAID,2026-03-04 02:25:16,2026-04-03 02:25:16
INV_000340,ORD_000340,CUST_004433,MERCH_0072,499.00,INR,PAID,2026-03-04 14:48:05,2026-04-03 14:48:05
INV_000341,ORD_000341,CUST_004618,MERCH_0034,50.25,EUR,PAID,2026-01-11 05:33:40,2026-02-10 05:33:40
INV_000342,ORD_000342,CUST_000022,MERCH_0022,499.00,INR,PAID,2026-03-18 08:38:21,2026-04-17 08:38:21
INV_000343,ORD_000343,CUST_002649,MERCH_0001,531.50,USD,PAID,2026-01-08 20:28:28,2026-02-07 20:28:28
INV_000344,ORD_000344,CUST_000961,MERCH_0098,64.25,GBP,PAID,2026-01-24 16:27:29,2026-02-23 16:27:29
INV_000345,ORD_000345,CUST_000641,MERCH_0068,3246.75,EUR,PAID,2026-03-28 01:50:16,2026-04-27 01:50:16
INV_000346,ORD_000346,CUST_002053,MERCH_0063,263.25,EUR,PAID,2026-03-08 20:01:20,2026-04-07 20:01:20
INV_000347,ORD_000347,CUST_004586,MERCH_0028,16.25,CAD,PAID,2026-03-27 09:21:53,2026-04-26 09:21:53
INV_000348,ORD_000348,CUST_002543,MERCH_0076,2710.99,EUR,PAID,2026-02-02 04:37:51,2026-03-04 04:37:51
INV_000349,ORD_000349,CUST_000360,MERCH_0051,15000.00,INR,PAID,2026-03-09 19:56:49,2026-04-08 19:56:49
INV_000350,ORD_000350,CUST_001424,MERCH_0063,18.49,GBP,PAID,2026-02-16 06:22:53,2026-03-18 06:22:53
INV_000351,ORD_000351,CUST_000979,MERCH_0054,50.00,USD,PAID,2026-01-06 18:19:04,2026-02-05 18:19:04
INV_000352,ORD_000352,CUST_002593,MERCH_0087,493.99,GBP,PAID,2026-03-29 10:54:39,2026-04-28 10:54:39
INV_000353,ORD_000353,CUST_004109,MERCH_0098,799.00,INR,PAID,2026-01-15 15:36:56,2026-02-14 15:36:56
INV_000354,ORD_000354,CUST_002243,MERCH_0040,26.49,EUR,PAID,2026-02-24 17:37:52,2026-03-26 17:37:52
INV_000355,ORD_000355,CUST_002601,MERCH_0024,91.00,GBP,PAID,2026-02-27 16:43:33,2026-03-29 16:43:33
INV_000356,ORD_000356,CUST_001566,MERCH_0040,51.95,EUR,PAID,2026-03-14 21:13:16,2026-04-13 21:13:16
INV_000357,ORD_000357,CUST_001543,MERCH_0029,1713.50,CAD,PAID,2026-01-27 19:07:07,2026-02-26 19:07:07
INV_000358,ORD_000358,CUST_002979,MERCH_0075,255.80,GBP,PAID,2026-02-04 03:56:03,2026-03-06 03:56:03
INV_000359,ORD_000359,CUST_003555,MERCH_0090,79.95,GBP,PAID,2026-02-03 23:25:08,2026-03-05 23:25:08
INV_000360,ORD_000360,CUST_001788,MERCH_0034,499.00,INR,PAID,2026-02-15 17:00:32,2026-03-17 17:00:32
INV_000361,ORD_000361,CUST_004808,MERCH_0060,115.25,EUR,OVERPAID,2026-02-01 15:48:24,2026-03-03 15:48:24
INV_000362,ORD_000362,CUST_002742,MERCH_0061,60.49,GBP,PAID,2026-02-03 00:15:08,2026-03-05 00:15:08
INV_000363,ORD_000363,CUST_003740,MERCH_0057,565.25,USD,PAID,2026-02-27 22:47:45,2026-03-29 22:47:45
INV_000364,ORD_000364,CUST_003287,MERCH_0087,600.75,USD,PAID,2026-01-30 10:56:16,2026-03-01 10:56:16
INV_000365,ORD_000365,CUST_001344,MERCH_0004,2797.95,GBP,PAID,2026-02-20 00:50:21,2026-03-22 00:50:21
INV_000366,ORD_000366,CUST_000741,MERCH_0007,250.99,EUR,PAID,2026-01-31 08:34:34,2026-03-02 08:34:34
INV_000367,ORD_000367,CUST_002520,MERCH_0039,2439.75,GBP,PAID,2026-01-09 02:26:16,2026-02-08 02:26:16
INV_000368,ORD_000368,CUST_003911,MERCH_0001,484.49,EUR,PAID,2026-01-16 18:57:55,2026-02-15 18:57:55
INV_000369,ORD_000369,CUST_000785,MERCH_0098,217.99,EUR,PAID,2026-02-07 22:12:45,2026-03-09 22:12:45
INV_000370,ORD_000370,CUST_000588,MERCH_0069,37.00,EUR,PAID,2026-02-03 23:55:32,2026-03-05 23:55:32
INV_000371,ORD_000371,CUST_004909,MERCH_0079,222.49,EUR,PAID,2026-03-15 07:16:06,2026-04-14 07:16:06
INV_000372,ORD_000372,CUST_002782,MERCH_0012,372.50,GBP,PAID,2026-02-07 14:27:23,2026-03-09 14:27:23
INV_000373,ORD_000373,CUST_001471,MERCH_0054,165.49,EUR,PAID,2026-01-17 04:16:57,2026-02-16 04:16:57
INV_000374,ORD_000374,CUST_002614,MERCH_0021,92.25,USD,PAID,2026-01-13 19:13:05,2026-02-12 19:13:05
INV_000375,ORD_000375,CUST_002119,MERCH_0055,542.49,GBP,PAID,2026-03-14 08:40:12,2026-04-13 08:40:12
INV_000376,ORD_000376,CUST_003474,MERCH_0023,58.49,EUR,PAID,2026-02-21 22:16:40,2026-03-23 22:16:40
INV_000377,ORD_000377,CUST_000398,MERCH_0056,77.00,USD,PAID,2026-02-15 10:30:36,2026-03-17 10:30:36
INV_000378,ORD_000378,CUST_002765,MERCH_0055,264.00,USD,PAID,2026-03-07 20:24:19,2026-04-06 20:24:19
INV_000379,ORD_000379,CUST_000292,MERCH_0039,625.99,EUR,PAID,2026-02-28 03:45:55,2026-03-30 03:45:55
INV_000380,ORD_000380,CUST_001185,MERCH_0017,2065.25,EUR,PAID,2026-03-03 17:59:37,2026-04-02 17:59:37
INV_000381,ORD_000381,CUST_000627,MERCH_0006,27.00,EUR,PAID,2026-02-02 00:23:22,2026-03-04 00:23:22
INV_000382,ORD_000382,CUST_003283,MERCH_0055,162.95,GBP,OVERPAID,2026-01-03 11:37:26,2026-02-02 11:37:26
INV_000383,ORD_000383,CUST_000401,MERCH_0089,70.80,USD,PAID,2026-02-06 15:10:02,2026-03-08 15:10:02
INV_000384,ORD_000384,CUST_004954,MERCH_0006,67.95,GBP,PAID,2026-02-09 00:52:11,2026-03-11 00:52:11
INV_000385,ORD_000385,CUST_003789,MERCH_0035,43.99,GBP,PAID,2026-02-28 11:07:22,2026-03-30 11:07:22
INV_000386,ORD_000386,CUST_004992,MERCH_0094,417.25,USD,PAID,2026-03-22 14:30:28,2026-04-21 14:30:28
INV_000387,ORD_000387,CUST_002619,MERCH_0044,591.50,USD,PAID,2026-02-03 22:26:31,2026-03-05 22:26:31
INV_000388,ORD_000388,CUST_000265,MERCH_0052,434.49,USD,PAID,2026-03-06 11:14:20,2026-04-05 11:14:20
INV_000389,ORD_000389,CUST_002584,MERCH_0038,299.00,INR,PAID,2026-02-14 03:20:09,2026-03-16 03:20:09
INV_000390,ORD_000390,CUST_000192,MERCH_0054,2188.80,USD,PAID,2026-03-15 06:38:42,2026-04-14 06:38:42
INV_000391,ORD_000391,CUST_001789,MERCH_0051,35.95,EUR,PAID,2026-01-21 19:28:36,2026-02-20 19:28:36
INV_000392,ORD_000392,CUST_001784,MERCH_0046,61.95,EUR,PAID,2026-02-10 22:14:48,2026-03-12 22:14:48
INV_000393,ORD_000393,CUST_003310,MERCH_0029,541.95,USD,PAID,2026-02-18 08:02:41,2026-03-20 08:02:41
INV_000395,ORD_000395,CUST_000238,MERCH_0025,9999.00,INR,PAID,2026-03-02 09:28:07,2026-04-01 09:28:07
INV_000396,ORD_000396,CUST_002048,MERCH_0079,460.80,USD,PAID,2026-01-17 11:00:38,2026-02-16 11:00:38
INV_000397,ORD_000397,CUST_001323,MERCH_0025,40.75,EUR,PAID,2026-02-14 18:27:43,2026-03-16 18:27:43
INV_000399,ORD_000399,CUST_002006,MERCH_0021,497.00,USD,PAID,2026-02-15 04:26:57,2026-03-17 04:26:57
INV_000400,ORD_000400,CUST_004402,MERCH_0034,142.00,EUR,PAID,2026-01-13 00:58:30,2026-02-12 00:58:30
INV_000401,ORD_000401,CUST_004191,MERCH_0092,208.80,GBP,PAID,2026-03-03 10:04:04,2026-04-02 10:04:04
INV_000402,ORD_000402,CUST_003383,MERCH_0047,2627.50,USD,PAID,2026-03-06 01:29:31,2026-04-05 01:29:31
INV_000403,ORD_000403,CUST_002005,MERCH_0097,1499.00,INR,PAID,2026-03-15 19:20:33,2026-04-14 19:20:33
INV_000404,ORD_000404,CUST_000293,MERCH_0077,107.50,EUR,PAID,2026-03-16 05:32:38,2026-04-15 05:32:38
INV_000405,ORD_000405,CUST_001297,MERCH_0092,531.95,GBP,PAID,2026-02-25 10:18:48,2026-03-27 10:18:48
INV_000406,ORD_000406,CUST_002108,MERCH_0050,999.00,INR,PAID,2026-03-04 03:21:49,2026-04-03 03:21:49
INV_000407,ORD_000407,CUST_004167,MERCH_0047,255.25,CAD,PAID,2026-03-14 16:16:28,2026-04-13 16:16:28
INV_000408,ORD_000408,CUST_001386,MERCH_0063,63.80,CAD,PAID,2026-03-26 20:17:11,2026-04-25 20:17:11
INV_000409,ORD_000409,CUST_001838,MERCH_0027,15000.00,INR,PAID,2026-01-15 21:16:53,2026-02-14 21:16:53
INV_000410,ORD_000410,CUST_001660,MERCH_0095,2499.00,INR,PAID,2026-02-05 14:58:25,2026-03-07 14:58:25
INV_000412,ORD_000412,CUST_001497,MERCH_0095,73.75,GBP,PAID,2026-03-09 06:59:54,2026-04-08 06:59:54
INV_000413,ORD_000413,CUST_001557,MERCH_0012,143.50,USD,PAID,2026-03-13 12:28:58,2026-04-12 12:28:58
INV_000414,ORD_000414,CUST_004399,MERCH_0013,155.99,USD,PAID,2026-03-27 21:47:18,2026-04-26 21:47:18
INV_000415,ORD_000415,CUST_004444,MERCH_0013,16.80,CAD,PAID,2026-02-27 12:48:43,2026-03-29 12:48:43
INV_000416,ORD_000416,CUST_003738,MERCH_0076,9999.00,INR,PAID,2026-01-01 08:33:13,2026-01-31 08:33:13
INV_000417,ORD_000417,CUST_002325,MERCH_0066,1670.95,USD,PAID,2026-03-04 23:14:37,2026-04-03 23:14:37
INV_000418,ORD_000418,CUST_003605,MERCH_0040,80.80,GBP,PAID,2026-01-12 03:08:38,2026-02-11 03:08:38
INV_000419,ORD_000419,CUST_002496,MERCH_0087,632.99,USD,PAID,2026-01-10 12:05:33,2026-02-09 12:05:33
INV_000420,ORD_000420,CUST_004111,MERCH_0040,53.80,USD,PAID,2026-01-30 23:17:45,2026-03-01 23:17:45
INV_000421,ORD_000421,CUST_003246,MERCH_0025,241.50,GBP,PAID,2026-03-18 14:26:21,2026-04-17 14:26:21
INV_000422,ORD_000422,CUST_002154,MERCH_0030,57.99,USD,PAID,2026-02-16 03:20:49,2026-03-18 03:20:49
INV_000423,ORD_000423,CUST_004615,MERCH_0055,494.00,GBP,PAID,2026-02-08 12:30:11,2026-03-10 12:30:11
INV_000424,ORD_000424,CUST_001657,MERCH_0003,1499.00,INR,PAID,2026-01-21 13:37:39,2026-02-20 13:37:39
INV_000425,ORD_000425,CUST_004572,MERCH_0042,531.75,CAD,PAID,2026-02-24 16:27:47,2026-03-26 16:27:47
INV_000426,ORD_000426,CUST_003930,MERCH_0042,839.80,USD,PAID,2026-03-12 07:53:00,2026-04-11 07:53:00
INV_000427,ORD_000427,CUST_004802,MERCH_0078,58.49,USD,PAID,2026-02-06 17:12:27,2026-03-08 17:12:27
INV_000428,ORD_000428,CUST_000607,MERCH_0018,3066.50,GBP,PAID,2026-02-01 19:33:45,2026-03-03 19:33:45
INV_000429,ORD_000429,CUST_002686,MERCH_0032,379.95,GBP,PAID,2026-02-25 22:27:54,2026-03-27 22:27:54
INV_000430,ORD_000430,CUST_003653,MERCH_0099,44.50,CAD,PAID,2026-03-14 20:48:21,2026-04-13 20:48:21
INV_000431,ORD_000431,CUST_000190,MERCH_0078,579.25,EUR,PAID,2026-01-14 22:43:09,2026-02-13 22:43:09
INV_000432,ORD_000432,CUST_004635,MERCH_0003,584.99,USD,PAID,2026-02-12 18:04:57,2026-03-14 18:04:57
INV_000433,ORD_000433,CUST_004574,MERCH_0012,170.50,EUR,OVERPAID,2026-03-18 02:20:08,2026-04-17 02:20:08
INV_000434,ORD_000434,CUST_003697,MERCH_0060,58.99,EUR,PAID,2026-03-28 15:42:57,2026-04-27 15:42:57
INV_000435,ORD_000435,CUST_004709,MERCH_0052,43.25,USD,PAID,2026-01-29 20:06:08,2026-02-28 20:06:08
INV_000436,ORD_000436,CUST_001642,MERCH_0084,3013.99,USD,PAID,2026-03-17 01:46:42,2026-04-16 01:46:42
