processor_transaction_id,order_id,payment_id,processor_id,payment_method,gross_amount,fee_amount,net_amount,currency,fee_policy_id,status,auth_code,processed_at,settlement_id
PROC_000139,ORD_000139,PAY_000139,ADYEN,SEPA,525.50,1.99,523.51,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH486547,2026-03-03 11:32:50,SETTLE_000139
PROC_000140,ORD_000140,PAY_000140,STRIPE,CREDIT_CARD,295.75,5.82,289.93,GBP,POL_STP_CC_GBP,CAPTURED,AUTH779020,2026-03-21 12:28:59,SETTLE_000140
PROC_000141,ORD_000141,PAY_000141,STRIPE,ACH,46.50,0.62,45.88,USD,POL_STP_ACH_USD,CAPTURED,AUTH577127,2026-01-19 13:43:20,SETTLE_000141
PROC_000142,ORD_000142,PAY_000142,STRIPE,CREDIT_CARD,29.25,0.81,28.44,EUR,POL_STP_CC_EUR,CAPTURED,AUTH966713,2026-02-28 21:47:00,SETTLE_000142
PROC_000143,ORD_000143,PAY_000143,STRIPE,SEPA,90.00,0.65,89.35,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH930116,2026-01-27 07:41:31,SETTLE_000143
PROC_000144,ORD_000144,PAY_000144,PAYPAL,CREDIT_CARD,395.80,14.30,381.50,USD,POL_PYP_CC_USD,CAPTURED,AUTH447871,2026-03-16 02:09:59,SETTLE_000144
PROC_000145,ORD_000145,PAY_000145,CHECKOUT_COM,CREDIT_CARD,20.49,5.52,14.97,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH207809,2026-03-03 06:09:06,SETTLE_000145
PROC_000146,ORD_000146,PAY_000146,STRIPE,CREDIT_CARD,2499.00,52.98,2446.02,INR,POL_STP_CC_INR,CAPTURED,AUTH254535,2026-01-03 15:56:01,SETTLE_000146
PROC_000147,ORD_000147,PAY_000147,STRIPE,CREDIT_CARD,51.49,1.18,50.31,GBP,POL_STP_CC_GBP,CAPTURED,AUTH474664,2026-02-18 02:01:58,SETTLE_000147
PROC_000148,ORD_000148,PAY_000148,STRIPE,SEPA,423.50,2.32,421.18,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH728738,2026-03-01 00:36:38,SETTLE_000148
PROC_000149,ORD_000149,PAY_000149,STRIPE,CREDIT_CARD,3331.95,63.56,3268.39,EUR,POL_STP_CC_EUR,CAPTURED,AUTH487042,2026-02-04 03:48:20,SETTLE_000149
PROC_000150,ORD_000150,PAY_000150,STRIPE,SEPA,570.25,3.05,567.20,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH954222,2026-02-01 10:15:18,SETTLE_000150
PROC_000151,ORD_000151,PAY_000151,STRIPE,SEPA,442.50,2.41,440.09,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH434826,2026-02-01 16:46:32,SETTLE_000151
PROC_000152,ORD_000152,PAY_000152,ADYEN,CREDIT_CARD,585.80,8.89,576.91,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH658339,2026-02-07 12:53:43,SETTLE_000152
PROC_000153,ORD_000153,PAY_000153,PAYPAL,CREDIT_CARD,321.75,11.72,310.03,USD,POL_PYP_CC_USD,CAPTURED,AUTH479279,2026-02-21 11:52:32,SETTLE_000153
PROC_000154,ORD_000154,PAY_000154,STRIPE,CREDIT_CARD,2129.00,40.70,2088.30,EUR,POL_STP_CC_EUR,CAPTURED,AUTH989980,2026-03-31 17:52:16,SETTLE_000154
PROC_000155,ORD_000155,PAY_000155,ADYEN,CREDIT_CARD,43.75,0.76,42.99,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH158579,2026-03-30 23:20:21,SETTLE_000155
PROC_000156,ORD_000156,PAY_000156,ADYEN,CREDIT_CARD,28.99,0.53,28.46,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH794940,2026-03-09 22:05:12,SETTLE_000156
PROC_000157,ORD_000157,PAY_000157,STRIPE,SEPA,36.49,0.38,36.11,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH696831,2026-02-05 19:05:26,SETTLE_000157
PROC_000159,ORD_000159,PAY_000159,PAYPAL,CREDIT_CARD,258.00,7.78,250.22,GBP,POL_UNKNOWN_796,CAPTURED,AUTH627743,2026-01-07 03:48:53,SETTLE_000159
PROC_000161,ORD_000161,PAY_000161,PAYPAL,CREDIT_CARD,38.00,1.61,36.39,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH962458,2026-02-09 05:00:48,SETTLE_000161
PROC_000162,ORD_000162,PAY_000162,ADYEN,SEPA,62.50,0.37,62.13,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH778058,2026-03-22 15:38:40,SETTLE_000162
PROC_000163,ORD_000163,PAY_000163,ADYEN,DEBIT_CARD,35.00,0.52,34.48,USD,POL_ADY_DC_USD,CAPTURED,AUTH667875,2026-02-28 21:32:14,SETTLE_000163
PROC_000164,ORD_000164,PAY_000164,PAYPAL,CREDIT_CARD,25.00,1.02,23.98,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH697817,2026-01-20 22:03:33,SETTLE_000164
PROC_000165,ORD_000165,PAY_000165,ADYEN,CREDIT_CARD,1807.00,38.07,1768.93,USD,POL_ADY_CC_USD,CAPTURED,AUTH517476,2026-01-10 09:12:04,SETTLE_000165
PROC_000166,ORD_000166,PAY_000166,PAYPAL,UPI,1999.00,25.99,1973.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH527070,2026-01-13 21:48:07,SETTLE_000166
PROC_000167,ORD_000167,PAY_000167,ADYEN,SEPA,119.80,0.57,119.23,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH404212,2026-03-19 14:58:48,SETTLE_000167
PROC_000168,ORD_000168,PAY_000168,STRIPE,CREDIT_CARD,245.50,7.42,238.08,CAD,POL_STP_CC_CAD,CAPTURED,AUTH625986,2026-03-28 04:48:58,SETTLE_000168
PROC_000169,ORD_000169,PAY_000169,ADYEN,CREDIT_CARD,522.99,11.10,511.89,USD,POL_ADY_CC_USD,CAPTURED,AUTH141956,2026-02-03 05:59:05,SETTLE_000169
PROC_000171,ORD_000171,PAY_000171,CHECKOUT_COM,CREDIT_CARD,102.99,2.57,100.42,USD,POL_CKO_CC_USD,CAPTURED,AUTH269316,2026-01-10 11:18:26,SETTLE_000171
PROC_000172,ORD_000172,PAY_000172,CHECKOUT_COM,CREDIT_CARD,1949.95,45.05,1904.90,USD,POL_CKO_CC_USD,CAPTURED,AUTH900216,2026-03-11 07:57:12,SETTLE_000172
PROC_000173,ORD_000173,PAY_000173,ADYEN,CREDIT_CARD,213.25,4.60,208.65,USD,POL_UNKNOWN_482,CAPTURED,AUTH562241,2026-03-25 17:37:50,SETTLE_000173
PROC_000174,ORD_000174,PAY_000174,CHECKOUT_COM,CREDIT_CARD,3446.95,79.48,3367.47,USD,POL_CKO_CC_USD,CAPTURED,AUTH144748,2026-02-19 10:56:16,SETTLE_000174
PROC_000175,ORD_000175,PAY_000175,ADYEN,SEPA,155.50,0.69,154.81,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH333886,2026-01-29 13:17:55,SETTLE_000175
PROC_000176,ORD_000176,PAY_000176,CHECKOUT_COM,CREDIT_CARD,38.80,0.85,37.95,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH867324,2026-03-04 17:06:12,SETTLE_000176
PROC_000177,EXT_ORD_000177,EXT_PAY_000177,ADYEN,DEBIT_CARD,75.80,1.01,74.79,USD,POL_ADY_DC_USD,CAPTURED,AUTH219879,2026-02-01 03:19:56,SETTLE_000177
PROC_000178,ORD_000178,PAY_000178,STRIPE,CREDIT_CARD,470.99,13.96,457.03,CAD,POL_STP_CC_CAD,CAPTURED,AUTH165431,2026-03-04 11:49:05,SETTLE_000178
PROC_000179,ORD_000179,PAY_000179,STRIPE,CREDIT_CARD,37.25,1.38,35.87,EUR,POL_STP_CC_USD,CAPTURED,AUTH187651,2026-03-26 14:38:14,SETTLE_000179
PROC_000180,ORD_000180,PAY_000180,ADYEN,CREDIT_CARD,396.75,6.05,390.70,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH293020,2026-03-26 22:15:08,SETTLE_000180
PROC_000181,ORD_000181,PAY_000181,ADYEN,CREDIT_CARD,245.80,3.79,242.01,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH830532,2026-02-04 05:52:45,SETTLE_000181
PROC_000182,ORD_000182,PAY_000182,STRIPE,ACH,55.50,0.69,54.81,USD,POL_STP_ACH_USD,CAPTURED,AUTH114875,2026-01-20 14:41:01,SETTLE_000182
PROC_000183,ORD_000183,PAY_000183,CHECKOUT_COM,CREDIT_CARD,1165.00,28.18,1136.82,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH765104,2026-01-26 20:23:01,SETTLE_000183
PROC_000184,ORD_000184,PAY_000184,CHECKOUT_COM,CREDIT_CARD,302.50,5.60,296.90,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH464994,2026-02-11 03:05:11,SETTLE_000184
PROC_000185,ORD_000185,PAY_000185,ADYEN,CREDIT_CARD,547.49,11.62,535.87,USD,POL_ADY_CC_USD,CAPTURED,AUTH534166,2026-01-30 15:35:13,SETTLE_000185
PROC_000186,ORD_000186,PAY_000186,STRIPE,CREDIT_CARD,262.80,5.19,257.61,GBP,POL_STP_CC_GBP,CAPTURED,AUTH679604,2026-01-12 08:11:57,SETTLE_000186
PROC_000187,ORD_000187,PAY_000187,ADYEN,CREDIT_CARD,1076.49,22.73,1053.76,USD,POL_ADY_CC_USD,CAPTURED,AUTH193992,2026-03-03 21:34:50,SETTLE_000187
PROC_000189,ORD_000189,PAY_000189,ADYEN,SEPA,75.49,0.41,75.08,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH230485,2026-02-23 21:18:10,SETTLE_000189
PROC_000190,ORD_000190,PAY_000190,STRIPE,CREDIT_CARD,1499.00,32.98,1466.02,INR,POL_STP_CC_INR,CAPTURED,AUTH790677,2026-03-18 06:39:15,SETTLE_000190
PROC_000191,ORD_000191,PAY_000191,STRIPE,CREDIT_CARD,612.50,18.06,594.44,USD,POL_STP_CC_USD,CAPTURED,AUTH959868,2026-01-02 20:11:43,SETTLE_000191
PROC_000192,ORD_000192,PAY_000192,CHECKOUT_COM,CREDIT_CARD,95.25,1.86,93.39,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH968797,2026-01-24 19:31:04,SETTLE_000192
PROC_000193,ORD_000193,PAY_000193,ADYEN,DEBIT_CARD,182.50,2.29,180.21,USD,POL_ADY_DC_USD,CAPTURED,AUTH844515,2026-02-09 11:20:23,SETTLE_000193
PROC_000194,ORD_000194,PAY_000194,PAYPAL,CREDIT_CARD,243.95,7.37,236.58,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH438065,2026-03-24 04:24:21,SETTLE_000194
PROC_000195,ORD_000195,PAY_000195,STRIPE,CREDIT_CARD,106.49,3.39,103.10,USD,POL_STP_CC_USD,CAPTURED,AUTH878399,2026-01-16 04:37:59,SETTLE_000195
PROC_000196,ORD_000196,PAY_000196,STRIPE,CREDIT_CARD,468.75,13.89,454.86,CAD,POL_STP_CC_CAD,CAPTURED,AUTH907814,2026-01-30 03:53:11,SETTLE_000196
PROC_000197,ORD_000197,PAY_000197,STRIPE,CREDIT_CARD,206.49,4.17,202.32,EUR,POL_STP_CC_EUR,CAPTURED,AUTH212278,2026-03-26 12:07:08,SETTLE_000197
PROC_000198,ORD_000198,PAY_000198,ADYEN,CREDIT_CARD,77.75,1.20,76.55,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH934080,2026-03-24 08:07:14,SETTLE_000198
PROC_000199,ORD_000199,PAY_000199,ADYEN,DEBIT_CARD,280.80,3.47,277.33,USD,POL_ADY_DC_USD,CAPTURED,AUTH413267,2026-02-06 18:24:39,SETTLE_000199
PROC_000200,ORD_000200,PAY_000200,PAYPAL,CREDIT_CARD,47.00,1.89,45.11,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH227500,2026-03-01 22:44:30,SETTLE_000200
PROC_000201,EXT_ORD_000201,EXT_PAY_000201,STRIPE,CREDIT_CARD,43.00,1.55,41.45,CAD,POL_STP_CC_CAD,CAPTURED,AUTH187496,2026-01-12 11:29:03,SETTLE_000201
PROC_000202,ORD_000202,PAY_000202,ADYEN,CREDIT_CARD,588.95,8.36,580.59,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH557244,2026-01-10 06:18:37,SETTLE_000202
PROC_000203,ORD_000203,PAY_000203,STRIPE,CREDIT_CARD,41.95,1.05,40.90,EUR,POL_STP_CC_EUR,CAPTURED,AUTH857135,2026-02-08 11:21:26,SETTLE_000203
PROC_000204,ORD_000204,PAY_000204,ADYEN,SEPA,60.25,0.36,59.89,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH492125,2026-03-01 07:06:36,SETTLE_000204
PROC_000205,ORD_000205,PAY_000205,PAYPAL,CREDIT_CARD,60.25,2.59,57.66,USD,POL_PYP_CC_USD,CAPTURED,AUTH517654,2026-01-25 21:41:00,SETTLE_000205
PROC_000206,ORD_000206,PAY_000206,STRIPE,ACH,461.75,3.94,457.81,USD,POL_STP_ACH_USD,CAPTURED,AUTH252085,2026-01-25 03:38:12,SETTLE_000206
PROC_000207,ORD_000207,PAY_000207,ADYEN,DEBIT_CARD,410.75,5.03,405.72,USD,POL_ADY_DC_USD,CAPTURED,AUTH343949,2026-03-11 22:16:28,SETTLE_000207
PROC_000208,ORD_000208,PAY_000208,STRIPE,CREDIT_CARD,157.95,3.25,154.70,EUR,POL_STP_CC_EUR,CAPTURED,AUTH701828,2026-01-22 10:43:58,SETTLE_000208
PROC_000209,ORD_000209,PAY_000209,STRIPE,DEBIT_CARD,208.95,3.38,205.57,USD,POL_STP_DC_USD,CAPTURED,AUTH574779,2026-02-18 17:56:55,SETTLE_000209
PROC_000210,ORD_000210,PAY_000210,STRIPE,CREDIT_CARD,1815.00,52.93,1762.07,USD,POL_STP_CC_USD,CAPTURED,AUTH237424,2026-01-29 00:11:18,SETTLE_000210
PROC_000211,ORD_000211,PAY_000211,STRIPE,CREDIT_CARD,506.49,14.99,491.50,USD,POL_STP_CC_USD,CAPTURED,AUTH858386,2026-03-04 22:26:27,SETTLE_000211
PROC_000212,ORD_000212,PAY_000212,ADYEN,DEBIT_CARD,453.80,5.55,448.25,USD,POL_ADY_DC_USD,CAPTURED,AUTH412941,2026-03-17 12:59:13,SETTLE_000212
PROC_000213,ORD_000213,PAY_000213,STRIPE,CREDIT_CARD,299.00,8.98,290.02,INR,POL_STP_CC_INR,CAPTURED,AUTH245473,2026-01-04 04:15:07,SETTLE_000213
PROC_000214,ORD_000214,PAY_000214,ADYEN,CREDIT_CARD,866.00,12.23,853.77,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH372302,2026-03-12 15:17:43,SETTLE_000214
PROC_000215,ORD_000215,PAY_000215,PAYPAL,CREDIT_CARD,36.25,1.55,34.70,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH244455,2026-03-09 02:58:43,SETTLE_000215
PROC_000216,ORD_000216,PAY_000216,ADYEN,CREDIT_CARD,615.80,9.34,606.46,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH653217,2026-03-28 12:43:41,SETTLE_000216
PROC_000217,ORD_000217,PAY_000217,STRIPE,ACH,150.95,1.46,149.49,USD,POL_STP_ACH_USD,CAPTURED,AUTH470157,2026-01-23 06:13:56,SETTLE_000217
PROC_000218,ORD_000218,PAY_000218,STRIPE,CREDIT_CARD,560.00,16.54,543.46,CAD,POL_STP_CC_CAD,CAPTURED,AUTH958271,2026-01-07 04:26:12,SETTLE_000218
PROC_000220,ORD_000220,PAY_000220,ADYEN,CREDIT_CARD,3192.25,44.80,3147.45,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH638406,2026-01-22 13:48:54,SETTLE_000220
PROC_000221,ORD_000221,PAY_000221,PAYPAL,UPI,9999.00,121.99,9877.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH779878,2026-01-17 06:36:33,SETTLE_000221
PROC_000224,ORD_000224,PAY_000224,STRIPE,CREDIT_CARD,763.00,14.75,748.25,EUR,POL_STP_CC_EUR,CAPTURED,AUTH303352,2026-02-06 05:39:21,SETTLE_000224
PROC_000225,ORD_000225,PAY_000225,CHECKOUT_COM,CREDIT_CARD,21.25,0.73,20.52,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH777741,2026-02-18 06:12:43,SETTLE_000225
PROC_000226,ORD_000226,PAY_000226,STRIPE,CREDIT_CARD,4999.00,102.98,4896.02,INR,POL_STP_CC_INR,CAPTURED,AUTH205939,2026-01-27 04:14:44,SETTLE_000226
PROC_000227,ORD_000227,PAY_000227,STRIPE,CREDIT_CARD,436.50,12.96,423.54,CAD,POL_STP_CC_CAD,CAPTURED,AUTH767837,2026-02-18 09:50:35,SETTLE_000227
PROC_000228,EXT_ORD_000228,EXT_PAY_000228,PAYPAL,CREDIT_CARD,325.80,10.82,314.98,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH278501,2026-02-19 04:38:30,SETTLE_000228
PROC_000230,ORD_000230,PAY_000230,PAYPAL,CREDIT_CARD,334.00,12.15,321.85,USD,POL_PYP_CC_USD,CAPTURED,AUTH595523,2026-02-16 08:06:20,SETTLE_000230
PROC_000231,ORD_000231,PAY_000231,STRIPE,CREDIT_CARD,57.49,1.34,56.15,EUR,POL_STP_CC_EUR,CAPTURED,AUTH574602,2026-03-17 14:29:15,SETTLE_000231
PROC_000232,ORD_000232,PAY_000232,ADYEN,CREDIT_CARD,60.80,0.96,59.84,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH415761,2026-01-25 22:47:23,SETTLE_000232
PROC_000233,ORD_000233,PAY_000233,PAYPAL,CREDIT_CARD,67.00,2.24,64.76,GBP,POL_PYP_CC_GBP,CAPTURED,AUTH997859,2026-03-13 00:52:21,SETTLE_000233
PROC_000234_DUP,ORD_000234,PAY_000234,ADYEN,CREDIT_CARD,26.99,0.50,26.49,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH757343,2026-02-26 09:53:17,SETTLE_000234
PROC_000234,ORD_000234,PAY_000234,ADYEN,CREDIT_CARD,26.99,0.50,26.49,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH303258,2026-02-26 09:52:32,SETTLE_000234
PROC_000235,ORD_000235,PAY_000235,PAYPAL,UPI,1999.00,25.99,1973.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH510020,2026-01-27 02:13:16,SETTLE_000235
PROC_000236,ORD_000236,PAY_000236,ADYEN,DEBIT_CARD,546.49,6.66,539.83,USD,POL_ADY_DC_USD,CAPTURED,AUTH694188,2026-02-20 19:52:42,SETTLE_000236
PROC_000237,ORD_000237,PAY_000237,STRIPE,SEPA,616.80,3.28,613.52,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH403858,2026-03-08 21:23:57,SETTLE_000237
PROC_000238,ORD_000238,PAY_000238,ADYEN,CREDIT_CARD,303.00,6.48,296.52,USD,POL_ADY_CC_USD,CAPTURED,AUTH396765,2026-03-19 23:38:26,SETTLE_000238
PROC_000239,ORD_000239,PAY_000239,ADYEN,CREDIT_CARD,32.00,0.56,31.44,EUR,POL_ADY_CC_EUR,CAPTURED,AUTH467230,2026-02-12 02:44:06,SETTLE_000239
PROC_000240,ORD_000240,PAY_000240,STRIPE,CREDIT_CARD,163.25,5.03,158.22,CAD,POL_STP_CC_CAD,CAPTURED,AUTH404928,2026-01-15 04:23:18,SETTLE_000240
PROC_000241,ORD_000241,PAY_000241,ADYEN,SEPA,1888.49,6.76,1881.73,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH726040,2026-02-11 08:38:55,SETTLE_000241
PROC_000242,ORD_000242,PAY_000242,STRIPE,CREDIT_CARD,40.95,1.49,39.46,CAD,POL_STP_CC_CAD,CAPTURED,AUTH415686,2026-03-08 16:15:23,SETTLE_000242
PROC_000243,ORD_000243,PAY_000243,STRIPE,SEPA,596.80,3.18,593.62,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH818445,2026-01-10 15:48:03,SETTLE_000243
PROC_000244,ORD_000244,PAY_000244,CHECKOUT_COM,CREDIT_CARD,759.00,17.66,741.34,USD,POL_CKO_CC_USD,CAPTURED,AUTH904016,2026-02-10 03:58:26,SETTLE_000244
PROC_000245,ORD_000245,PAY_000245,STRIPE,SEPA,65.95,0.53,65.42,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH232053,2026-02-06 13:25:08,SETTLE_000245
PROC_000247,ORD_000247,PAY_000247,STRIPE,DEBIT_CARD,604.49,9.32,595.17,USD,POL_STP_DC_USD,CAPTURED,AUTH875278,2026-03-26 06:00:00,SETTLE_000247
PROC_000248,ORD_000248,PAY_000248,STRIPE,CREDIT_CARD,1499.00,32.98,1466.02,EUR,POL_STP_CC_INR,CAPTURED,AUTH758756,2026-01-14 13:50:56,SETTLE_000248
PROC_000249,ORD_000249,PAY_000249,PAYPAL,CREDIT_CARD,409.49,13.49,396.00,EUR,POL_PYP_CC_EUR,CAPTURED,AUTH314217,2026-01-16 04:34:21,SETTLE_000249
PROC_000250,ORD_000250,PAY_000250,ADYEN,SEPA,1613.80,5.80,1608.00,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH982608,2026-01-30 10:52:47,SETTLE_000250
PROC_000251,ORD_000251,PAY_000251,STRIPE,CREDIT_CARD,120.50,3.79,116.71,USD,POL_STP_CC_USD,CAPTURED,AUTH279071,2026-03-04 02:27:23,SETTLE_000251
PROC_000252,ORD_000252,PAY_000252,STRIPE,CREDIT_CARD,50.80,6.22,44.58,EUR,POL_STP_CC_EUR,CAPTURED,AUTH510191,2026-03-07 03:28:40,SETTLE_000252
PROC_000253,ORD_000253,PAY_000253,CHECKOUT_COM,CREDIT_CARD,92.49,2.33,90.16,USD,POL_CKO_CC_USD,CAPTURED,AUTH708738,2026-01-28 20:25:31,SETTLE_000253
PROC_000254,ORD_000254,PAY_000254,CHECKOUT_COM,CREDIT_CARD,35.95,1.03,34.92,USD,POL_CKO_CC_USD,CAPTURED,AUTH475125,2026-02-15 18:18:48,SETTLE_000254
PROC_000255,ORD_000255,PAY_000255,CHECKOUT_COM,CREDIT_CARD,34.49,1.05,33.44,CAD,POL_CKO_CC_CAD,CAPTURED,AUTH468959,2026-02-08 06:13:50,SETTLE_000255
PROC_000256,ORD_000256,PAY_000256,PAYPAL,UPI,2499.00,39.49,2459.51,INR,POL_PYP_UPI_INR,CAPTURED,AUTH171523,2026-01-28 08:35:17,SETTLE_000256
PROC_000257,ORD_000257,PAY_000257,PAYPAL,UPI,799.00,11.59,787.41,INR,POL_PYP_UPI_INR,CAPTURED,AUTH831663,2026-03-17 14:49:00,SETTLE_000257
PROC_000258,ORD_000258,PAY_000258,STRIPE,CREDIT_CARD,28.75,0.75,28.00,GBP,POL_STP_CC_GBP,CAPTURED,AUTH623694,2026-01-04 04:47:51,SETTLE_000258
PROC_000259,ORD_000259,PAY_000259,ADYEN,SEPA,904.25,8.31,895.94,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH741627,2026-03-13 00:44:42,SETTLE_000259
PROC_000260,ORD_000260,PAY_000260,STRIPE,CREDIT_CARD,72.99,1.59,71.40,GBP,POL_UNKNOWN_304,CAPTURED,AUTH495972,2026-04-01 00:02:19,SETTLE_000260
PROC_000261,ORD_000261,PAY_000261,PAYPAL,UPI,1029.00,14.35,1014.65,INR,POL_PYP_UPI_INR,CAPTURED,AUTH310965,2026-02-12 19:29:15,SETTLE_000261
PROC_000262,ORD_000262,PAY_000262,PAYPAL,UPI,999.00,13.99,985.01,INR,POL_PYP_UPI_INR,CAPTURED,AUTH134853,2026-03-03 09:56:52,SETTLE_000262
PROC_000263,ORD_000263,PAY_000263,STRIPE,ACH,78.99,8.88,70.11,USD,POL_STP_ACH_USD,CAPTURED,AUTH299372,2026-03-26 06:24:56,SETTLE_000263
PROC_000264,EXT_ORD_000264,EXT_PAY_000264,STRIPE,SEPA,466.49,2.53,463.96,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH174310,2026-03-25 04:37:07,SETTLE_000264
PROC_000265,ORD_000265,PAY_000265,STRIPE,CREDIT_CARD,9999.00,202.98,9796.02,INR,POL_STP_CC_INR,CAPTURED,AUTH666795,2026-02-18 18:05:08,SETTLE_000265
PROC_000266,ORD_000266,PAY_000266,STRIPE,CREDIT_CARD,45.95,1.07,44.88,GBP,POL_STP_CC_GBP,CAPTURED,AUTH994640,2026-01-07 22:21:00,SETTLE_000266
PROC_000267,ORD_000267,PAY_000267,STRIPE,CREDIT_CARD,1728.80,33.10,1695.70,EUR,POL_STP_CC_EUR,CAPTURED,AUTH784963,2026-02-23 08:08:20,SETTLE_000267
PROC_000268,ORD_000268,PAY_000268,STRIPE,DEBIT_CARD,57.50,1.11,56.39,USD,POL_STP_DC_USD,CAPTURED,AUTH894133,2026-03-28 13:15:27,SETTLE_000268
PROC_000269,ORD_000269,PAY_000269,STRIPE,DEBIT_CARD,2355.99,35.59,2320.40,USD,POL_STP_DC_USD,CAPTURED,AUTH727203,2026-03-10 14:19:37,SETTLE_000269
PROC_000270,ORD_000270,PAY_000270,STRIPE,DEBIT_CARD,79.49,1.44,78.05,USD,POL_STP_DC_USD,CAPTURED,AUTH336186,2026-03-12 13:29:10,SETTLE_000270
PROC_000271,ORD_000271,PAY_000271,STRIPE,CREDIT_CARD,469.75,13.92,455.83,USD,POL_STP_CC_USD,CAPTURED,AUTH815067,2026-01-06 16:59:51,SETTLE_000271
PROC_000272,ORD_000272,PAY_000272,ADYEN,SEPA,518.50,1.96,516.54,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH676239,2026-03-16 16:10:16,SETTLE_000272
PROC_000273,ORD_000273,PAY_000273,ADYEN,CREDIT_CARD,26.00,0.49,25.51,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH717210,2026-02-03 15:32:43,SETTLE_000273
PROC_000274,ORD_000274,PAY_000274,STRIPE,DEBIT_CARD,71.49,1.32,70.17,USD,POL_STP_DC_USD,CAPTURED,AUTH289365,2026-03-21 05:32:56,SETTLE_000274
PROC_000275,ORD_000275,PAY_000275,STRIPE,SEPA,206.25,1.23,205.02,EUR,POL_STP_SEPA_EUR,CAPTURED,AUTH788484,2026-01-29 17:22:25,SETTLE_000275
PROC_000276,ORD_000276,PAY_000276,STRIPE,CREDIT_CARD,1499.00,30.98,1468.02,INR,POL_STP_CC_INR,CAPTURED,AUTH484757,2026-03-29 11:39:36,SETTLE_000276
PROC_000277,ORD_000277,PAY_000277,STRIPE,CREDIT_CARD,67.00,1.52,65.48,EUR,POL_STP_CC_EUR,CAPTURED,AUTH839772,2026-02-19 05:07:09,SETTLE_000277
PROC_000278,ORD_000278,PAY_000278,ADYEN,CREDIT_CARD,33.75,0.83,32.92,USD,POL_ADY_CC_USD,CAPTURED,AUTH137609,2026-01-23 17:11:48,SETTLE_000278
PROC_000279,EXT_ORD_000279,EXT_PAY_000279,STRIPE,DEBIT_CARD,64.95,1.22,63.73,USD,POL_STP_DC_USD,CAPTURED,AUTH415005,2026-03-23 12:46:50,SETTLE_000279
PROC_000280,ORD_000280,PAY_000280,ADYEN,SEPA,310.25,1.24,309.01,EUR,POL_ADY_SEPA_EUR,CAPTURED,AUTH315723,2026-01-03 03:55:27,SETTLE_000280
PROC_000281,ORD_000281,PAY_000281,CHECKOUT_COM,CREDIT_CARD,3114.99,56.22,3058.77,GBP,POL_CKO_CC_GBP,CAPTURED,AUTH891127,2026-01-04 08:57:28,SETTLE_000281
PROC_000282,ORD_000282,PAY_000282,ADYEN,CREDIT_CARD,647.00,17.30,629.70,GBP,POL_ADY_CC_GBP,CAPTURED,AUTH506963,2026-03-26 09:20:01,SETTLE_000282
